Company,Location,Title,Salary
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
McGill University,Montréal QC,Teaching Assistant - YCBS 256 - 021 Data Science for Busines...,32853
Department of Social Development,Fredericton NB,Data Scientist,68757
Government of New Brunswick,Fredericton NB,Data Scientist,68757
University of Alberta,Edmonton AB,Senior Data Analyst,69941
NORQUEST COLLEGE,Edmonton AB,DATA SCIENTIST,75067
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Juno College of Technology,Toronto ON,Data Science Instructor,77500
BC Public Service,Victoria BC,BAND 2 - Data Analytics Specialist,79150
Mishon Inc,Remote,Data Scientist,83200
Plus10,None,Data Scientist,85000
Techie Inc.,Toronto ON,Data Scientist Engineer,87500
BC Transit,Victoria BC,Senior Data Analyst - Work Lead,88668
Acerta Analytics Solutions Inc,Kitchener ON,Data Scientist,102500
Juno College,Toronto ON,Part-Time Content Creator - Data Analytics,104000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Cadre,None,Data Scientist (Remote),72782
Procom,None,Data Analytical Specialist/Scientist - 308493,72782
Accenture,"Montréal, QC",Data Scientist,72782
Aviva,"Markham, ON","Data Scientist, R&D",72782
Microsoft,"Vancouver, BC",Data & Applied Scientist,72782
Microsoft,"Vancouver, BC",Applied Scientist 1,72782
Ubisoft,"Montréal, QC",Data Scientist,72782
ICBC,"North Vancouver, BC",Data Scientist,72782
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",72782
University of Waterloo,"Waterloo, ON",Data Scientist,72782
RBC,"Toronto, ON","Jr. Data Scientist, Fall 2021 Student",72782
Earth Rated,"Montréal, QC",Data Scientist,72782
Manulife,"Toronto, ON",Data Scientist,72782
Hopper,Canada,Data Scientist,72782
Aviva,"Montréal, QC",Data Scientist,72782
TD Bank,"Montréal, QC",Data Scientist I,72782
Peritus.ai,"Montréal, QC",Data Scientist,72782
Deloitte,"Toronto, ON","Supply Chain Data Engineer, Omnia AI",72782
Intact,"Montréal, QC","Actuary/Data Scientist, Hong Kong Support, Intact Lab",72782
Leger,"Toronto, ON",DATA SCIENTIST,72782
Procom,None,Data Scientist - Python/Big Data - 309547,72782
Attabotics,"Calgary, AB",AI Developer / Data Scientist,72782
Microsoft,"Vancouver, BC",Senior Data & Applied Scientist - Content Recommendation,72782
Bayer,"Mississauga, ON",Analytics Translator - Ophthalmology,72782
Electronic Arts,"Montréal, QC",Fall 2021 Développeur Vision par Ordinateur et Machine Learn...,72782
Telesat,"Ottawa, ON",Data Scientist,72782
Thomson Reuters,"Toronto, ON",Applied Research Scientist - NLP,72782
Microsoft,"Vancouver, BC",Data Analyst,72782
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",72782
A Thinking Ape,"Vancouver, BC",Data Analyst Co-op/Intern [September 2021],72782
Flinks,"Montréal, QC",Data Science Intern,72782
MasterCard,"Vancouver, BC",Senior Data Scientist,72782
Geotab,"Oakville, ON",Applied Data Scientist,72782
BRP,"Montréal, QC",HR Data Scientist,72782
CAE Inc.,"Saint-Laurent, QC","Analyste des données, intelligence artificielle / AI Data An...",72782
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,72782
Novisto,"Montréal, QC",Data Scientist,72782
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,72782
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,72782
Huddle,"Moncton, NB",Data Scientist,72782
Rock FOC Technology,"Windsor, ON",Data Scientist,72782
MSi Corp (Bell Canada),"Montréal, QC",Data Scientist,72782
CBC/Radio-Canada,"Montréal, QC",Data Scientist (French Services),72782
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,72782
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,72782
Brain Finance,"Montréal, QC",Data Scientist,72782
iQmetrix,"Winnipeg, MB",Business Intelligence Specialist,72782
Electronic Arts,"Vancouver, BC",Fall 2021 Data Analyst Co-Op (Sports Analytics),72782
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,72782
Avanade,"Calgary, AB",Data Science Consultant,72782
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",72782
Brain Finance,"Montréal, QC",Data Scientist,72782
TouchTunes / PlayNetwork,"Montréal, QC",Data Science Intern,72782
SSENSE,"Montréal, QC",Data Scientist - Insights,72782
Veeva Systems,"Toronto, ON",Senior Data Scientist - Toronto Hub,72782
RBC,"Toronto, ON","Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...",72782
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,72782
Shift Technology,"Toronto, ON",Data Scientist - Canada,72782
Martinrea International Inc.,"Tillsonburg, ON",Systems Data Analyst,72782
The University of Calgary,"Calgary, AB","Assistant Professor, Applied Data Science, Faculty of Scienc...",72782
Geotab,"Oakville, ON",Applied Data Scientist,72782
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,72782
Shift Technology,"Toronto, ON",Data Scientist - Canada,72782
Ernst & Young,"Halifax, NS",Manager Data Analytics,72782
MobSquad,"Calgary, AB",Data Scientist,72782
Yelp,"Toronto, ON",Data Science Analyst (Remote),72782
EllisDon Corporation,"Mississauga, ON",Data Analyst,72782
Roche,"Mississauga, ON",Data Scientist,72782
Morgan Stanley,"Montréal, QC",Machine Learning Engineering Specialist,72782
DataRobot,"Toronto, ON",Customer Facing Data Scientist,72782
Kroll,"Toronto, ON","Senior Data Scientist, Artificial Intelligence Research",72782
Interac,"Toronto, ON",Senior Data Scientist,72782
Microsoft,"Vancouver, BC",Data Science,72782
Best Buy,Canada,Senior Data Analyst – Logistics,72782
Yelp,"Toronto, ON",Product Manager - Data and Analytics Platform (Remote),72782
Deloitte,"Toronto, ON","Data Scientist, Omnia AI",72782
Slalom Consulting,"Toronto, ON",Data & Analytics Leader,72782
Loblaw Digital,"Toronto, ON",Data Scientist (Growth & Marketing),72782
MNP,"Calgary, AB",Machine Learning Engineer,72782
Uken Games,"Toronto, ON",Data Analyst,72782
PwC,"Calgary, AB","Analytics, Data Engineer, Senior Associate",72782
Summatti,"Waterloo, ON",Data Scientist Coop,72782
Messagepoint,"Toronto, ON",AI/ML Research Scientist,72782
