Company,Location,Title,Salary
TeamViewer GmbH,"Toronto, ON",Senior Business Intelligence Engineer (Data Science),77364
Wish,"Toronto, ON","Sr. Data Scientist, Wish Local",77364
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,77364
LIGHTBOX EMPLOYER LLC,"Richmond Hill, ON",Senior Data Analyst,77364
Deloitte,"Toronto, ON","Supply Chain Data Engineer, Omnia AI",77364
Apply Digital,"Vancouver, BC",Data Scientist,77364
Stingray,"Montréal, QC",BI Data Engineer,77364
TELUS,"Calgary, AB",Data Scientist,77364
Veeva Systems,"Toronto, ON",Senior Data Scientist,77364
A Thinking Ape,"Vancouver, BC",Data Analyst Co-op/Intern [September 2021],77364
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),77364
Rogers Communications,"Brampton, ON",Senior Wireless Data Scientist,77364
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",77364
CBC/Radio-Canada,Canada,Machine Learning Developer (English Services),77364
KPMG,"Toronto, ON","Consultant/Senior Consultant, Information, Data and Analytic...",77364
Nuvoola,"Chambly, QC",Data Scientist,77364
ARGO,"Markham, ON",Data Scientist,77364
Groom & Associes,"Montréal, QC",Data Scientist / Scientifique des données,77364
Relogix,"Ottawa, ON",Tableau Data Analyst,77364
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,77364
RBC,"Toronto, ON",Senior Data Scientist,77364
BHP,"Toronto, ON",Lead Data Science,77364
Trader Corporation,"Toronto, ON",Data Scientist,77364
Kraft Heinz Company,"Don Mills, ON",Data Scientist II,77364
MasterCard,"Vancouver, BC",Senior Data Scientist,77364
The Boiler Inspection and Insurance Company of Can...,"Toronto, ON","Director, Data Strategy and Analytics",77364
Manulife,"Toronto, ON",Senior Data Scientist,77364
Loblaw Digital,"Toronto, ON",Data Scientist (Growth & Marketing),77364
Procom,None,Senior Data Analyst - 310884,77364
Ontario Teachers' Pension Plan,"Toronto, ON",Intern- Data Analytics (4 month contract),77364
Ernst & Young,"Halifax, NS",Manager Data Analytics,77364
SecurityScorecard,Quebec Province,Senior Data Scientist,77364
Geotab,"Oakville, ON","Data Scientist, Technical Trainer",77364
OMERS,"Toronto, ON",Data Analytics Analyst,77364
Article,"Vancouver, BC",Data Analytics Director,77364
Mosaic North America,"Toronto, ON","Scientist, Data",77364
RBC,"Toronto, ON","Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...",77364
Avanade,"Calgary, AB",Data Science Consultant,77364
HALIGHT Inc.,"Ottawa, ON",Senior Data Analyst (Remote),77364
Sonder,"Montréal, QC",Pricing Data Scientist,77364
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,77364
Procom,None,Senior Data Scientist - 311451,77364
PwC,"Ottawa, ON","Analytics, Data Migration, Senior Manager",77364
Chi Square Economics,"Toronto, ON","HEAD OF ECONOMIC CONSULTING AND DATA SCIENCE – TORONTO, CANA...",77364
Carleton University,"Ottawa, ON",Assistant Professor (Data Science),77364
Deepcell,"Mountain View, AB",Head of Data Science / AI,77364
Providence Health Care,"Vancouver, BC",Data Scientist,77364
Carfax,"London, ON",Machine Learning Developer,77364
CMLS Financial,"Vancouver, BC","Reporting Analyst, Mortgage Analytics Group",77364
Thoughtexchange,Canada,Machine Learning Engineer,77364
Electronic Arts,"Vancouver, BC",Fall 2021 Data Analyst Co-Op (Sports Analytics),77364
Deeplite Inc,"Toronto, ON",Deep Learning Engineer,77364
1QBit,"Vancouver, BC","Applied Scientist, Machine Learning",77364
Baker McKenzie,"Baker, BC",Co-Founder (New Business Venture in Machine Learning Enabled...,77364
Groom & Associes,"Montréal, QC",Senior Data Scientist – Healthtech company,77364
nugget.ai,"Toronto, ON",Data Scientist,77364
Procom,None,Senior Data Analyst - 310884,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
None,None,None,77364
