Company,Location,Title,Salary
CFIB,Canada,Data Analyst Intern (Research - Work from home,15000
WayBase,Burlington ON,Jr. Data Analyst,16640
North Shore Canada Inc.,Simcoe ON,Data Analyst,18720
Wallgate Holding Inc,Vancouver BC,Database Analyst and Administrators,31200
Elections Ontario,Toronto ON,Information Analyst,33194
Dynamic Endoscopy & Speciality Care,St. Catharines ON,database analyst,35360
Native Council of Prince Edward Island,Charlottetown PE,housing policy analyst,39520
AWM Financial Service Inc,Richmond Hill ON,data analyst - informatics and systems,41600
Novitech Inc.,Vaughan ON,Data Analyst Trainee,42500
RecallMax,None,Software Data Analyst/ UI designer,46800
Goodbye Graffiti Group of Companies - CitiSmart Re...,Vancouver BC,Data Analyst - New Business Development,52500
AppleOne,None,Senior Data Analyst,53650
Inkbox,Toronto ON,Quality Assurance Analyst,55000
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Manitoba Government,Winnipeg MB,Business Analyst,64500
Government of Alberta,Edmonton AB,Geospatial Data Analyst,72768
Government of Alberta,Edmonton AB,Geospatial Data Analyst,72768
Niagara Region,Niagara ON,Data Analyst,75565
Robert Half,None,Data Analyst,75920
University of British Columbia,University of British Columbia (Vancouver campus BC,Data Analyst,78516
Emily Carr University of Art + Design,Vancouver BC,Business Analyst,81346
York Region,Newmarket ON,Statistical Program Data Analyst,88108
City of Mississauga,Mississauga ON,Security Business Analyst,94078
agileDSS,Montréal QC,Analyste fonctionnel ETL / Data Analyst,95000
Alcohol and Gaming Commission of Ontario,None,SENIOR ANALYST REGULATORY INTELLIGENCE AND INNOVATION,101438
City of Hamilton,Hamilton ON,Senior Business Process Analyst,112496
SAI FI Consultants Inc,Vancouver BC,Sr. Data Modeler/Data Analyst,135200
Dawn InfoTek Inc.,Toronto ON,Data Analyst,140400
Airswift,None,Data Analyst,165360
Cameco,None,"Analyst, Enterprise Data & Business Intelligence",68660
Cronometer Software Inc.,"Revelstoke, BC",Co-op Student Nutrition Data Analyst,68660
University of Waterloo,"Waterloo, ON",Junior Data Analyst,68660
SickKids,"Toronto, ON",Data Analyst,68660
AgencyAnalytics,Remote,Data Analyst,68660
Bouclair,"Pointe-Claire, QC",Customer Data Analyst,68660
Microsoft,"Vancouver, BC",Data Analyst II - Telemetry,68660
AVEVA,"Calgary, AB",Summer Intern - Agile Data Analyst,68660
Covenant House Vancouver,"Vancouver, BC",Data Analyst,68660
Microsoft,"Vancouver, BC",Data Analyst,68660
Game Hive Corporation,"Toronto, ON",Game Data Analyst,68660
DRW,"Montréal, QC",Data Analyst,68660
Microsoft,"Vancouver, BC",Data Analyst,68660
Fraser Health,"Surrey, BC","Information and Data Analyst, Population Health Observatory",68660
Ubisoft,"Montréal, QC",Data Visualization Specialist,68660
Ubisoft,"Montréal, QC","Data Analyst, Subscription",68660
Avison Young,"Edmonton, AB",Data Analyst,68660
Kinesso,"Toronto, ON","Kinesso - Data Analyst, Advanced Analytics",68660
Tesla,"Richmond Hill, ON",Logistics Analyst,68660
Loblaw Companies Limited,"Calgary, AB","Analyst, West Pricing & Merchandising",68660
Canadian Light Source Inc.,"Saskatoon, SK",Data Analyst II,68660
Microsoft,"Vancouver, BC",Data Analyst II - Telemetry,68660
Enverus,"Calgary, AB",Data Analyst,68660
Psycho Bunny,None,Merchandise Product Analyst / Analyste commercial de la marc...,68660
Charger Logistics Inc.,None,Senior Data Analyst,68660
Toyota Motor Manufacturing Canada,"Cambridge, ON",Materials Parts Ordering Analyst,68660
Electronic Arts,"Vancouver, BC",Data Analyst - DTS Analytics,68660
Wiley,"Oakville, ON",Data Analyst,68660
Ontario Health,"Toronto, ON",Data Analyst,68660
Hothead Games,"Vancouver, BC",Data Analyst,68660
Vendasta,"Saskatoon, SK",Senior Data Analyst,68660
Autodesk,"Montréal, QC",Senior Data Analyst,68660
Loblaw Companies Limited,"Brampton, ON","Analyst, Data Operations",68660
McAfee,"Waterloo, ON",Senior Business Analyst - Data Analytics,68660
"Tyler Technologies, Inc.",None,Data Analyst,68660
Cameco,None,"Analyst, Enterprise Data & Business Intelligence",68660
Canfor,"Vancouver, BC",HRIS Business Analyst,68660
TELUS,Canada,Data Engineer / Analyst - Customer 360,68660
Western Financial Group,"High River, AB",Insurance Pricing Analyst,68660
Maples Group,"Montréal, QC",Data and Reporting Analyst,68660
Article,"Vancouver, BC",Senior Business Analyst,68660
360insights,"Moncton, NB",Data Analyst,68660
Club Med,"Montréal, QC",Business Analyst,68660
Bold Commerce,"Winnipeg, MB",Senior Data Analyst,68660
Kraft Heinz Company,"Don Mills, ON","Analyst, Business Intelligence - Operations",68660
The Co-operators,"Quebec City, QC",BI Analyst III - Analyst,68660
fabriik,"Toronto, ON",PMO Analyst,68660
Alithya,"Montréal, QC",Data Analyst,68660
CIBC,"Toronto, ON","Sr. Business Analyst, Data Analysis",68660
Rogers Communications,"Toronto, ON","Senior Analyst- Data Analytics, Connected Home Performance",68660
University of Toronto,"Toronto, ON",Data Management and Quality Analyst,68660
opentext,"Waterloo, ON",Senior Data/ BI Analyst (SQL),68660
Canadian Institute for Health Information,"Toronto, ON",Analyst & Senior Analyst Talent Pool - Contract,68660
TELUS,"Montréal, QC",Business Analyst – TELUS Health,68660
Triton Digital Canada Inc.,"Montréal, QC",Data Analyst /Project Lead //// Analyste de données principa...,68660
Sinclair Dental Co Ltd,"Mississauga, ON",Data Analyst,68660
Kraft Heinz Company,"Don Mills, ON","Sr. Analyst, Business Intelligence",68660
SSENSE,"Montréal, QC",Senior SAP SD Business Analyst,68660
Intelex Technologies,British Columbia,Data Labeling Analyst - (ehsAI),68660
CGI Inc,"Atlantic, NS",Technical Analyst,68660
Mistplay,"Montréal, QC",Senior Data Analyst,68660
Rogers Communications,"Toronto, ON",Business System Analyst,68660
Ubisoft,"Montréal, QC",Data Visualization Specialist,68660
Kinesso,"Toronto, ON","Kinesso - Data Analyst, Advanced Analytics",68660
National Bank of Canada,"Montréal, QC",Senior Data Analyst,68660
Shopify,"Ottawa, ON","Sr. Operations Analyst, TA Operations",68660
BBA,"Mont-Saint-Hilaire, QC",Junior IT Business Analyst,68660
Earth Rangers,"Woodbridge, ON",Data Analyst,68660
Prodigy Game,"Oakville, ON","Senior Data Analyst, Educators",68660
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,68660
Scotiabank,"Toronto, ON",Analyst - Business Banking Data Governance,68660
BGIS,"Edmonton, AB","Summer Intern - Business Analyst, Strategic Information Mana...",68660
Healthcare of Ontario Pension Plan (HOOPP),"Toronto, ON",Business Analyst (BOSS),68660
INTERIOR HEALTH AUTHORITY,"Kelowna, BC","DATA QUALITY ANALYST, HEALTH RECORDS CODING",68660
WTS Paradigm,"Montréal, QC",Analyste de données/Data Analyst,68660
Earth Rangers,"Woodbridge, ON",Data Analyst,68660
Scotiabank,"Etobicoke, ON",Senior Network Analyst (Data Centre / Critical Facilities),68660
Big Viking Games,Ontario,Data Analyst,68660
Canadian Tire,"Toronto, ON",Extended Aisle Analyst,68660
fusionSpan,Remote,Salesforce Business Analyst,68660
Citi,"Mississauga, ON",Intermediate QA Analyst/Tester Analyst,68660
Queen's University,"Kingston, ON",User Support Analyst,68660
Equifax,"Montréal, QC",Service Management Analyst,68660
Scotiabank,"Toronto, ON",Analyst - Business Banking Data Governance,68660
BGIS,"Calgary, AB",Data Centre Analyst,68660
Pure Sunfarms Corporation,"Delta, BC",Supply Chain Analyst,68660
Moneris Solutions Corporation,"Toronto, ON",Sales Data Enablement Analyst,68660
Hypertec Systems,"Montréal, QC",Data Warehouse Analyst,68660
Pattison Outdoor Advertising,"Mississauga, ON",Junior Media Research Analyst,68660
Kraft Heinz Company,"Don Mills, ON","Analyst, Business Intelligence - Commercial",68660
Infinity Technology,"National Capital Region, ON",Data Analyst,68660
MNP,"Montréal, QC","Analyst, Corporate Insolvency",68660
Visier Inc.,"Vancouver, BC",Business Intelligence Analyst,68660
SSENSE,"Montréal, QC",Data Governance Analyst - Level 2,68660
Havas,"Toronto, ON",Digital Analyst,68660
Gameloft,"Montréal, QC",Analyste de données senior - Senior Data analyst,68660
Zscaler,"Vancouver, BC","Business Systems Analyst, CPQ",68660
Jumio Corporation,"Montréal, QC",Senior Data Analyst - JTM,68660
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,68660
Kezber,"Drummondville, QC",BI PROGRAMMER ANALYST,68660
Digital Extremes,"London, ON",Web Data Analyst,68660
WCG Services,"Mississauga, ON",Business Analyst,68660
Gildan,"Montréal, QC","Analyst, Business Intelligence",68660
Aviva,"Markham, ON",Senior Data Analyst,68660
Toyota Motor Manufacturing Canada,"Cambridge, ON","Engineering Analyst, Customer Satisfaction - Quality Assuran...",68660
Société Générale,"Montréal, QC",Business Analyst (Record Mgmt),68660
O2E Brands,"Vancouver, BC",Senior Data Analyst - O2E Brands,68660
Communitech Technology Association,"Kitchener, ON",Data Analyst,68660
CGI Inc,"Montréal, QC",ETL (SSIS) Analyst,68660
Chandler,"Saint John, NB",PRICING & REPORTING ANALYST,68660
Scotiabank,"Toronto, ON",Senior Data Analyst (8),68660
FedEx Express Canada,"Mississauga, ON",Sales & Business Insights Analyst,68660
Normative,"Toronto, ON",Strategy Analyst,68660
Willis Towers Watson,"Toronto, ON",Business Analyst,68660
Irving Oil,"Saint John, NB",Senior Business Analyst,68660
Mawer Investment Management Ltd.,"Toronto, ON",Portfolio Analyst,68660
Robert Half,None,Solution Analyst - Data,68660
"Amazon.com.ca, Inc.","Vancouver, BC",Business Intelligence Engineer,68660
Cubert Inc.,"Toronto, ON",Data Analyst,68660
General Motors,Ontario,Software Quality & Process Analyst,68660
E-xact Transactions Canada Ltd,"Vancouver, BC",Data Analyst,68660
Spin Master Ltd,"Toronto, ON",Technical Business Analyst,68660
Ontario Health,"Toronto, ON",HR Analyst,68660
Jane.com,"Toronto, ON",Data Analyst - Marketing and Customer Insights,68660
Earl's Holdings Ltd.,"Vancouver, BC",Data Support Analyst,68660
Smile CDR,"Toronto, ON",Business Analyst - Healthcare,68660
