Company,Location,Title,Salary
Thunder Bay Counselling,None,Data Analyst,16640
ITRAK 365,Calgary AB,software technical support analyst,19760
ECS,Hamilton ON,Data & Reporting Analyst,22880
Canadian Global Immigration Consulting,North Vancouver BC,Personnel Administrative Support Data Analyst-System Analyst,26000
XK Holdings Inc.,Bedford NS,investment analyst,26500
Eyeon Imports Inc,108 Mile Ranch BC,Retail Link Data Analyst,31200
Dameng Internet Ltd,Halifax NS,database analyst,32240
Dynamic Endoscopy & Speciality Care,St. Catharines ON,database analyst,35360
Keyano College,Fort McMurray AB,Database Analyst,35949
Native Council of Prince Edward Island,Charlottetown PE,housing policy analyst,39520
EU Health and Innovations Inc.,Thornhill ON,data analyst - informatics and systems,40500
The Workers' Compensation Board,Edmonton AB,Data Visualization Specialist,40944
BITTS International Career College,Mississauga ON,database analyst,41600
AWM Financial Service Inc,Richmond Hill ON,data analyst - informatics and systems,41600
ATOM AUTO PARTS,Markham ON,data analyst - informatics and systems,41600
Q & A BP Consulting,Vaughan ON,Junior Data Analyst,47672
Blue Door Supportive Services,None,Data Analyst,50000
Poros Career,Vancouver BC,Data Analyst,51500
Poros Career,Toronto ON,Junior Data Analyst,51500
Natural Resources Canada,Ottawa ON,Physical Scientist / Physical science policy and planning an...,52788
Thornhill Employment Hub,None,Data Analyst,53470
Thornhill Employment Hub,None,Data Analyst,53470
University Health Network,Toronto ON,Data Analyst - Instrument Tracking System,53984
University of New Brunswick,Fredericton NB,Data Centre Analyst,54842
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
National Defence,Victoria BC,Geomatics Analyst - Inventory Process,66323
NTT DATA Services,Halifax NS,Business Analyst (Data Analysis & Healthcare Payer,67600
Fisheries and Oceans Canada,Ottawa ON,Business and Planning Analyst,68084
มูลนิธิ ไร้ท์ ทู เพลย์ ประเทศไทย,Toronto ON,IT Business Analyst,70000
Vincent Investment Products Inc.,Unionville ON,securities research analyst,78000
EDC,Ottawa ON,Data Quality Analyst/Senior Data Quality Analyst,78500
McGill University,Montréal QC,Analyst,78920
Public Health Agency of Canada,Winnipeg MB,Programmer Analyst / Business Line Support Analyst Inventory,83541
City of Calgary,Calgary AB,Workforce Planning Analyst,87348
Bank of Canada,Ottawa ON,Business Analyst,87350
The Corporation of the Town of Aurora,Aurora ON,GIS and Data Analyst,87533
York Region,Vaughan ON,Statistical Data Analyst,88108
Ministry of Government and Consumer Services,Toronto ON,QUALITY ASSURANCE ANALYST,89159
Strategy Group,Mississauga ON,Business Analyst,90000
City of Burnaby,Burnaby BC,Business Analyst 3,94662
Calbridge Homes Ltd.,Calgary AB,Business Intelligence Analyst,104000
Treeline IT Solutions,Edmonton AB,Data Analyst,105000
Office of the Superintendent of Financial Institut...,Toronto ON,Business Analyst (RE-05 Risk & Data Analytics,105950
EDC,Montréal QC,Senior Digital Business Analyst,109150
CorGTA Inc.,None,Power BI Data Analyst Developer - Contract - 55.00 p/h (REM...,109200
Total Systems Solutions Consulting Inc.,Calgary AB,Telecom & Unified Communications Analyst,119600
CorGTA Inc.,None,Data/Reporting Analyst - Salesforce - 85.00 p/h Contract -...,161200
Tourism Sentiment Index,None,Data Analyst,64824
AIR MILES,None,Analytics & Insights Analyst,64824
Canadian National Railway,None,"Intern, Data Analyst - Rail Operations",64824
Thinkific,None,"Data Analyst, Product",64824
"Tyler Technologies, Inc.",None,Data Analyst,64824
GHD,"Toronto, ON",Remote Pilot / Data Analyst,64824
Shaw Communications,Canada,Data Analyst,64824
Scandinavian Building Services,None,Junior Data & Reports Analyst,64824
Crazy Labs,Ontario,Game Data Analyst,64824
Carfax,"London, ON",Business Data Analyst,64824
Best Buy,Canada,Data Analyst – Voice of Customer,64824
Mastronardi Produce Limited,"Kingsville, ON",Crop Data Analyst,64824
RBC,"Toronto, ON","Data Analyst, Portfolio Engineering",64824
Electronic Arts,"Montréal, QC",Business Analyst - Co-op Fall 2021,64824
500px,Ontario,Data Analyst,64824
Ubisoft,"Montréal, QC",Data Visualization Specialist,64824
Olympus Corporation of the Americas,"Richmond Hill, ON",Data Analyst,64824
QHR Technologies Inc,"Calgary, AB",Data Analyst,64824
Air Canada,"Montréal, QC",Analyst - Data and Analytics - TCC,64824
Goldman Sachs,"Calgary, AB",Operations - Commodities Operations - Natural Gas Logistics...,64824
Smith & Nephew,"Mississauga, ON",Inventory and Data Analyst,64824
Canada Post - Postes Canada,"Halifax, NS","Analyst, Operations Data Integrity (Volume)",64824
Motoinsight,Remote,Data Support Analyst,64824
SnapTravel,"Toronto, ON",Data Analyst Intern,64824
Charles River Laboratories,"Senneville, QC",Analyst in Genetic Toxicology,64824
ITK,"Ottawa, ON",Data Analyst,64824
Southern Glazer’s Wine and Spirits,"Toronto, ON",Sales Analyst,64824
Morgan Stanley,"Montréal, QC",Data and Analytics Quantitative Analyst,64824
BC Public Service,"Nelson, BC",STO 21R - GIS Analyst,64824
The Conference Board of Canada,"Ottawa, ON","Analyst, Customer Data & Marketing Automation",64824
Veeva Systems,"Toronto, ON",Data Analyst,64824
Willis Towers Watson,"Vancouver, BC",Business Analyst 2-Health and Welfare,64824
Yelp,"Toronto, ON",Data Science Analyst (Remote),64824
Rise People Inc.,"Vancouver, BC",Data Analyst & Zoho Administrator,64824
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,64824
RBC,"Toronto, ON","Financial Data Analyst, Fall 2021 Student",64824
Jonas Construction Software,"Markham, ON",Customer Support Analyst (CSA),64824
Moneris Solutions Corporation,"Etobicoke, ON",Pricing Data Analyst,64824
RBC,"Toronto, ON","Data Analyst, Fall 2021 Student Opportunities",64824
Cyber Chasse,Canada,Data Analyst,64824
IQVIA,"Kirkland, QC",Data Analyst (Bilingual French & English),64824
Day & Ross Inc.,"Grand Falls, NB",Quality Assurance Analyst,64824
Ubisoft,"Montréal, QC",Business Analyst - CRM,64824
Lucova,"Toronto, ON",Data Analyst,64824
FCT,"Oakville, ON",Junior Data Analyst,64824
Mistplay,"Montréal, QC",Fraud Data Analyst,64824
Jonas Software,"Markham, ON",Customer Support Analyst (CSA),64824
Shared Health,Manitoba,Data Integrity Analyst,64824
Day & Ross Inc.,"Hartland, NB",Operations Analyst,64824
Inuvialuit Regional Corporation,"Inuvik, NT",Research Data Analyst,64824
RBC,"Montréal, QC",Intermediate Business Analyst,64824
Freedom Mobile,"Calgary, AB",Senior Business Analyst,64824
Brookfield Asset Management,"Toronto, ON",Data Analyst,64824
Capgemini,"Brampton, ON",Data Analyst,64824
TELUS,Canada,TELUS Fall Coop/Student Position: Business Analyst I – TELUS...,64824
Cenovus Energy,"Calgary, AB","Analyst, Investment Appraisal and Portfolio Management",64824
Canadian Pacific,"Calgary, AB",Analyst Innovation Programs,64824
The Home Depot Canada,None,Sr. eCommerce Digital Content Analyst,64824
Finastra,"Mississauga, ON",Product Data Analyst,64824
Ontario Pension Board,"Toronto, ON",Employer Data Analyst,64824
Fedcap Canada,"Hamilton, ON",Data & Reporting Analyst,64824
CGI Inc,"Montréal, QC",Business Analyst HRIS,64824
Canadian Tire,"Toronto, ON",Senior Data Analyst,64824
Cognizant Technology Solutions,"Saint John, NB",Business Analyst,64824
Fraser Health,"Surrey, BC","Analyst, Business Systems",64824
GardaWorld,"Montréal, QC",Regional Business analyst,64824
Empire Life,Canada,Business Quality Analyst,64824
Social Nature,"Vancouver, BC",Data Analyst (Contract),64824
Cision,"Ottawa, ON",Media Research Analyst,64824
Medavie Blue Cross,"Montréal, QC",Data Analyst,64824
University of Toronto,"Toronto, ON",Application Programmer Analyst - Data Services (Scholars Por...,64824
Paralucent,Remote,Data Analyst and ETL Developer,64824
Intelcom Express,"Montréal, QC",Business Intelligence - Functional and Business Analyst,64824
Affirm,Ontario,Sr. Credit Analyst,64824
IBM,"Markham, ON",Security Data Analyst Intern (12 Months),64824
Canon Canada,None,Category Analyst,64824
QSI Inc,"Ottawa, ON",Intermediate Data Analyst,64824
Earth Rangers,"Woodbridge, ON",Data Analyst,64824
Purolator,"Mississauga, ON",Database Analyst,64824
TEKsystems,None,Junior Data Entry Analyst,64824
HKJ Marketing,"Richmond, BC",Data Analyst,64824
Zero11,"Abbotsford, BC",Data Warehouse Analyst,64824
Environmental Defense Fund,"Surrey, BC","Senior Research Analyst, Canadian Methane Emissions",64824
Global Excel Management,"Sherbrooke, QC",Business Analyst II,64824
Mackenzie Health,"Richmond Hill, ON",Data Quality Analyst,64824
North American Palladium,"Thunder Bay, ON",Data Analyst - Business Intelligence,64824
Coveo,"Montréal, QC",Business Analyst - Information Systems and Technology,64824
Electronic Arts,"Vancouver, BC",Fall 2021 Data Analyst Co-Op (Sports Analytics),64824
QuEST Global Engineering,"Mirabel, QC",Logistics Analyst,64824
PagerDuty,Remote,Product Marketing Analyst,64824
Nestle,"Brampton, ON",Customer Development Analyst - Metro,64824
Square Enix Montréal,"Montréal, QC",Analyste de données / Data Analyst,64824
CTDI,"Oakville, ON",Data Analyst,64824
TEKsystems,None,Junior Data Entry Analyst,64824
Scotiabank,"Toronto, ON","Digital Customer Experience Analyst (Associate), Scotia Digi...",64824
Canada Life Assurance Company,"London, ON","Analyst, Data Analytics",64824
ARAG (Insurance) Services Corporation,"Toronto, ON",Reporting and Data Analyst,64824
ARAG (Insurance) Services Corporation,"Toronto, ON",Reporting and Data Analyst,64824
Celtx Inc,"St. John's, NL",Data Analyst,64824
Nike,"Scarborough, ON",Business Systems Analyst- WMS,64824
Meridian Credit Union,"Etobicoke, ON",Business Analyst - 1.5 Year Contract,64824
Alberta Motor Transport Association,"Edmonton, AB","Data Analyst, Informatics and Systems",64824
Pure Sunfarms Corporation,"Delta, BC",Data Analyst,64824
Deloitte,"Toronto, ON","Analyst, Business Data Steward, Marketing",64824
Pizza Pizza,Canada,MARKETING ANALYST,64824
Flex-N-Gate Corporation,"Tecumseh, ON",EDI Business Analyst,64824
Bank of America,"Toronto, ON",Analyst II - Market Data & Research Tech,64824
Cashco Financial,None,Senior Business Analyst - Edmonton,64824
TELUS,"Toronto, ON",Business Analyst I - TELUS Health,64824
SickKids,"Toronto, ON",Business Analyst,64824
J.D. Power,Ontario,Software QA Automation Analyst,64824
Axiom Zen,Remote,Compliance Analyst,64824
Emera Nova Scotia,"Halifax, NS",Business Analyst,64824
CGI Inc,"Montréal, QC",Compensation Analyst,64824
Nanometrics Inc,"Ottawa, ON",Geophysical Data Analyst,64824
Barrick Gold Corporation,"Hemlo, ON",Inventory Analyst,64824
ScalePad,"Montréal, QC",IT Business Analyst,64824
Loblaw Companies Limited,"Brampton, ON","Sr. Analyst, Supply Chain Systems",64824
