Company,Location,Title,Salary
Pathstone Mental Health,None,Data Analyst / Quality Assurance Lead,15129
Pathstone Mental Health,None,Data Analyst / Quality Assurance Lead,15129
Pathstone Mental Health,None,Data Analyst / Quality Assurance Lead,15129
Dunroe,None,Business Intelligence Analyst (Summer Intern,15600
Dunroe,None,Business Intelligence Analyst (Summer Intern,15600
Vitran Express,Vaughan ON,Rating Analyst,17850
Adecco,None,Junior Data Analyst – Banking,18720
Kobold Corporation,None,Junior Data Analyst - Summer Student,20800
Kobold Corporation,None,Junior Data Analyst - Summer Student,20800
Freshline Foods Ltd.,Mississauga ON,Data Analyst,22500
Inland Empire United Way,Riverside ON,211 Data Analyst,22880
Miawpukek First Nation,Conne River NL,systems analyst,26221
MSi Corp (Bell Canada,Quebec City QC,Business Intelligence Developer,31200
Talent Department,Toronto ON,Data Analyst,32500
RE Partners,None,Sr. Business Analyst - Healthcare,37500
RE Partners,Remote,Sr. Business Analyst - Healthcare,37500
VidCruiter,Montréal QC,Marketing Data Analyst,37500
Data Ad,Montréal QC,Junior Programmer Analyst,40000
1st Call Industrial Ltd.,Mississauga ON,data warehouse analyst,40560
PHSA,Kamloops BC,Data Centre Analyst III,41256
Adeptmind,Toronto ON,Data Analyst,47500
ICC,Alliston ON,Reporting & Data Analyst,47500
TECHSUPPORT.CA CORP,None,Data Analyst,50000
TECHSUPPORT.CA CORP,None,Data Analyst,50000
Winhere Canada,Cambridge ON,Inventory Control Analyst,50000
TECHSUPPORT.CA CORP,None,Data Analyst,50000
TECHSUPPORT.CA CORP,None,Data Analyst,50000
IISD,Ottawa ON,IGF Research Analyst,54500
IISD,Ottawa ON,IGF Research Analyst,54500
LIDD Consultants Inc,None,Supply Chain Continuous Improvement Desk (CID Analyst,60000
LIDD Consultants Inc,None,Supply Chain Continuous Improvement Desk (CID Analyst,60000
MEDA Limited,None,Master Data Analyst - 12798,65000
Tangam Systems,Waterloo ON,Data Analyst/Software Developer,70000
Giftagram,Toronto ON,Data Analyst,70000
Bizxcel Inc.,None,Business and Data Analyst,70000
Ministry of Natural Resources and Forestry,Lindsay ON,REGIONAL AQUATIC SCIENCE ANALYST,72332
Ministry of Natural Resources and Forestry,Lindsay ON,REGIONAL AQUATIC SCIENCE ANALYST,72332
apptoza inc,None,Data Analyst,72800
Niagara Region,Niagara ON,Data Analyst,75565
BC Pension Corporation,Victoria BC,Data Analyst,75922
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
Government of Alberta,Edmonton AB,Senior Analyst,77742
David Aplin Group,None,Data Visualization Specialist,85000
