Company,Location,Title,Salary
Citi,"Mississauga, ON",Intermediate Data Analyst,61834
Wurth Canada Limited,None,"Pricing Analyst - Guelph, ON",61834
SADA,"Toronto, ON",Senior Data Analyst,61834
ComplyWorks,"Calgary, AB",Business Intelligence Analyst,61834
SADA,"Toronto, ON",Senior Data Analyst,61834
Suncor Energy Services,"Calgary, AB",Data Visualization Analyst (Developer),61834
RBC,"Toronto, ON","Internal Auditor & Data Analyst, Summer 2021 Student Opportu...",61834
Bethesda Game Studios,"Montréal, QC",Spécialiste en Analyse des données / Data Analyst,61834
Connect First Credit Union,"Calgary, AB",Member Data Analyst,61834
BC Hydro,None,Marketing Data Analyst,61834
Mott MacDonald,"Vancouver, BC",Business data analyst,61834
Desjardins,"Montréal, QC","Analyst, Actuarial analysis and statistics",61834
Walmart Canada,"Mississauga, ON","Senior Analyst, Business - Data Analytics (12 Month Contract...",61834
TCP Network Services Inc.,"Mississauga, ON",Reporting Analyst,61834
Altran,"Mirabel, QC",Data Analyst,61834
Lone Wolf Technologies,"Cambridge, ON",Business Analyst,61834
RideCo,"Waterloo, ON",Business Data Analyst,61834
Connect First Credit Union,"Calgary, AB",Member Data Analyst,61834
Esri Canada,"Calgary, AB",Business Analyst,61834
SOFTGAMES,"Toronto, ON",Game Data Analyst (f/m/x),61834
Mott MacDonald,"Vancouver, BC",Business data analyst,61834
Clearly,Remote,Data Analyst,61834
Desjardins,"Montréal, QC","Analyst, Actuarial analysis and statistics",61834
Students Commission of Canada,"Toronto, ON",Data Analyst (Knowledge Mobilization),61834
Torstar,"Toronto, ON",Client Data Analyst,61834
Camfil Power Systems,"Laval, QC",Business Strategy Analyst,61834
IBI Group,"Toronto, ON",Data Analyst,61834
Onstream Pipeline Inspection Services Inc.,"Calgary, AB",Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),61834
Behavox,"Montréal, QC",Data Analyst,61834
Loblaw Digital,"Toronto, ON","Analyst, Trading - Joe Fresh E-Commerce",61834
Kent Building Supplies,"Saint John, NB",Business Analyst Student Job - Summer 2021 - Co-op - Kent Bu...,61834
Prodigy Game,None,"Data Analyst, Educators",61834
Carfax,"London, ON",Sr. Data Analyst (ML and R),61834
Electronic Arts,"Vancouver, BC",Data Analyst - Frostbite,61834
Postmedia Network Inc.,"Toronto, ON",Media Data Analyst,61834
Grand River Hospital,"Kitchener, ON",Performance Data Analyst - Regional Cancer Program - Full-ti...,61834
Ludia,"Montréal, QC",Data Analyst,61834
Brookfield Asset Management,"Toronto, ON",Data Analyst,61834
EMCO Corporation,"London, ON",Pricing Analyst,61834
SysGen Solutions Group,"Calgary, AB",Intermediate Business Analyst,61834
Septodont,"Cambridge, ON",Supply Chain Data Analyst,61834
Providence Health Care,"Vancouver, BC",Operations Research Analyst,61834
ThinkBeyond Inc.,"BC Place Stadium, BC",Enterprise Data Governance Analyst,61834
Critical Mass,Alberta,Business Systems Analyst Intern,61834
CGI,"Ottawa, ON",Data Analyst - SME,61834
Avison Young,"Toronto, ON",Data Analyst,61834
Onstream Pipeline Inspection Services Inc.,"Calgary, AB",Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),61834
IBI Group,"Toronto, ON",Data Analyst,61834
Eastside Games,Remote,Game Data Analyst,61834
Toronto Hydro,"Toronto, ON","Analyst, Operations",61834
Ontario Pension Board,"Toronto, ON",Employer Data Analyst,61834
Microsoft,"Vancouver, BC",Data Analyst,61834
Travelers,"Toronto, ON",Business Intelligence & Analytics Contract (February-June 20...,61834
TradeRev,"Toronto, ON",Business Analyst (Remote),61834
RSM US LLP,"Toronto, ON",2021 - Summer- Data Visualization,61834
7-Eleven Canada,None,CRM Data Analyst,61834
BC Academic Health Science Network,"Vancouver, BC",Data Analyst,61834
Bayshore HealthCare,"Markham, ON",Data Analyst,61834
IPG Mediabrands,"Toronto, ON",Initiative - Senior Data Analyst,61834
BC Hydro,None,Marketing Data Analyst,61834
SYNNEX Corporation,"Guelph, ON",HRIS Analyst,61834
BC Public Service,"Vernon, BC",FO 18R - Business Analyst,61834
Cyber Chasse,Canada,Data Analyst,61834
Citco,"Halifax, NS",Operations Analyst,61834
Assomption Vie,None,Quality Assurance Technician and Systems Analyst,61834
Prodigy Game,None,"Data Analyst, Game",61834
Critical Mass,Alberta,Business Systems Analyst Intern,61834
CGI,"Ottawa, ON",Data Analyst - SME,61834
Avison Young,"Toronto, ON",Data Analyst,61834
Onstream Pipeline Inspection Services Inc.,"Calgary, AB",Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),61834
IBI Group,"Toronto, ON",Data Analyst,61834
Eastside Games,Remote,Game Data Analyst,61834
Toronto Hydro,"Toronto, ON","Analyst, Operations",61834
Ontario Pension Board,"Toronto, ON",Employer Data Analyst,61834
Microsoft,"Vancouver, BC",Data Analyst,61834
Western Financial Group,None,Business Analyst,61834
Paramount Commerce,"Toronto, ON","Data Analyst, Fraud & Risk",61834
Motoinsight,Remote,Data Support Analyst (Bilingual),61834
FoodX,"Burnaby, BC",Business Analyst Full-time,61834
Trilliant,"Concord, ON",Data Analyst,61834
Lucova,"Toronto, ON",Data Analyst,61834
RBC,"Mississauga, ON","Digital Business Analyst, Insurance - 2021 Summer Student",61834
IQVIA,"Kirkland, QC",Data Analyst-Bilingual French & English,61834
The Home Depot Canada,"Toronto, ON",Replenishment Analyst,61834
goeasy,None,Business Intelligence (BI) Engineer,61834
CAPREIT,"Toronto, ON",Data Analyst,61834
Ubisoft,"Montréal, QC",Programmer Analyst (Java - Big Data),61834
Service Experts,"Toronto, ON",Data Strategy - Operations Analyst (6 month contract),61834
National Tire Distributors,None,Senior Inventory Analyst (NTD),61834
Infostrux Solutions,Remote,"Technical business Analyst, Remote",61834
PC Financial,"Toronto, ON","Analyst, Risk",61834
National Tire Distributors,None,Senior Inventory Analyst (NTD),61834
goeasy,None,Business Intelligence (BI) Engineer,61834
Lululemon,"Toronto, ON","Senior Analyst, Loyalty Programs (Remote Canada)",61834
AppDirect,"Montréal, QC",Analyste en exploitation des données / Data Operations Analy...,61834
Providence Health Care,"Vancouver, BC",Data Quality Analyst Coding Services,61834
District of West Vancouver,"West Vancouver, BC",Business Systems Analyst,61834
UAP Inc.,None,Business Analyst - Business Intelligence,61834
Scotiabank,"Toronto, ON","Analyst, Digital Sales Performance, Scotia Digital",61834
BMO Financial Group,None,"Business Analyst, Commercial Banking",61834
Woodbine Entertainment Group,"Toronto, ON",Database Analyst,61834
407 ETR,"Woodbridge, ON",Application Support Analyst,61834
