Company,Location,Title,Salary
Guiker,Montréal QC,Data Scientist Intern,27500
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Government of Canada,Montréal QC,Data Scientist Intern,53040
MatrixSpec Solutions Inc.,Baie-d'urfe QC,R&D Analyst - Image Processing and Machine Learning,70000
MatrixSpec Solutions Inc.,None,R&D Analyst - Image Processing and Machine Learning,70000
Global Strategy Lab,Toronto ON,Social Epidemiologist; Quant. Social Scientist; Applied Bios...,80000
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Bio Conscious Technologies Inc,Vancouver BC,Machine Learning Engineer,94901
BluVec Technologies INC,Surrey BC,data scientist,95000
City of Calgary,Calgary AB,Research Data and Analytics Lead,97750
City of Richmond Hill,Richmond Hill ON,Supervisor Data and Analytics,117248
Speridian Technologies Canada,Toronto ON,Data Engineer/Big Data,208000
Neelands,None,Data Scientist,86928
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",86928
MaxSold,None,Data Scientist,86928
Charger Logistics Inc.,None,Data Scientist,86928
Randstad,None,Data Scientist x 3 - Mississauga,86928
Telesat,"Ottawa, ON",Data Scientist,86928
CANN Forecast,"Montréal, QC",CANN FORECAST | DATA SCIENTIST INTERN / CANN FORECAST | STAG...,86928
RBC,"Toronto, ON",Research Data Scientist,86928
Shaw Communications,"Toronto, ON",Data Scientist,86928
Infostrux Solutions,Remote,"Data Scientist, Remote",86928
BASF,"Mississauga, ON",Data Scientist Engineer,86928
SSENSE,"Montréal, QC",Data Scientist - Insights,86928
Loblaw Companies Limited,"Brampton, ON",Data Scientist,86928
PwC,"Calgary, AB","Deals, Data Analytics, Senior Associate",86928
Lakeland College,"Vermilion, AB",Applied Research Scientist - Canola & Other Oilseed Crops,86928
TELUS,"Calgary, AB",Data Scientist,86928
SkipTheDishes,"Calgary, AB",Data Scientist,86928
Absorb LMS,"Calgary, AB",Applied Data Scientist,86928
RBC,"Toronto, ON",Senior Data Scientist,86928
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,86928
Neelands,"Burlington, ON",Data Scientist,86928
Novisto,"Montréal, QC",Data Scientist,86928
Summatti,"Kitchener, ON",Data Scientist,86928
Pani Energy Inc,"Victoria, BC",Data Scientist,86928
Altus Group,"Toronto, ON",Data Scientist,86928
Two Hat,"Kelowna, BC",Data Scientist,86928
SomaDetect,"Kitchener, ON",Data Scientist,86928
Loblaw Digital,"Toronto, ON",Data Scientist (Shopping Experience),86928
CakeAI,"Toronto, ON",Data Scientist,86928
Nuvoola,"Chambly, QC",Data Scientist,86928
Tableau,"Vancouver, BC","Lead Applied Data Scientist, NLP",86928
Salesforce,"Vancouver, BC","Senior Data Scientist, People Analytics",86928
Yelp,"Vancouver, BC",Applied Scientist (Remote),86928
WGames Inc.,"Toronto, ON",Data Scientist,86928
