Company,Location,Title,Salary
Elections Ontario,Toronto ON,Information Analyst,33194
ClickDishes Inc.,Vancouver BC,Data Analyst,56000
Epic Story Interactive,Vancouver BC,Data Analyst,60000
Aqua Silva Resource Management Ltd.,Langley BC,Intermediate Applied Scientist,70940
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Mishon Inc,Remote,Data Scientist,83200
Plus10,None,Data Scientist,85000
Isheva Inc,Toronto ON,Data Analytical Specialist/Scientist- Senior,88400
Innovation Credit Union,Canada,Data Scientist,92629
Neelands,None,Data Scientist,72436
Sécurité XGuard,None,Data Scientist,72436
Prodigy Game,None,"Data Scientist, Memberships Modelling",72436
Procom,None,Data Analytical Specialist/Scientist - 308493,72436
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,72436
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,72436
Ubisoft,"Montréal, QC",Data Scientist,72436
LSEG (London Stock Exchange Group),"London, ON",Data Scientist,72436
Roche,"Mississauga, ON",Data Scientist,72436
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,72436
Thales Group,"Montréal, QC",Data Scientist Intern,72436
Loopio,"Toronto, ON",Data Scientist,72436
Sonder,"Montréal, QC",Pricing Data Scientist,72436
[24]7.ai,"Toronto, ON",Data Science Intern,72436
Summatti,"London, ON",Data Scientist,72436
PRA Health Sciences,Remote,Central Data Scientist,72436
Xero,"Toronto, ON",Applied Scientist - Machine Learning Products,72436
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",72436
SomaDetect,"Kitchener, ON",Data Scientist,72436
Koho,"Toronto, ON",Data Scientist,72436
Rock FOC Technology,"Windsor, ON",Data Scientist,72436
Hopper,Canada,Data Scientist,72436
Pani Energy Inc,"Victoria, BC",Data Scientist,72436
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,72436
Kezber,"Drummondville, QC",DATA SCIENTIST,72436
TD Bank,"Montréal, QC",Data Scientist I,72436
Jungle Scout,Remote,Staff Data Scientist (Remote),72436
Groom & Associes,"Montréal, QC",Senior Data Scientist – Healthtech company,72436
SimpTek Technologies,Nova Scotia,Student Data Scientist,72436
MobSquad,"Calgary, AB",Data Scientist,72436
Pivotree,"Kanata, ON",Jr. Data Scientist,72436
Scotiabank,"Toronto, ON","Data Scientist, Modelling & Segmentation",72436
Autodesk,"Montréal, QC",Senior Data Analyst,72436
407 ETR,"Woodbridge, ON",Data Science Intern (1 year contract),72436
Cyber Chasse,Canada,Data Science,72436
Telesat,"Ottawa, ON",Data Scientist,72436
RBC,"Toronto, ON",Senior Data Scientist,72436
Canadian Red Cross,"Ottawa, ON","Senior Director-Knowledge, Data Analytics and Insights",72436
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),72436
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,72436
Summatti,"Waterloo, ON",Data Scientist Coop,72436
World Vision Canada,"Mississauga, ON","Data Scientist, Analytics & Insights",72436
Overbond,"Toronto, ON",Data Scientist,72436
St. Michael's Hospital,"Toronto, ON",Research Coordinator I - Data Science & Advanced Analytics,72436
Loopio,"Toronto, ON",Machine Learning Engineer,72436
Guestlogix,Remote,Data Scientist,72436
Two Hat,"Kelowna, BC",Data Scientist,72436
Jumio Corporation,"Montréal, QC",AI/ML Engineer,72436
ELEMENTS Global Services,"Toronto, ON",Data Engineer,72436
University of Lethbridge,"Lethbridge, AB",Data Science Instructor,72436
SkipTheDishes,"Calgary, AB",Data Scientist,72436
Innovyze,Remote,Principal Data Scientist,72436
PointClickCare,Remote,Data Scientist,72436
