Company,Location,Title,Salary
Toronto Explore & Learn,Toronto ON,Data Scientist / Machine Learning Expert,18720
Sryas,Toronto ON,Data Analyst,35000
Chu Cho Environmental,Prince George BC,Environmental Data Scientist,38500
Poros Career,Toronto ON,Junior Data Analyst,51500
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Plus10,None,Data Scientist,85000
Techie Inc.,Toronto ON,Data Scientist Engineer,87500
Ministry of Health,Toronto ON,SENIOR DATA SCIENTIST,91691
Groom & Associes,Calgary AB,Machine Learning/Data mining Advisor – Aviation Security Ind...,92500
Treeline IT Solutions,Edmonton AB,Data Analyst,105000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Cadre,None,Data Scientist (Remote),70384
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",70384
RBC,"Toronto, ON",Data Scientist - NLP,70384
Viafoura,Remote,Data Scientist,70384
PointClickCare,Remote,Associate Data Scientist,70384
Microsoft,"Vancouver, BC",Data and Applied Scientist,70384
Manulife,"Toronto, ON",Data Scientist,70384
TD Bank,"Toronto, ON",Data Scientist I,70384
TELUS,Canada,Junior Data Scientist- Customer Service Excellence,70384
TD Bank,"Toronto, ON",Data Scientist I (Quants),70384
Enverus,"Calgary, AB",Data Science Intern,70384
Roche,"Mississauga, ON",Data Scientist,70384
Ericsson,"Saint-Laurent, QC",Data Scientist,70384
Parkland Corporation,"Calgary, AB",Data Scientist,70384
Earth Rated,"Montréal, QC",Data Scientist,70384
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,70384
Stingray,"Montréal, QC",BI Data Scientist,70384
TD Bank,"Toronto, ON",Data Scientist II,70384
MobSquad,"Calgary, AB",Data Scientist,70384
Criteo,"Vancouver, BC",Data Scientist,70384
Temetrix,"Ottawa, ON",DATA SCIENTIST,70384
Transit App,"Montréal, QC",Data Scientist,70384
Carta,"Waterloo, ON",Product Data Scientist,70384
RenoRun Inc.,"Montréal, QC",Data Scientist/Analytics Engineer,70384
BASF,"Saskatoon, SK",Research and Development Data Scientist (Digital Phenotyping...,70384
Microsoft,"Vancouver, BC",Data Analyst / Engineer,70384
Nakisa,"Montréal, QC",Data Scientist,70384
BASF,"Mississauga, ON",Data Scientist Engineer,70384
TransUnion,"Burlington, ON","Intern, Data Analytics - 3 Month Contract",70384
Leger,"Toronto, ON",DATA SCIENTIST,70384
PwC,"Vancouver, BC","Analytics, Data Scientist - NLP, Senior Associate",70384
Yelp,"Toronto, ON",Applied Scientist - Inference and Metrics (Remote),70384
PRA Health Sciences,Remote,Central Data Scientist,70384
RBC,"Toronto, ON","Jr. Data Scientist, Fall 2021 Student",70384
Aviva,"Toronto, ON","Operations and Strategy Lead, Data Science",70384
Miovision,Remote,Senior Data Scientist,70384
Deepcell,"Mountain View, AB",Research Data Scientist,70384
Lightspeed POS,"Montréal, QC",Research Data Scientist,70384
Prodigy Game,"Oakville, ON","Data Scientist, Memberships Modelling",70384
McGill University,"Montréal, QC",Teaching Assistant - BMDE 520 - Machine learning for Biomedi...,70384
Koïos Intelligence,"Montréal, QC",Data scientist,70384
Lightspark,"Vancouver, BC",Data Scientist,70384
Deloitte,"Toronto, ON","Data Scientist, Omnia AI",70384
BMO Financial Group,"Toronto, ON",Data Scientist - Financial Crimes,70384
Loblaw Companies Limited,"Brampton, ON","CO-OP, Data Science Analyst",70384
Two Hat,"Kelowna, BC",Data Scientist,70384
St. Michael's Hospital,"Toronto, ON",Senior Data Scientist - Data Science & Advanced Analytics,70384
Equifax,"Toronto, ON",Data Scientist - Commercial Insights & Modelling,70384
Brain Finance,"Montréal, QC",Data Scientist,70384
Guestlogix,Remote,Data Scientist,70384
BuyProperly Limited,"Toronto, ON","Data Scientist, Technology, Engineering",70384
Pinterest,"Toronto, ON","Data Scientist, Shopping",70384
Yelp,"Toronto, ON",Data Science Analyst (Remote),70384
Pacific Blue Cross,"Burnaby, BC",Fraud Investigations Data Scientist,70384
Veeva Systems,"Toronto, ON",Data Scientist - Commercial Analytics,70384
TELUS,"Calgary, AB",Data Scientist,70384
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,70384
Morgan Stanley,"Montréal, QC",Data Scientist – Automated Market Making Team,70384
IQVIA,"Kirkland, QC","Associate Director, Data Science/Machine Learning",70384
Interac,"Toronto, ON",Senior Data Scientist,70384
AbCellera,"Vancouver, BC",Data Scientist - Molecular & Cell Engineering,70384
SITA,"Montréal, QC",Senior Data Scientist ML & NLP expert,70384
Hopper,Canada,Senior Data Scientist,70384
Air Liquide,"Quebec City, QC",Data Science Associate - Montreal,70384
Microsoft,"Vancouver, BC",Data Scientist,70384
RBC,"Toronto, ON","Manager, Data Scientist AML Transaction Monitoring",70384
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,70384
Altus Group,"Toronto, ON",Data Scientist,70384
AbCellera Biologics,"Vancouver, BC",Data Scientist - Molecular & Cell Engineering,70384
Vanguard,"Toronto, ON",Senior Data Scientist,70384
Scarsin,"Markham, ON",Data Scientist/Time Series,70384
Brookfield Asset Management,"Toronto, ON",Data Analyst,70384
PointClickCare,Remote,Data Scientist,70384
BOEING,"Vancouver, BC",Data Scientist,70384
ServiceNow,"Montréal, QC",Senior AI Applied Research Scientist,70384
Awakedata,"Burnaby, BC",Data Scientist,70384
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,70384
PagerDuty,Remote,Data Scientist Intern - Fall 2021,70384
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,70384
RBC,"Toronto, ON","Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...",70384
AbCellera,"Vancouver, BC",Machine Learning Scientist - Sequence Space,70384
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),70384
District M,"Montréal, QC",Product Data Scientist,70384
Microsoft,"Vancouver, BC",Applied Scientist 1,70384
thinkCOMPASS,"Concord, ON",Data Scientist,70384
SSENSE,"Montréal, QC",Data Scientist - Insights,70384
Cardinal Path,"Toronto, ON",Data Scientist,70384
Oracle,"Vancouver, BC",Senior Data Scientist,70384
Antuit.ai,"Toronto, ON",Lead Data Scientist,70384
Veeva Systems,"Toronto, ON",Principal Data Scientist,70384
OGGN Inc.,Remote,Data Scientist (AI/ML),70384
PwC,"Ottawa, ON","Analytics, Data Governance Specialist, Manager",70384
Jungle Scout,Remote,Staff Data Scientist (Remote),70384
Instacart,Ontario,Senior Data Scientist,70384
KPMG,"Toronto, ON","Consultant/Senior Consultant, Information, Data and Analytic...",70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
nugget.ai,"Toronto, ON",Data Scientist,70384
Microsoft,"Vancouver, BC",Sr. Data & Applied Scientist,70384
Wish,"Toronto, ON","Sr. Data Scientist, Wish Local",70384
Avanade,"Calgary, AB",Data Science Consultant,70384
BHP,"Toronto, ON",Lead Data Science,70384
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,70384
Trader Corporation,"Toronto, ON",Data Scientist,70384
Best Buy,Canada,Senior Data Analyst – Logistics,70384
Grainger Canada,"Vaughan, ON",Senior DC Analyst,70384
Urbint,Ontario,Senior Data Scientist,70384
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),70384
HomeX,"Toronto, ON",Fall Co-op (Machine Learning),70384
Prenuvo Inc,Remote,Machine Learning Applied Scientist,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
None,None,None,70384
Mosaic North America,"Toronto, ON","Scientist, Data",70384
Thoughtexchange,Canada,Machine Learning Engineer,70384
St. Michael's Hospital,"Toronto, ON",Data Science Specialist - GEMINI,70384
BenchSci,"Toronto, ON",Machine Learning Engineer - NLP,70384
Aviva,"Montréal, QC","Senior Actuarial Manager, Data Science",70384
Rodan Energy Solutions Inc.,"Mississauga, ON",Senior Meter Data Analyst,70384
Peak Power,"Toronto, ON",Lead Data Scientist,70384
Flipp,"Toronto, ON",Data Analytics Manager,70384
Ernst & Young,"Montréal, QC","Senior consultant, Data and Analytics",70384
LandSure Systems,"Vancouver, BC","Manager, Data Analytics",70384
Launchtrip,"Vancouver, BC",A.I. / Data Scientist,70384
Goldman Sachs,"Toronto, ON",Machine Learning/Analytics Engineer - Data Lake,70384
Infinity Technology,"National Capital Region, ON",Data Scientist,70384
MindGeek Careers,"Montréal, QC",Senior Data Scientist,70384
Amazon Dev Centre Canada ULC,"Vancouver, BC",Machine Learning Scientist,70384
