Company,Location,Title,Salary
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
Autometrics Manufacturing Technologies Inc,Vancouver BC,Junior Computer Vision Engineer,35000
MSi Corp (Bell Canada,Montréal QC,Data Scientist,36400
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
PHSA,None,Business Intelligence Data Developer,41256
MSi Corp (Bell Canada,Montréal QC,BI Developer,41600
DaoAI Robotics Inc.,Vancouver BC,Deep Learning Engineer (Computer Vision,77128
UBC Master of Data Science,Vancouver BC,Postdoctoral Fellow–UBC Master of Data Science program,85000
Ministry of Children Community and Social Service...,Toronto ON,DATA SCIENTIST,90783
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer (Wireless,95000
Tangam Systems,Waterloo ON,Software Engineer in Algorithms & Optimization for Data Anal...,97500
ZeroKey,None,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
Samiti Technology,Toronto ON,Data Analytical Scientist,114400
ProCogia,Vancouver BC,Azure Analytics Data Engineer,115455
ProCogia,None,Azure Analytics Data Engineer,115455
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",70535
Charger Logistics Inc.,None,Data Scientist,70535
MaxSold,None,Senior Data Scientist,70535
FORM,None,Data Scientist,70535
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",70535
Ontario Medical Association,"Toronto, ON",Data Scientist,70535
Canadian National Railway,None,Data Scientist,70535
Prodigy Game,None,"Data Scientist, Revenue & Modelling",70535
Prodigy Game,None,"Data Scientist, Game",70535
None,None,Senior Applied Data Scientist,70535
Pivotree,"Kanata, ON",Jr. Data Scientist,70535
EnPowered,"Kitchener, ON",Data Scientist,70535
Loblaw Companies Limited,"Brampton, ON",Data Scientist,70535
Microsoft,"Vancouver, BC",Data Scientist,70535
None,None,Senior Applied Data Scientist,70535
Nakisa,"Montréal, QC",Data Scientist,70535
Shift Technology,"Toronto, ON",Data Scientist - Canada,70535
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",70535
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,70535
autoTRADER.ca,None,Data Scientist,70535
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,70535
Yelp,"Toronto, ON",Data Scientist (Remote),70535
Temetrix,"Ottawa, ON",DATA SCIENTIST,70535
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),70535
Kinaxis,"Toronto, ON",Data Scientist,70535
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),70535
Maxa AI,"Montréal, QC",Data Scientist,70535
Best Buy,Canada,Senior Applied Data Scientist,70535
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,70535
Koïos Intelligence,"Montréal, QC",Data scientist,70535
Paper,"Montréal, QC",Data Scientist,70535
CorTech,None,Data Scientist,70535
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",70535
Geotab,"Oakville, ON",Data Analyst,70535
RBC,"Toronto, ON","Data Scientist, Summer Student 2021 Opportunities",70535
Oracle,"Kitchener, ON",Data Scientist,70535
Nextdoor,"Toronto, ON",Data Scientist - Member Experience,70535
Moneris Solutions Corporation,"Etobicoke, ON","Analyst II, Data Science",70535
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,70535
thinkCOMPASS,"Vaughan, ON",Data Scientist,70535
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",70535
The Chapman Group,"Fredericton, NB",Data Analyst,70535
Neon,"Vancouver, BC",Data Scientist,70535
Arteria AI,"Toronto, ON",NLP Data Scientist,70535
Transit App,"Montréal, QC",Data Scientist,70535
roomvu,"Vancouver, BC",Senior Data Scientist,70535
Wawanesa,"Winnipeg, MB",Data Scientist I,70535
TextNow,Canada,"Senior Data Scientist, Product Analytics",70535
PNI Digital Media,"Vancouver, BC",DATA SCIENTIST,70535
Pelmorex Corp,"Toronto, ON",Data Scientist,70535
Moneris Solutions Corporation,"Etobicoke, ON","Analyst II, Data Science",70535
Peak Power,"Toronto, ON",Lead Data Scientist,70535
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,70535
RBC,Ontario,"Data Scientist, Summer 2021 Student Opportunities (8 Months...",70535
Stradigi AI,"Montréal, QC",Data Scientist,70535
Mistplay,"Montréal, QC",Data Scientist II,70535
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,70535
nugget.ai,"Toronto, ON",Data Scientist,70535
RBC,Ontario,"Data Scientist, Summer 2021 Student Opportunities (8 Months...",70535
Scotiabank,"Toronto, ON",Senior Data Scientist,70535
Groupe Neos,"Montréal, QC",Data Scientist Expert / Data Scientist Expert,70535
Cyber Chasse,Canada,Data Science,70535
Cognizant Technology Solutions,"Mississauga, ON",Data Analyst,70535
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",70535
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",70535
Rogers Communications,"Toronto, ON",Data Scientist,70535
