Company,Location,Title,Salary
MSi Corp (Bell Canada,Montréal QC,Data Scientist,36400
Nidish LLC,Remote,Data Scientist,46800
MSi Corp (Bell Canada,Toronto ON,Business Intelligence Manager,57200
IDES CANADA INC,Whitchurch-Stouffville ON,Machine Learning Engineer/Data Scientist,65000
Robert Half,None,Data Scientist,70000
DocuPet,Calgary AB,Data Analyst,70000
Eastern Canada Consulting,Calgary AB,Big Data Consultant - Cloud Azure,85000
Eastern Canada Consulting,Calgary AB,Big Data Consultant - Cloud Azure,85000
Robert Half,None,Machine Learning NLP Developer,95000
Robert Half,None,Machine Learning NLP Developer,95000
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer (Wireless,95000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
ZeroKey,None,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
ProCogia,None,Azure Analytics Data Engineer,115455
MaxSold,None,Senior Data Scientist,89228
FORM,None,Data Scientist,89228
None,None,Senior Applied Data Scientist,89228
CGI Inc,"Toronto, ON",Junior Data Scientist,89228
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",89228
Pivotree,"Kanata, ON",Jr. Data Scientist,89228
Lululemon,"Vancouver, BC","Data Scientist, Artificial Intelligence",89228
EnPowered,"Kitchener, ON",Data Scientist,89228
Vessi,"Vancouver, BC",Junior Data Scientist,89228
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",89228
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",89228
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,89228
Loblaw Companies Limited,"Brampton, ON",Data Scientist,89228
Yelp,"Toronto, ON",Data Scientist (Remote),89228
Scotiabank,"Toronto, ON",Data Scientist,89228
Microsoft,"Vancouver, BC",Data Scientist,89228
ThoughtStorm,"Toronto, ON",Data Scientist/Analyst and Fraud Detection,89228
TalentSphere Staffing Solutions,None,Data Scientist,89228
Arteria AI,"Toronto, ON",NLP Data Scientist,89228
Temetrix,"Ottawa, ON",DATA SCIENTIST,89228
MobSquad,"Calgary, AB",Data Scientist,89228
Zynga,"Toronto, ON",Data Scientist 2,89228
METRIO,"Montréal, QC",Data Scientist,89228
MobSquad,"Calgary, AB",Data Scientist,89228
Zynga,"Toronto, ON",Data Scientist 2,89228
Nakisa,"Montréal, QC",Data Scientist,89228
Geotab,"Oakville, ON",Data Analyst,89228
Belcan,None,Data Scientist,89228
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),89228
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",89228
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",89228
Guestlogix,Remote,Data Scientist,89228
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,89228
Groupe Dynamite Inc.,"Mont-royal, QC",Data Scientist,89228
Rogers Communications,None,"Head of Data, Insights & Analytics",89228
Koïos Intelligence,"Montréal, QC",Data scientist,89228
Axiom Zen,"Vancouver, BC",Senior Data Scientist,89228
Hopper,Canada,Senior Data Scientist,89228
The Chapman Group,"Fredericton, NB",Data Analyst,89228
TalentSphere Staffing Solutions,None,Data Scientist,89228
nugget.ai,"Toronto, ON",Data Scientist,89228
Fortinet,"Burnaby, BC",Data Science Developer,89228
METRIO,"Montréal, QC",Data Scientist,89228
Tangerine Bank,"North York, ON",Data Scientist - Tangerine,89228
Geotab,"Oakville, ON",Data Scientist,89228
Auvik Networks,Ontario,Data Scientist,89228
"Thales Canada Inc., Research & Technology",None,Applied AI Scientist (Focus: Deep Learning and Computer Visi...,89228
Scotiabank,"Toronto, ON",Senior Data Scientist,89228
Manifest Climate,"Toronto, ON",Data Scientist,89228
Cognizant Technology Solutions,"Mississauga, ON",Data Analyst,89228
TextNow,Canada,"Senior Data Scientist, Product Analytics",89228
Geotab,"Oakville, ON",Applied Data Scientist,89228
Transit App,"Montréal, QC",Data Scientist,89228
Huddle,"Moncton, NB",Data Scientist,89228
RBC,"Toronto, ON","Data Scientist, Summer Student 2021 Opportunities",89228
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",89228
Cyber Chasse,Canada,Data Science,89228
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,89228
TalentSphere Staffing Solutions,None,Data Scientist,89228
Awakedata,"Burnaby, BC",Data Scientist,89228
Suncor Energy Services,None,Analytics Design and Delivery Leader,89228
Yelp,"Toronto, ON",Data Science Analyst (Remote),89228
Instacart,"Toronto, ON",Senior Data Scientist,89228
Scotiabank,"Toronto, ON",Senior Data Scientist,89228
Index Exchange,"Toronto, ON",Data Scientist,89228
Electronic Arts,"Vancouver, BC",Corporate Strategy Data Science Intern (Summer 2021),89228
The Mosaic Company,"Regina, SK",Data Scientist,89228
Cerebri AI,"Toronto, ON",Data Scientist,89228
Wawanesa,"Winnipeg, MB",Data Scientist I,89228
"Amazon Web Services Canada, In",Ontario,Data/ML Engineer,89228
Auvik Networks,Ontario,Data Scientist,89228
National Bank of Canada,"Montréal, QC",Senior Data Analyst Investment,89228
Sonova,"Kitchener, ON",Senior Data Analyst,89228
Munich Re,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,89228
Huddle,"Moncton, NB",Data Scientist,89228
Peak Power,"Toronto, ON",Lead Data Scientist,89228
fgf brands,"Greater Toronto Area, ON",Data Scientist,89228
Scotiabank,"Toronto, ON",Senior Data Scientist,89228
Manifest Climate,"Toronto, ON",Data Scientist,89228
Cognizant Technology Solutions,"Mississauga, ON",Data Analyst,89228
TextNow,Canada,"Senior Data Scientist, Product Analytics",89228
Geotab,"Oakville, ON",Applied Data Scientist,89228
Transit App,"Montréal, QC",Data Scientist,89228
