Company,Location,Title,Salary
NAIT,Edmonton AB,Applied Data Scientist - Summer Student,17513
McGill University,Montréal QC,Research Associate (deep learning & cybersecurity,31865
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Goodbye Graffiti,Vancouver BC,Data Analyst (Contract,51000
AutoMetrics Manufacturing Technologies Inc,Toronto ON,Computer Vision Engineer - Machine learning,57200
Robert Half,None,Data Scientist,70000
Sports Betting Platform,None,Sports Betting Python Developer (Data Science team,90000
Sports Betting Platform,Remote,Sports Betting Python Developer (Data Science team,90000
Innovation Credit Union,Canada,Data Scientist,92629
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Samiti Technology,Toronto ON,Data Analytical Scientist,114400
Charger Logistics Inc.,None,Data Scientist,68714
Prodigy Game,None,"Data Scientist, Revenue & Modelling",68714
Business Development Bank of Canada,None,DATA SCIENTIST,68714
IBM,"Ottawa, ON",Data Scientist,68714
IBM,"Markham, ON",Data Scientist Intern (8 Months),68714
Absorb LMS,"Calgary, AB",Applied Data Scientist,68714
Kezber,"Drummondville, QC",DATA SCIENTIST,68714
PointClickCare,Remote,Data Scientist,68714
Yelp,Remote,Data Scientist (Remote),68714
ThinkData Works,"Toronto, ON",Field Data Scientist I / Junior Field Data Scientist,68714
SOTI Inc.,"Mississauga, ON",Data Scientist,68714
Altus Group,"Toronto, ON",Data Scientist,68714
SkipTheDishes,"Calgary, AB",Data Scientist,68714
Sun Life Financial,None,Data Scientist,68714
RBC,"Toronto, ON",Senior Data Scientist,68714
CGI Inc,"Sherbrooke, QC",Data Scientist,68714
Overbond,"Toronto, ON",Junior Data Scientist,68714
Infostrux Solutions,Remote,"Data Scientist, Remote",68714
Pet Cancer Fund,"Calgary, AB","Manager, Data Analytics - Volunteer",68714
TELUS,"Calgary, AB",Data Scientist,68714
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,68714
Kinsol Research,British Columbia,Data Scientist,68714
Stantec,"Vancouver, BC",Major Projects Data Scientist,68714
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,68714
Twitter,"Toronto, ON",Staff Data Scientist - Product,68714
University of Reading,Ontario,Data Scientist - KTP Associate,68714
Cisco Systems,"Vancouver, BC","Data Scientist, Product Metrics and A/B Testing",68714
Awakedata,"Burnaby, BC",Data Scientist,68714
Guestlogix,Remote,Data Scientist,68714
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",68714
CGI,"Ottawa, ON",Data Scientist,68714
Trader Corporation,"Toronto, ON",Data Scientist,68714
Summatti,"Kitchener, ON",Data Scientist,68714
Prodigy Game,None,"Senior Data Analyst, Educators",68714
Awakedata,"Burnaby, BC",Data Scientist,68714
Vessi,"Vancouver, BC",Junior Data Scientist,68714
NorthOne,"Toronto, ON",Data Scientist,68714
Slalom Consulting,"Vancouver, BC",Data & Analytics Leader,68714
OMERS,"Toronto, ON",Data Scientist,68714
Microsoft,"Vancouver, BC",Data & Applied Scientist,68714
WGames Inc.,"Toronto, ON",Data Scientist,68714
Vancity,"Vancouver, BC",Data Scientist and Analyst Consultant,68714
Pivotree,"Kanata, ON",Jr. Data Scientist,68714
Deepcell,"Mountain View, AB",Research Data Scientist,68714
Antuit,Remote,Lead Data Scientist,68714
Pinterest,"Toronto, ON","Data Scientist, Shopping",68714
ProNavigator,"Kitchener, ON",Senior Data Scientist,68714
Thinking Capital,"Ottawa, ON",Data Scientist,68714
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,68714
Mosaic North America,"Toronto, ON","Scientist, Data",68714
Prodigy Game,None,"Data Science Manager, Memberships Modelling",68714
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",68714
