Company,Location,Title,Salary
Alberta Machine Intelligence Institute,Calgary AB,Machine Learning Intern,15240
Advanced Analytics and Research Lab (AAARL,Toronto ON,Analytics Client Lead and Development,21000
Comparative Inc.,Montréal QC,Applied Data Scientist,25000
ProCogia,None,Clinical Trial Data Science Consultant,25000
MSi Corp (Bell Canada,Ottawa ON,BI Developer,41600
Nidish LLC,Remote,Data Scientist,46800
IDES CANADA INC,Whitchurch-Stouffville ON,Machine Learning Engineer/Data Scientist,65000
Valital Technologies Inc.,Montréal QC,NLP Developer,72500
DaoAI Robotics Inc.,Vancouver BC,Deep Learning Engineer (Computer Vision,77128
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
ZeroKey,Calgary AB,Senior Applied Research Scientist,112500
Samiti Technology,Toronto ON,Data Analytical Scientist,114400
owl.co,Toronto ON,Data Scientist (Natural Language Processing,135000
Aviva,"Markham, ON",Data Scientist,75064
Charger Logistics Inc.,None,Data Scientist,75064
Ubisoft,"Montréal, QC",Data Scientist Assistant – Business (6 month minimum),75064
Scotiabank,"Toronto, ON",Data Scientist,75064
EnPowered,"Kitchener, ON",Data Scientist,75064
SickKids,"Toronto, ON",Data Scientist/Bioinformatician,75064
Loblaw Companies Limited,"Brampton, ON",Data Scientist,75064
Twitter,"Toronto, ON",Staff Data Scientist - Interests,75064
BMO Financial Group,"Toronto, ON",Data Scientist,75064
Aviva,"Montréal, QC",Data Scientist - Telematics,75064
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",75064
Lumentum Operations LLC,"Ottawa, ON",Data Scientist,75064
Yelp,"Ottawa, ON",Applied Scientist (Remote),75064
Microsoft,"Vancouver, BC",Data Scientist,75064
Belcan,None,Data Scientist,75064
Lululemon,"Vancouver, BC","Data Scientist, Artificial Intelligence",75064
Bayer,"Mississauga, ON",Data Scientist,75064
Cardinal Path,"Toronto, ON",Data Scientist,75064
Yelp,"Toronto, ON",Data Scientist (Remote),75064
Temetrix,"Ottawa, ON",DATA SCIENTIST,75064
Egg Farmers of Canada,"Ottawa, ON",Data Analytics Specialist,75064
Vessi,"Vancouver, BC",Junior Data Scientist,75064
Trader Corporation,"Toronto, ON",Data Scientist,75064
CakeAI,"Toronto, ON",Data Scientist,75064
Ontario Medical Association,"Toronto, ON",Data Scientist,75064
Ontario Medical Association,"Toronto, ON",Data Scientist,75064
Nakisa,"Montréal, QC",Data Scientist,75064
Zynga,"Toronto, ON",Data Scientist 2,75064
Shaw Communications,"Calgary, AB",Data Analyst,75064
The Chapman Group,"Fredericton, NB",Data Analyst,75064
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),75064
Nextdoor,"Toronto, ON",Data Scientist - Member Experience,75064
BOEING,"Vancouver, BC",Senior Data Scientist,75064
Aviva,"Markham, ON",Product Manager – Data Science,75064
Scotiabank,"Toronto, ON",Senior Data Scientist,75064
METRIO,"Montréal, QC",Data Scientist,75064
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",75064
Square,"Toronto, ON","Data Scientist, Point of Sale & Customers",75064
Pinterest,"Toronto, ON","Data Scientist, Shopping",75064
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",75064
RBC,"Toronto, ON","Data Scientist, Summer Student 2021 Opportunities",75064
Thinking Capital,"Ottawa, ON",Data Scientist,75064
Electronic Arts,"Vancouver, BC",Corporate Strategy Data Science Intern (Summer 2021),75064
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,75064
MobSquad,"Calgary, AB",Data Scientist,75064
