Company,Location,Title,Salary
Comparative Inc.,Montréal QC,Applied Data Scientist,25000
MSi Corp (Bell Canada,Montréal QC,Data Scientist,36400
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Government of Canada,Montréal QC,Data Scientist Intern,53040
Niricson Software Inc.,Victoria BC,Jr. Machine Learning Engineer,55000
IDES CANADA INC,Whitchurch-Stouffville ON,Machine Learning Engineer/Data Scientist,65000
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
Lighthouse Labs,Vancouver BC,Remote PT Data Science Mentor,83200
CyberCoders,None,Machine Learning Engineer,90000
CyberCoders,None,Machine Learning Engineer,90000
Ministry of Children Community and Social Service...,Toronto ON,DATA SCIENTIST,90783
Innovation Credit Union,Canada,Data Scientist,92629
BluVec Technologies INC,Surrey BC,data scientist,95000
ThisFish Inc.,None,R&D Engineer (Data Science & Machine Learning,102500
Samiti Technology,Toronto ON,Data Analytical Scientist,114400
Business Development Bank of Canada,None,DATA SCIENTIST,73388
CIBC,"Toronto, ON",Data Scientist,73388
Two Hat,"Kelowna, BC",Data Scientist,73388
BC Public Service,"Victoria, BC",RES O 24R - Data Scientist,73388
Microsoft,"Vancouver, BC",Data Scientist,73388
SickKids,"Toronto, ON",Data Scientist/Bioinformatician,73388
Aviva,"Markham, ON",Data Scientist,73388
Scotiabank,"Toronto, ON","Data Scientist, Marketing Services",73388
DataRobot,"Toronto, ON",Customer Facing Data Scientist,73388
CGI Inc,"Ottawa, ON",Data Scientist,73388
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",73388
CakeAI,"Toronto, ON",Data Scientist,73388
Lumentum Operations LLC,"Ottawa, ON",Data Scientist,73388
Pivotree,"Kanata, ON",Jr. Data Scientist,73388
Ubisoft,"Montréal, QC",Data Scientist Assistant – Business (6 month minimum),73388
Bell Canada,"Don Mills, ON",Data Scientist,73388
Randstad,None,Data Scientist - Montréal,73388
Loblaw Companies Limited,"Brampton, ON",Senior Data Scientist,73388
SSENSE,"Montréal, QC",Data Scientist,73388
Yelp,"Toronto, ON",Data Scientist (Remote),73388
University of Reading,Ontario,Data Scientist - KTP Associate,73388
EnPowered,"Kitchener, ON",Data Scientist,73388
Yelp,"Ottawa, ON",Applied Scientist (Remote),73388
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",73388
ProNavigator,"Kitchener, ON",Senior Data Scientist,73388
Equifax,"Toronto, ON",Data Scientist,73388
Roche,"Welwyn, SK",UK Digital Data Science Innovation Lead,73388
Randstad,None,Data Scientist - Montréal,73388
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,73388
Nakisa,"Montréal, QC",Data Scientist,73388
Transit App,"Montréal, QC",Data Scientist,73388
Vessi,"Vancouver, BC",Junior Data Scientist,73388
Groupe Dynamite Inc.,"Mont-royal, QC",Data Scientist,73388
Ontario Medical Association,"Toronto, ON",Data Scientist,73388
WTS Paradigm,"Montréal, QC",Data/AI Scientist - Spécialiste données et intelligence arti...,73388
Grant Thornton,"Toronto, ON",Data Scientist,73388
Manulife,"Toronto, ON",Data Scientist,73388
Zynga,"Toronto, ON",Data Scientist 2,73388
BOEING,"Vancouver, BC",Senior Data Scientist,73388
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,73388
Air Liquide,"Montréal, QC",Data Science Associate - Montreal,73388
The Mosaic Company,"Regina, SK",Data Scientist,73388
Best Buy,Canada,Senior Applied Data Scientist,73388
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,73388
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",73388
MobSquad,"Calgary, AB",Data Scientist,73388
Square,"Toronto, ON","Data Scientist, Account Management Automation",73388
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",73388
Manifest Climate,"Toronto, ON",Data Scientist,73388
Arteria AI,"Toronto, ON",NLP Data Scientist,73388
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,73388
Peak Power,"Toronto, ON",Lead Data Scientist,73388
Geotab,"Oakville, ON",Data Scientist,73388
Koïos Intelligence,"Montréal, QC",Data scientist,73388
Pinterest,"Toronto, ON","Data Scientist, Shopping",73388
Thinking Capital,"Ottawa, ON",Data Scientist,73388
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,73388
BRP,"Sherbrooke, QC","Lead, Data Science",73388
Apply Digital,"Vancouver, BC",Data Scientist,73388
Perpetua Labs,"Toronto, ON",Forward Deployed Data Scientist,73388
PNI Digital Media,"Vancouver, BC",DATA SCIENTIST,73388
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,73388
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,73388
SMART Technologies,"Calgary, AB",Data Engineer,73388
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),73388
Awakedata,"Burnaby, BC",Data Scientist,73388
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,73388
Scotiabank,"Toronto, ON",Data Scientist,73388
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",73388
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,73388
nugget.ai,"Toronto, ON",Data Scientist,73388
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",73388
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",73388
Business Development Bank of Canada,None,DATA SCIENTIST,73388
Enterprise Solutions Inc,None,Data Analytics,73388
