Company,Location,Title,Salary
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
ProCogia,Vancouver BC,Clinical Trial Data Science Consultant,25000
Sryas Inc.,Toronto ON,Data Analyst,42500
Nidish LLC,Remote,Data Scientist,46800
MSi Corp (Bell Canada,Toronto ON,Conversation Designers,52000
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
Valital Technologies Inc.,Montréal QC,NLP Developer,72500
UBC Master of Data Science,None,Postdoctoral Fellow–UBC Master of Data Science program,85000
UBC Master of Data Science,Vancouver BC,Postdoctoral Fellow–UBC Master of Data Science program,85000
Ministry of Children Community and Social Service...,Toronto ON,DATA SCIENTIST,90783
Robert Half,None,Machine Learning NLP Developer,95000
BluVec Technologies INC,Surrey BC,data scientist,95000
Tangam Systems,Waterloo ON,Software Engineer in Algorithms & Optimization for Data Anal...,97500
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
ZeroKey,Calgary AB,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
Charger Logistics Inc.,None,Data Scientist,74798
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",74798
MaxSold,None,Senior Data Scientist,74798
FORM,None,Data Scientist,74798
Aviva,"Montréal, QC",Data Scientist - Telematics,74798
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",74798
Canadian National Railway,None,Data Scientist,74798
TD Bank,"Toronto, ON",Data Scientist II,74798
Targeted Talent,"Calgary, AB",Data Scientist,74798
Vessi,"Vancouver, BC",Junior Data Scientist,74798
Ubisoft,"Montréal, QC",Data Scientist Assistant – Business (6 month minimum),74798
IBM,"Calgary, AB",Machine Learning Developer Intern (4 months),74798
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,74798
Pivotree,"Kanata, ON",Jr. Data Scientist,74798
XSENSOR Technology,"Calgary, AB",Machine Learning Engineer,74798
Yelp,"Toronto, ON",Data Scientist (Remote),74798
Scotiabank,"Toronto, ON",Data Scientist,74798
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,74798
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),74798
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",74798
Temetrix,"Ottawa, ON",DATA SCIENTIST,74798
TextNow,Canada,"Senior Data Scientist, Product Analytics",74798
Air Liquide,"Montréal, QC",Data Science Associate - Montreal,74798
Zynga,"Toronto, ON",Data Scientist 2,74798
Kinaxis,"Toronto, ON",Data Scientist,74798
ProNavigator,"Kitchener, ON",Senior Data Scientist,74798
Pivotree,"Kanata, ON",Jr. Data Scientist,74798
Best Buy,Canada,Senior Applied Data Scientist,74798
Sonova,"Kitchener, ON",Data Scientist,74798
XSENSOR Technology,"Calgary, AB",Machine Learning Engineer,74798
Charger Logistics Inc.,None,Data Scientist,74798
MaxSold,None,Senior Data Scientist,74798
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",74798
roomvu,"Vancouver, BC",Senior Data Scientist,74798
Geotab,"Oakville, ON",Data Analyst,74798
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),74798
Farm Credit Canada,"Regina, SK",Data Scientist (Senior Economist),74798
Financement agricole Canada,"Regina, SK",Data Scientist (Senior Economist),74798
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,74798
"Thales Canada Inc., Research & Technology",None,Applied AI Scientist (Focus: Deep Learning and Computer Visi...,74798
Bell Canada,"Toronto, ON","Developer, Data Science",74798
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",74798
Groom & Associes,"Montréal, QC",Machine Learning Engineer – International Pharmaceuticals co...,74798
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,74798
Grant Thornton,"Toronto, ON",Data Scientist,74798
Transit App,"Montréal, QC",Data Scientist,74798
Square,"Vancouver, BC",Data Analyst,74798
Yorkville University,None,"Senior Analyst, Strategy & Analytics",74798
PointClickCare,Remote,Senior Data Analyst,74798
Canadian National Railway,None,"Specialist, Business Data Analytics",74798
Splunk,"Vancouver, BC",Applied Scientist- Remote BC or Ontario,74798
Groom & Associes,"Montréal, QC",Machine Learning Engineer – International Pharmaceuticals co...,74798
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,74798
"Amazon Web Services Canada, In","Vancouver, BC",Data Scientist,74798
Munich Re,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,74798
Scarsin,"Markham, ON",Data Scientist/Time Series,74798
Scotiabank,"Toronto, ON",Senior Data Scientist,74798
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,74798
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,74798
AltaML Inc./Janalta Interactive Inc.,"Calgary, AB",Associate Machine Learning Developer,74798
Rogers Communications,"Toronto, ON",Data Scientist,74798
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,74798
SecurityScorecard,Ontario,Senior Data Scientist,74798
Accedian Networks,"Ottawa, ON",Data Scientist,74798
