Company,Location,Title,Salary
Source Atlantic,"Saint John, NB",Data Analyst,63722
Thinkific,"Vancouver, BC","Data Analyst, Product",63722
Autodesk,"Montréal, QC",Data Analyst,63722
RBC,"Toronto, ON","Manager, P&CB Data Strategy Analyst",63722
Libro Credit Union,"Essex, ON",Data Analyst L3,63722
AgencyAnalytics,Remote,Data Analyst,63722
NTT DATA Services,"Halifax, NS",Healthcare Payer - Data Analyst,63722
Veeva Systems,"Toronto, ON",Data Analyst,63722
Bowen Group,None,DATABASE ANALYST,63722
RBC,"Toronto, ON","Data Analyst, RBC Ventures (Fall 2021 Co-op)",63722
Loblaw Companies Limited,"Brampton, ON","CO-OP, Data Science Analyst",63722
Moneris Solutions Corporation,"Etobicoke, ON",Pricing Data Analyst,63722
Microsoft,"Vancouver, BC",Data Analyst,63722
Canadian Pacific,"Calgary, AB",Analyst Innovation Programs,63722
fusionSpan,Remote,Data Analyst,63722
RBC,"Toronto, ON","Data Analyst/Data Engineer, Internal Audit, Fall 2021 Studen...",63722
Ontario Securities Commission,"Toronto, ON",Financial Data Analyst,63722
Canada Life Assurance Company,"Winnipeg, MB",Intelligence Analyst,63722
Hopper,Canada,Data Analyst,63722
Alithya,"Vancouver, BC",Data Analyst,63722
QHR Technologies Inc,"Calgary, AB",Data Analyst,63722
Electronic Arts,"Vancouver, BC",Data Analyst,63722
Saskatoon Health Region,"Saskatoon, SK",ANALYST,63722
Bombardier,"Dorval, QC",Data Business Analyst,63722
RBC,"Toronto, ON","Data Analyst, Portfolio Engineering",63722
TELUS,Canada,Planning & Forecasting Analyst – Consumer Contact Centre Ope...,63722
Geotab,"Waterloo, ON",Salesforce Data Analyst,63722
Electronic Arts,"Vancouver, BC",Data Analyst - UFC,63722
Scarsin,"Markham, ON",Jr. Data/Reporting Analyst,63722
Cyber Chasse,Canada,Data Analyst,63722
Procom,None,"Data Migration Analyst, HRIS - 310955",63722
Infinity Technology,"National Capital Region, ON",Data Analyst,63722
Trillium Health Partners,"Mississauga, ON","Senior Data Analyst, Oncology PRCC",63722
Shaw Communications,Canada,Data Governance Analyst,63722
Emera Nova Scotia,"Halifax, NS",Business Analyst,63722
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,63722
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,63722
BC IMC,"Victoria, BC","Analyst, Quantitative Equity",63722
TELUS,Canada,Sr Analyst - Data Strategy,63722
Cognizant Technology Solutions,"Toronto, ON",Big Data QA Analyst,63722
Cambrian Credit Union,"Winnipeg, MB",Business Intelligence Analyst,63722
Mistplay,"Montréal, QC",Fraud Data Analyst,63722
Best Buy,Canada,Senior Data Analyst – Logistics,63722
Zero11,"Abbotsford, BC",Data Warehouse Analyst,63722
Smith & Nephew,"Mississauga, ON",Inventory and Data Analyst,63722
Technical Standards & Safety Authority (TSSA),"Toronto, ON",Data Analyst,63722
Capgemini,"Toronto, ON",Senior Applications Consultant - - Data Analyst: Pyspark and...,63722
Calgary Foothills Primary Care Network,"Calgary, AB",Project Manager/Business Analyst – Clinical Systems,63722
Oculus Info Inc,"Toronto, ON",Data Analyst,63722
Earth Rangers,"Woodbridge, ON",Data Analyst,63722
Pantheon Inc,"Toronto, ON",Data Quality Analyst,63722
Electronic Arts,"Vancouver, BC",Data Analyst - UFC,63722
BGIS,"Markham, ON",Reporting Analyst,63722
Saskatoon Health Region,"Saskatoon, SK",ANALYST,63722
Scandinavian Building Services,"Edmonton, AB",Junior Data & Reports Analyst,63722
Capgemini,"Toronto, ON",Senior Applications Consultant - - Data Analyst: Pyspark and...,63722
Capital One,"Toronto, ON","Senior Associate, Data Analyst",63722
NorthwesTel,"Yellowknife, NT",Network Analyst (IP & WAN),63722
Smith & Nephew,"Mississauga, ON",Inventory and Data Analyst,63722
Mejuri,"Toronto, ON",Supply Chain Analyst Lead,63722
Finastra,"Mississauga, ON",Product Data Analyst,63722
BC IMC,"Victoria, BC","Analyst, Quantitative Equity",63722
Cognizant Technology Solutions,"Mississauga, ON",Senior Test Analyst - Test Data Management,63722
Pure Sunfarms Corporation,"Delta, BC",Data Analyst,63722
Solidifi,"Toronto, ON",Reporting Analyst – Enterprise Data and Analytics,63722
Ecofish Research,None,Spatial Analyst,63722
Softchoice,None,Data Quality Analyst,63722
Softchoice,None,Reporting & Data Analyst,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
None,None,None,63722
PSA Halifax,"Halifax, NS",Procurement Analyst,63722
fabriik,"Toronto, ON",PMO Analyst,63722
Cognizant's Microsoft Business Group,"Toronto, ON","Senior Business Analyst - Data -Toronto, Canada",63722
City of Winnipeg,"Winnipeg, MB",LIMS Business Systems Analyst,63722
Canadian Institute for Health Information,"Ottawa, ON","Analyst, Data Governance and Standards Office (DGSO)",63722
Yelp,"Greater Toronto Area, ON",Business Intelligence Analyst (Remote),63722
Ontario Pension Board,"Toronto, ON",Employer Data Analyst,63722
Lockheed Martin Corporation,"Montréal, QC",Documentation Management Analyst,63722
BCLC,"Kamloops, BC",Senior Data Analyst,63722
BMO Financial Group,"Mississauga, ON","Senior Data Analyst, North American Risk and Collections Str...",63722
TELUS,"Toronto, ON",Data Analyst,63722
"Sysco Canada, Inc","Calgary, AB","Analyst, Sales Performance",63722
Rise People Inc.,"Vancouver, BC",Data Analyst & Zoho Administrator,63722
The Co-operators,"Quebec City, QC",BI Analyst III - Developer,63722
Pure Sunfarms Corporation,"Delta, BC",Data Analyst,63722
Eastside Games,Remote,Game Data Analyst,63722
Evercore,"Montréal, QC",Data Analyst,63722
Aldo Groupe,"Montréal, QC",Analyst - eCommerce Operations Analytics,63722
Jam City,"Toronto, ON",Senior Data Analyst,63722
RBC,"Toronto, ON",Senior Regulatory Data Analyst,63722
BELL MEDIA INC.,"Toronto, ON","Data Analyst, Bell Media",63722
Shopify,"Toronto, ON","Business Systems Analyst, Salesforce (Remote, Americas)",63722
Canadian Natural,"Calgary, AB",Business Analyst - Oil Sands Business Support,63722
Geotab,"Oakville, ON",Workforce Real Time Analyst,63722
Canadian Tire,"Toronto, ON",Sr. Cloud Analyst,63722
Trilliant,"Concord, ON",Data Analyst,63722
Healthcare of Ontario Pension Plan (HOOPP),"Toronto, ON",Business Data Analyst,63722
Citi,"Mississauga, ON",Sr. Data Analyst - Regulatory - AVP,63722
Lucros Partners,Canada,Category Analyst,63722
MHI RJ Aviation Canada,"Montréal, QC",Maintence Data Analyst – Temporary 12 months,63722
Canada Post - Postes Canada,"Ottawa, ON","Analyst, Operations Data Integrity (Volume) OTTAWA MPP - TEM...",63722
Axiom Zen,"Vancouver, BC",Risk / Fraud Analyst,63722
Corus Entertainment,"Toronto, ON",Network Analyst-Information Technology,63722
TELUS,"Toronto, ON","Senior Performance Analyst - Campaign Data, Customer Relatio...",63722
