Company,Location,Title,Salary
Dunroe,None,Data Scientist (Summer Intern,15600
RVezy,Ottawa ON,Jr. Data Scientist (Summer Student,26000
Legacy Leaders Inc,None,Data Scientist Intern,40560
Sryas Inc.,Toronto ON,Data Analyst,42500
Government of Canada,Montréal QC,Data Scientist Intern,53040
W.I.T.H. Digital,Dollard-Des Ormeaux QC,Data Scientist,60000
Aqua Silva Resource Management Ltd.,Langley BC,Intermediate Applied Scientist,70940
BC Pension Corporation,Victoria BC,Data Analyst,75922
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Innovation Credit Union,Canada,Data Scientist,92629
agileDSS,Montréal QC,Analyste fonctionnel BI / Analyste de données,95000
Staffinity Inc.,None,Data Scientist - Sports Analytics,100000
Dawn InfoTek Inc.,Toronto ON,Data Scientist,124800
Dawn InfoTek Inc.,Toronto ON,Data Scientist,124800
Speridian Technologies Canada,Toronto ON,Data Engineer/Big Data,208000
Coursera,"Toronto, ON",Data Scientist (entry-level),80486
Summatti,"Waterloo, ON",Data Scientist Coop,80486
Koho,"Toronto, ON",Data Scientist,80486
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,80486
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,80486
Summatti,"London, ON",Data Scientist,80486
Alberta Energy Regulator,"Calgary, AB","Student, Data Scientist",80486
Highwood Emissions Management Inc.,"Calgary, AB",Data Scientist,80486
Procom,None,Data Scientist - 307900,80486
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",80486
407 ETR,"Woodbridge, ON",Data Science Intern (1 year contract),80486
Air Liquide,"Quebec City, QC",Data Science Associate - Montreal,80486
Uken Games,"Toronto, ON",Data Scientist,80486
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,80486
TD Bank,"Montréal, QC",Data Scientist I,80486
Deloitte,"Toronto, ON","Data Scientist, Omnia AI",80486
Aviva,"Toronto, ON",Data Scientist,80486
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,80486
TELUS,"Edmonton, AB",Data Analysts,80486
Temetrix,"Ottawa, ON",DATA SCIENTIST,80486
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),80486
Carta,"Waterloo, ON",Product Data Scientist,80486
Hopper,Canada,Data Scientist,80486
Kinsol Research,British Columbia,Data Scientist,80486
Oracle,"Toronto, ON",Principal Data Scientist,80486
Cyber Chasse,Canada,Data Science,80486
Pani Energy Inc,"Victoria, BC",Data Scientist,80486
PRA Health Sciences,Remote,Central Data Scientist,80486
Grant Thornton,"Toronto, ON",Data Scientist,80486
Relogix,"Ottawa, ON",Tableau Data Analyst,80486
Parkland Corporation,"Calgary, AB",Machine Learning Engineer,80486
BASF,"Mississauga, ON",Data Scientist Engineer,80486
Nuvoola,"Chambly, QC",Data Scientist,80486
Two Hat,"Kelowna, BC",Data Scientist,80486
Oracle,"Vancouver, BC",Senior Data Scientist,80486
Shaw Communications,"Toronto, ON",Data Scientist,80486
BC Public Service,"Victoria, BC",RES O 27R - Data Scientist AMENDED,80486
Vendasta,"Saskatoon, SK",Senior Data Analyst,80486
TELUS,"Edmonton, AB",Data Analysts,80486
Maxa AI,"Montréal, QC",Data Scientist,80486
IBM,"Ottawa, ON",Data Scientist and Managing Strategy Consultant,80486
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),80486
SomaDetect,"Kitchener, ON",Data Scientist,80486
Altus Group,"Toronto, ON",Data Scientist,80486
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,80486
METRIO,"Montréal, QC",Data Scientist,80486
OSL Retail Services Inc,"Mississauga, ON",Data Scientist,80486
SimpTek Technologies,Nova Scotia,Student Data Scientist,80486
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,80486
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,80486
SMART Technologies,"Calgary, AB",Data Engineer,80486
Microsoft,"Vancouver, BC",Data & Applied Scientist 2,80486
Yelp,"Toronto, ON",Data Scientist (Remote),80486
Ernst & Young,"Toronto, ON",Canadian Assurance – Digital Audit Summer Internship,80486
Koïos Intelligence,"Montréal, QC",Data scientist,80486
Nakisa,"Montréal, QC",Data Scientist,80486
Veeva Systems,"Toronto, ON",Data Scientist - Commercial Analytics,80486
Shift Technology,"Toronto, ON",Data Scientist - Canada,80486
Rogers Communications,"Toronto, ON",Data Scientist,80486
Loblaw Companies Limited,"Brampton, ON","Director, Data Science",80486
Bold Commerce,"Calgary, AB",Senior Data Analyst,80486
Amazon Dev Centre Canada ULC,"Toronto, ON",Data Scientist,80486
RBC,"Toronto, ON",Senior Data Scientist,80486
Fluent.ai,"Montréal, QC",Applied Machine Learning Engineer,80486
Loblaw Digital,"Toronto, ON",Data Scientist (Growth & Marketing),80486
