Company,Location,Title,Salary
Dunroe,None,Data Scientist (Summer Intern,15600
Dunroe,None,Data Scientist (Summer Intern,15600
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
RVezy,Ottawa ON,Jr. Data Scientist (Summer Student,26000
MSi Corp (Bell Canada,Ottawa ON,Data Scientist,31200
Corporate Knights Inc.,Toronto ON,Lead Data Scientist/Data Engineer,47500
Niricson Software Inc.,Victoria BC,Jr. Machine Learning Engineer,55000
Aqua Silva Resource Management Ltd.,Langley BC,Intermediate Applied Scientist,70940
Global Strategy Lab,Toronto ON,Social Epidemiologist; Quant. Social Scientist; Applied Bios...,80000
Mishon Inc,Remote,Data Scientist,83200
Niagara Region,Niagara ON,Data Scientist,84010
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Public Services and Procurement Canada,Gatineau QC,Data Analyst and Data Scientist,93900
Public Services and Procurement Canada,Gatineau QC,Data Analyst and Data Scientist,93900
City of Richmond Hill,Richmond Hill ON,Supervisor Data and Analytics,117248
IBM,"Ottawa, ON",Data Scientist,61210
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,61210
ProNavigator,"Kitchener, ON",Junior Data Scientist,61210
Amazon Dev Centre Canada ULC,"Vancouver, BC",Decision Scientist - Devices,61210
Alberta Energy Regulator,"Calgary, AB","Student, Data Scientist",61210
Highwood Emissions Management Inc.,"Calgary, AB",Data Scientist,61210
Air Liquide,"Quebec City, QC",Data Science Associate - Montreal,61210
Loblaw Companies Limited,"Brampton, ON",Data Scientist,61210
Zynga,"Toronto, ON",Data Scientist 3,61210
Hutah Systems,"Calgary, AB",Data Scientist,61210
SkipTheDishes,"Calgary, AB",Data Scientist,61210
Minevest Ltd.,"Toronto, ON",Data Scientist Intern,61210
Nuance,None,Scientifique du langage et des données - Senior - Speech and...,61210
Uken Games,"Toronto, ON",Data Scientist,61210
Carta,"Waterloo, ON",Product Data Scientist,61210
MobSquad,"Calgary, AB",Data Scientist,61210
Loblaw Companies Limited,"Brampton, ON",Data Scientist,61210
Prenuvo Inc,Remote,Machine Learning Applied Scientist,61210
Rogers Communications,"Toronto, ON",Data Scientist,61210
Telesat,"Ottawa, ON",Data Scientist,61210
CGI Inc,"Sherbrooke, QC",Data Scientist,61210
Prodigy Game,None,"Data Scientist, Revenue & Modelling",61210
Sun Life Financial,None,Senior Data Scientist,61210
Neelands,None,Data Scientist,61210
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,61210
Blakely Inc.,"Aurora, ON",Data Analyst,61210
Yelp,"Vancouver, BC",Applied Scientist (Remote),61210
Rock FOC Technology,"Windsor, ON",Data Scientist,61210
Opta Information Intelligence Corp.,"Markham, ON",Data Scientist,61210
Awakedata,"Burnaby, BC",Data Scientist,61210
RBC,"Toronto, ON",Senior Data Scientist,61210
Sonova,"Kitchener, ON",Data Scientist,61210
Rogers Communications,"Toronto, ON",Senior Data Scientist,61210
Nakisa,"Montréal, QC",Data Scientist,61210
Microsoft,"Vancouver, BC",Data Scientist,61210
BC Public Service,"Victoria, BC",RES O 27R - Data Scientist AMENDED,61210
Summatti,"Kitchener, ON",Data Scientist,61210
SimpTek Technologies,Nova Scotia,Student Data Scientist,61210
Scotiabank,"Toronto, ON",Director Behavioural Data Science,61210
Best Buy,Canada,Analytics Developer,61210
SOTI Inc.,"Mississauga, ON",Data Scientist,61210
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",61210
Rogers Communications,"Toronto, ON",Senior Data Scientist,61210
SimpTek Technologies,Nova Scotia,Student Data Scientist,61210
CryptoKitties,"Vancouver, BC",Senior Data Engineer / Scientist (Fraud),61210
Hexagon,"Calgary, AB",Senior Business & Data Analyst,61210
Unbounce,"Vancouver, BC",Senior Data Scientist (R&D Lead),61210
Apply Digital,"Vancouver, BC",Data Scientist,61210
Loblaw Digital,"Toronto, ON",Data Scientist (Shopping Experience),61210
Equinix,Remote,Senior Data Scientist,61210
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",61210
Kezber,"Drummondville, QC",DATA SCIENTIST,61210
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,61210
Axiom Zen,"Vancouver, BC",Senior Data Engineer / Scientist (Fraud),61210
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,61210
Canadian Tire,"Toronto, ON",Data Scientist,61210
Microsoft,"Vancouver, BC",Data & Applied Scientist II,61210
Loblaw Digital,"Toronto, ON",Data Scientist (Shopping Experience),61210
Manulife,"Toronto, ON",Data Scientist,61210
Amazon Dev Centre Canada ULC,Ontario,Business Intelligence Engineer - Thematic Widgets,61210
Peritus.ai,"Montréal, QC",Data Scientist,61210
Apply Digital,"Vancouver, BC",Data Scientist,61210
