Company,Location,Title,Salary
SMAC,Calgary AB,Artificial Intelligence (Machine Learning Instructor - Onli...,22744
Guiker,Montréal QC,Data Scientist Intern,27500
ESG Data Services Inc,Toronto ON,Remote Software Developer (Python NLP,37740
University of Alberta,Edmonton AB,Senior Data Analyst,69941
NORQUEST COLLEGE,Edmonton AB,DATA SCIENTIST,75067
CHEO,Ottawa ON,Senior Data Analyst BORN Ontario - Full-time (1.0,80007
CHEO,Ottawa ON,Senior Data Analyst BORN Ontario - Full-time (1.0,80007
Dawn InfoTek Inc.,Toronto ON,Data Scientist,83200
Plus10,None,Data Scientist,85000
Alcohol and Gaming Commission of Ontario,Toronto ON,DATA SCIENTIST,86625
Intact,None,Data Science - 4 Month Co-op/Internship (Fall 2021),64783
ICBC,"North Vancouver, BC",Data Scientist,64783
Microsoft,"Vancouver, BC",Data & Applied Scientist,64783
University of Waterloo,"Waterloo, ON",Data Scientist,64783
RBC,"Toronto, ON","Jr. Data Scientist, Fall 2021 Student",64783
Ubisoft,"Montréal, QC",Data Scientist,64783
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",64783
Rogers Communications,"Toronto, ON",Data Scientist,64783
Microsoft,"Vancouver, BC",Applied Scientist 1,64783
Ontario Teachers' Pension Plan,"Toronto, ON",Intern- Data Analytics (4 month contract),64783
Earth Rated,"Montréal, QC",Data Scientist,64783
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,64783
Microsoft,"Vancouver, BC",Data Scientist,64783
Attabotics,"Calgary, AB",AI Developer / Data Scientist,64783
CNOOC International,"Calgary, AB",Analyst - Data Engineering and Analytics,64783
University of Waterloo,"Waterloo, ON",Data Scientist,64783
Hach,"Vancouver, BC",Aquatic Informatics - Data Scientist,64783
Ubisoft,"Montréal, QC",Data Scientist – Statistics (User Research Lab),64783
Electronic Arts,"Vancouver, BC",Fall 2021 Data Analyst Co-Op (Sports Analytics),64783
Leger,"Toronto, ON",DATA SCIENTIST,64783
Telesat,"Ottawa, ON",Data Scientist,64783
Roche,"Mississauga, ON",Data Scientist,64783
Absorb LMS,"Calgary, AB",Applied Data Scientist,64783
Ubisoft,"Montréal, QC",Data Scientist,64783
Hopper,Canada,Data Scientist,64783
Loblaw Companies Limited,"Brampton, ON",Data Scientist,64783
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,64783
Rock FOC Technology,"Windsor, ON",Data Scientist,64783
Kinsol Research,British Columbia,Data Scientist,64783
MobSquad,"Calgary, AB",Data Scientist,64783
Apply Digital,"Vancouver, BC",Data Scientist,64783
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,64783
"Southern Graphics Systems, Canada Co.","Toronto, ON",Data Scientist,64783
Novisto,"Montréal, QC",Data Scientist,64783
Rogers Communications,"Brampton, ON",Senior Wireless Data Scientist,64783
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,64783
CakeAI,"Toronto, ON",Data Scientist,64783
Peritus.ai,"Montréal, QC",Data Scientist,64783
Fujitsu,"Vancouver, BC","Operations Research Scientist/Data Scientist - Vancouver, Ca...",64783
EPAM Systems,"Calgary, AB",Lead Data Scientist,64783
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,64783
Telesat,"Ottawa, ON",Data Scientist,64783
Bayer,"Mississauga, ON",Analytics Translator - Ophthalmology,64783
Cyber Chasse,Canada,Data Science,64783
Two Hat,"Kelowna, BC",Data Scientist,64783
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,64783
MSi Corp (Bell Canada),"Toronto, ON",Data Scientist,64783
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,64783
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,64783
Electronic Arts,"Montréal, QC",Fall 2021 Développeur Vision par Ordinateur et Machine Learn...,64783
Prodigy Game,None,"Data Scientist, Memberships Modelling",64783
"Thales Canada Inc., Research & Technology",None,Applied Deep Learning Scientist (Focus on Computer Vision),64783
Pink Triangle Press,None,Research & Analytical Director - Data Scientist,64783
Suncor Energy Services,None,Big Data Solution Architect,64783
Mila - Institut québécois d'intelligence artificielle,None,Applied Machine Learning Research Scientist,64783
PHSA,"Vancouver, BC","Data Scientist, Data, Analytics, Evaluation and Reporting (D...",64783
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,64783
MindGeek Careers,"Montréal, QC",Senior Data Scientist,64783
BlueDot Inc.,"Toronto, ON",Data Scientist - Prediction Specialist,64783
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,64783
Peak Power,"Toronto, ON",Lead Data Scientist,64783
Microsoft,"Vancouver, BC",Senior Data & Applied Scientist - Content Recommendation,64783
