Company,Location,Title,Salary
Advanced Analytics and Research Lab (AAARL,Toronto ON,Analytics Client Lead and Development,21000
Advanced Analytics and Research Lab (AAARL,Toronto ON,Analytics Client Lead and Development,21000
MSi Corp (Bell Canada,Ottawa ON,Data Scientist,36400
Indigenous Services Canada,Canada,EC-02 - Data Analyst,66721
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
agileDSS,Montréal QC,Analyste d'affaires BI/Analytique,81306
Lighthouse Labs,Vancouver BC,Remote PT Data Science Mentor,83200
Eastern Canada Consulting,Calgary AB,Big Data Consultant - Cloud Azure,85000
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Wesley Clover,Ottawa ON,Machine Learning Engineer,88792
BluVec Technologies INC,Surrey BC,data scientist,95000
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer (Wireless,95000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Government of the Northwest Territories,Yellowknife NT,Geotechnical Data Scientist,111000
ZeroKey,None,Senior Applied Research Scientist,112500
ZeroKey,None,Senior Applied Research Scientist,112500
Advanced Analytics and Research Lab,Toronto ON,Advanced Analytics and Research Lab,112737
Samiti Technology,Toronto ON,Data Analytical Scientist,114400
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",83668
MaxSold,None,Senior Data Scientist,83668
FORM,None,Data Scientist,83668
Canadian National Railway,None,Data Scientist,83668
None,None,Senior Applied Data Scientist,83668
EnPowered,"Kitchener, ON",Data Scientist,83668
Targeted Talent,"Quebec City, QC",Data Scientist,83668
Scotiabank,"Toronto, ON",Data Scientist,83668
Thinking Capital,"Ottawa, ON",Data Scientist,83668
OMERS,"Toronto, ON",Data Scientist Co-op,83668
autoTRADER.ca,None,Data Scientist,83668
Maxa AI,"Montréal, QC",Data Scientist,83668
Loblaw Companies Limited,"Brampton, ON","Data Scientist, Finance",83668
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",83668
Belcan,None,Data Scientist,83668
Nakisa,"Montréal, QC",Data Scientist,83668
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,83668
Axiom Zen,"Vancouver, BC",Senior Data Scientist,83668
Temetrix,"Ottawa, ON",DATA SCIENTIST,83668
Kinaxis,"Toronto, ON",Data Scientist,83668
Best Buy,Canada,Senior Applied Data Scientist,83668
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
Apply Digital,"Vancouver, BC",Data Scientist,83668
Power Factors,Remote,"Data Scientist, Solar & Storage (Remote)",83668
Desjardins,"Montréal, QC","Analyst, Data Science",83668
agileDSS,Remote,Data Scientist / Scientifique des données,83668
BluWave-ai,"Ottawa, ON",Data Analyst (New Graduates),83668
Groupe Neos,"Montréal, QC",Data Scientist Expert / Data Scientist Expert,83668
Oracle,"Kitchener, ON",Data Scientist,83668
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,83668
AIR MILES,"Montréal, QC","Data Scientist, Co-Op",83668
"Amazon Web Services Canada, In","Vancouver, BC",Data Scientist,83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
Moneris Solutions Corporation,"Etobicoke, ON","Analyst II, Data Science",83668
Nextdoor,"Toronto, ON",Data Scientist - Member Experience,83668
Yelp,Remote,Data Science Analyst (Remote),83668
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,83668
Yelp,Remote,Data Science Analyst (Remote),83668
Index Exchange,"Toronto, ON",Data Scientist,83668
"Amazon Web Services Canada, In","Vancouver, BC",Data Scientist,83668
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",83668
Tangerine Bank,"North York, ON",Data Scientist - Tangerine,83668
Canada Life Assurance Company,"Toronto, ON",Junior Data Scientist Co-op,83668
Sonova,"Kitchener, ON",Senior Data Analyst,83668
TextNow,Canada,"Senior Data Scientist, Product Analytics",83668
Ubisoft,"Montréal, QC",Data Scientist Assistant – Business (6 month minimum),83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
RBC,"Toronto, ON","Data Scientist, Summer Student 2021 Opportunities",83668
Manifest Climate,"Toronto, ON",Data Scientist,83668
MobSquad,"Calgary, AB",Data Scientist,83668
FundThrough Inc.,"Toronto, ON",Senior Data Scientist,83668
Grant Thornton,"Toronto, ON",Data Scientist,83668
Square,"Toronto, ON","Data Scientist, Point of Sale & Customers",83668
Global Spatial Technology Solutions Inc.,"Dartmouth, NS",Data Scientist - Ocean & the Environment,83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
RB,"Mississauga, ON",Data Scientist,83668
KPMG,"Toronto, ON","Data Scientist, Senior Manager - KPMG Lighthouse",83668
Index Exchange,"Toronto, ON",Data Scientist,83668
Munich Re,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,83668
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",83668
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",83668
Geotab,"Oakville, ON",Data Analyst,83668
Geotab,"Oakville, ON",Data Scientist,83668
Betterfit,"Edmonton, AB",Backend Developer (Data Science),83668
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",83668
CGI,"Toronto, ON",Junior Data Scientist,83668
Perpetua Labs,"Toronto, ON",Forward Deployed Data Scientist,83668
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),83668
BC Public Service,"Vernon, BC",STO 21R - GIS Data Analyst,83668
Jumio Corporation,"Montréal, QC",Data Scientist - Machine Learning,83668
Pinterest,"Toronto, ON","Data Scientist, Shopping",83668
Sonova,"Kitchener, ON",Senior Data Analyst,83668
None,None,Senior Applied Data Scientist,83668
Allevar,None,Sr. IT Software Designer / Architect - Big Data,83668
MaxSold,None,Senior Data Scientist,83668
Enterprise Solutions Inc,None,Data Analytics,83668
Asana,"Vancouver, BC",Data Scientist,83668
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,83668
RBC,Ontario,"Machine Learning Software Engineer, Summer 2021 Co-op Opport...",83668
Altus Group,"Toronto, ON",Data Scientist,83668
Moneris Solutions Corporation,"Etobicoke, ON",Sr Business Data Analyst,83668
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",83668
BC IMC,"Victoria, BC",Senior Data Scientist,83668
Groom & Associes,"Montréal, QC",Machine Learning Engineer – International Pharmaceuticals co...,83668
Torstar,"Toronto, ON",Data Scientist,83668
Centro,Ontario,Big Data Engineer (Flexible Work),83668
BMW Group Financial Services Canada,"Toronto, ON",Business Intelligence Intern (12 months),83668
Cerebri AI,"Toronto, ON",Data Scientist,83668
Vector Institute,"Toronto, ON",Applied Machine Learning Intern,83668
Restaurant Brands International,"Toronto, ON","Data Scientist, People Analytics",83668
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,83668
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,83668
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,83668
Nuance,"Montréal, QC",Chercheur Stagiaire (Été 2021) - NLP - Research Intern (Summ...,83668
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,83668
PHSA,"Vancouver, BC","Data Scientist, Data, Analytics, Evaluation and Reporting (D...",83668
The Mosaic Company,"Regina, SK",Data Scientist,83668
"Amazon.com.ca, Inc.","Vancouver, BC",Machine Learning Scientist,83668
Avanade,"Calgary, AB",Data & AI Technical Architect-CoE,83668
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,83668
Geotab,"Oakville, ON",Applied Data Scientist,83668
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,83668
OGGN Inc.,Remote,Data Scientist (AI/ML),83668
roomvu,"Vancouver, BC",Senior Data Scientist,83668
Aviva,"Montréal, QC","Senior Actuarial Manager, Data Science",83668
Yelp,"Toronto, ON",Applied Scientist (Remote),83668
Brookfield Asset Management,"Toronto, ON",Data Analyst,83668
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",83668
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,83668
Jungle Scout,"Vancouver, BC","Data Engineer, Machine Learning",83668
iQmetrix,"Vancouver, BC",Product Manager Data & Analytics,83668
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Recommendation Engine",83668
Hopper,Canada,Data Analyst,83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",Applied Scientist,83668
MasterCard,"Vancouver, BC",Senior Data Analyst,83668
Marine Thinking Inc.,"Halifax, NS",Principal Data Scientist,83668
Yelp,Remote,Software Engineer - Big Data (Remote),83668
Blackline Safety,"Calgary, AB",QA Data Analyst,83668
Microsoft,"Vancouver, BC",Senior Data & Applied Scientist,83668
Microsoft,"Vancouver, BC",Senior Machine Learning Scientist,83668
Providence Health Care,"Vancouver, BC",Data Scientist,83668
BMO Financial Group,"Toronto, ON",Sr Manager - Data Science,83668
Loblaw Companies Limited,"Brampton, ON","Senior Data Analyst, Data Management",83668
Jumio Corporation,"Montréal, QC",Machine Learning Engineer,83668
Unity Technologies,"Vancouver, BC","Machine Learning Intern (ML-Agents), AI@Unity",83668
BrainStation,"Vancouver, BC","Associate Educator, Data Scientist",83668
Randstad,None,Junior Data Analytical Specialist/Scientist - Toronto,83668
ChilliConnect,"Vancouver, BC",Machine Learning Engineer Intern,83668
Accenture,"Montréal, QC",Business Development - Data Science Senior Manager,83668
The Globe and Mail,"Toronto, ON",SENIOR DATA SCIENTIST,83668
ChilliConnect,"Vancouver, BC",Machine Learning Engineer Intern,83668
Accenture,"Montréal, QC",Business Development - Data Science Senior Manager,83668
BBA,"Mont-Saint-Hilaire, QC",Junior Data Analyst – Industrial IT,83668
The Home Depot Canada,"Toronto, ON","Manager, Data Analytics",83668
Lone Wolf Technologies,"Brampton, ON",Sr. Machine Learning Engineer,83668
KPMG,"Montréal, QC","Senior Consultant / Manager, Microsoft Data and Analytics",83668
Vanguard,"Toronto, ON","Senior Manager, Data Science",83668
Benevity,None,"VP, Analytics & Insights",83668
Microsoft,"Montréal, QC",Stagiaire en recherche – compréhension du langage naturel /...,83668
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",83668
AstraNorth,"Toronto, ON",Big Data Admin,83668
