Company,Location,Title,Salary
Toronto Explore & Learn,Toronto ON,Data Scientist / Machine Learning Expert,18720
Advanced Analytics and Research Lab (AAARL,Toronto ON,Analytics Client Lead and Development,21000
Elections Ontario,Toronto ON,Data Analyst,29872
Afra Data Science Inc.,Vancouver BC,Data Scientist,32500
Prompta Inc.,Toronto ON,Machine Learning Engineer,34000
Hamilton Health Sciences Corporation,Hamilton ON,Jr. Data Scientist,37720
Lambton College,Lambton ON,Applied Research Scientist Materials Formulation,39416
Compunnel Inc.,None,Data Analyst / Data Science (Entry-Level,43139
City of Edmonton,Edmonton AB,Data Analytics Work Experience Student (LRT Data Analytics,51376
Poros Career,Vancouver BC,Data Analyst,51500
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Plus10,None,Data Scientist,85000
DAITA Inc.,None,Data Scientist,90000
DAITA Inc.,None,Data Scientist,90000
DAITA Inc.,None,Data Scientist,90000
DAITA Inc.,None,Data Scientist,90000
City of Edmonton,Edmonton AB,Data Scientist,102724
Treeline IT Solutions,Edmonton AB,Data Analyst,105000
Zepp Health,None,Senior Data Scientist,107500
Zepp Health,None,Senior Data Scientist,107500
Zepp Health,None,Senior Data Scientist,107500
Cadre,None,Data Scientist (Remote),67236
TD Bank,"Toronto, ON",Data Scientist I,67236
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",67236
MobSquad,"Calgary, AB",Data Scientist,67236
Roche,"Mississauga, ON",Data Scientist,67236
TELUS,Canada,Junior Data Scientist- Customer Service Excellence,67236
Bombardier,"Dorval, QC",Digital Data Scientist,67236
PointClickCare,Remote,Associate Data Scientist,67236
Criteo,"Vancouver, BC",Data Scientist,67236
Stingray,"Montréal, QC",BI Data Scientist,67236
Equifax,"Toronto, ON",Data Scientist - Commercial Insights & Modelling,67236
Rock FOC Technology,"Windsor, ON",Data Scientist,67236
Microsoft,"Vancouver, BC",Data Scientist,67236
AstraNorth,"Toronto, ON",Data Scientist,67236
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,67236
Aviva,"Markham, ON",Data Scientist,67236
Peritus.ai,"Montréal, QC",Data Scientist,67236
Earth Rated,"Montréal, QC",Data Scientist,67236
RBC,Ontario,"Data Scientist, Fall 2021 Student Opportunities (8 Months On...",67236
Absorb LMS,"Calgary, AB",Applied Data Scientist,67236
Bayer,"Mississauga, ON",Data Scientist,67236
BC Cancer Agency,"Vancouver, BC",Research Programmer - Data Scientist,67236
