Company,Location,Title,Salary
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Advanced Analytics and Research Lab (AAARL,Toronto ON,Analytics Client Lead and Development,21000
Guiker,Montréal QC,Data Scientist Intern,27500
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
HQ,Toronto ON,Junior Data Science Developer,80000
Plus10,None,Data Scientist,85000
agileDSS,Montréal QC,Développeur Power BI,85000
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Staffinity Inc.,None,Data Scientist - Sports Analytics,100000
Sécurité XGuard,None,Data Scientist,62061
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,62061
CGI Inc,"Sherbrooke, QC",Data Scientist,62061
Ubisoft,"Montréal, QC",Data Scientist,62061
Thales Group,"Montréal, QC",Data Scientist Intern,62061
MSi Corp (Bell Canada),"Montréal, QC",Data Scientist,62061
Roche,"Mississauga, ON",Data Scientist,62061
RBC,"Toronto, ON",Data Scientist,62061
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,62061
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,62061
Loopio,"Toronto, ON",Data Scientist,62061
Coursera,"Toronto, ON",Data Scientist (entry-level),62061
Scotiabank,"Toronto, ON",Data Scientist,62061
Malwarebytes,Ontario,Principal Data Scientist,62061
Hopper,Canada,Data Scientist,62061
Ubisoft,"Montréal, QC","Data Analyst, Subscription",62061
Absorb LMS,"Calgary, AB",Applied Data Scientist,62061
METRIO,"Montréal, QC",Data Scientist,62061
TD Bank,"Montréal, QC",Data Scientist I,62061
Koho,"Toronto, ON",Data Scientist,62061
Providence Health Care,"Vancouver, BC",Data Scientist,62061
Loblaw Companies Limited,"Brampton, ON",Data Scientist,62061
Cybera,"Calgary, AB",Data Scientist,62061
SimpTek Technologies,Nova Scotia,Student Data Scientist,62061
Carta,"Waterloo, ON",Product Data Scientist,62061
Pani Energy Inc,"Victoria, BC",Data Scientist,62061
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,62061
IQVIA,"Kirkland, QC",Sr Data Scientist,62061
METRIO,"Montréal, QC",Data Scientist,62061
Pani Energy Inc,"Victoria, BC",Data Scientist,62061
Absorb LMS,"Calgary, AB",Applied Data Scientist,62061
Yelp,"Vancouver, BC",Applied Scientist (Remote),62061
Veeva Systems,"Toronto, ON",Senior Data Scientist - Toronto Hub,62061
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,62061
Cymax Group,"Vancouver, BC",Data Scientist,62061
Jumio Corporation,"Montréal, QC",AI/ML Engineer,62061
SomaDetect,"Kitchener, ON",Data Scientist,62061
Telesat,"Ottawa, ON",Data Scientist,62061
Hyper Hippo,"Vancouver, BC",Lead Data Scientist,62061
Manulife,"Toronto, ON",Senior Data Scientist,62061
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,62061
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,62061
Overbond,"Toronto, ON",Data Scientist,62061
Shift Technology,"Toronto, ON",Data Scientist - Canada,62061
Groom & Associes,"Montréal, QC",Senior Data Scientist – Healthtech company,62061
Koïos Intelligence,"Montréal, QC",Data scientist,62061
Thinking Capital,"Toronto, ON",Data Scientist,62061
Scotiabank,"Toronto, ON","Data Scientist, Modelling & Segmentation",62061
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,62061
PointClickCare,Remote,Data Scientist,62061
BusPatrol,"Montréal, QC",Scientifique de données / Data Scientist,62061
RBC,"Toronto, ON",Senior Data Scientist,62061
Nuvoola,"Chambly, QC",Data Scientist,62061
Electrical Safety Authority,"Mississauga, ON",Data Scientist,62061
Guestlogix,Remote,Data Scientist,62061
Summatti,"Waterloo, ON",Data Scientist Coop,62061
Autodesk,"Montréal, QC",Senior Data Analyst,62061
Kal Tire,"Vernon, BC",Data Analytics Specialist,62061
Groom & Associes,"Montréal, QC",Data Scientist / Scientifique des données,62061
Article,"Vancouver, BC",Data Analytics Director,62061
DataRobot,"Toronto, ON",Customer Facing Data Scientist,62061
Lululemon,"Vancouver, BC",Senior Data Scientist,62061
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,62061
Auvik Networks,Ontario,Data Scientist,62061
Goldman Sachs,"Toronto, ON",Machine Learning/Analytics Engineer - Data Lake,62061
PepsiCo,"Granby, QC",Data Science Graduate Intern,62061
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,62061
Coursera,"Toronto, ON","Data Scientist, Decision Science",62061
Deepcell,"Mountain View, AB",Research Data Scientist,62061
Geotab,"Oakville, ON",Applied Data Scientist,62061
IFS,"Ottawa, ON",Senior Data Scientist,62061
Electrical Safety Authority,"Mississauga, ON",Data Scientist,62061
Guestlogix,Remote,Data Scientist,62061
Summatti,"Waterloo, ON",Data Scientist Coop,62061
Audela,"Montréal, QC",Team Lead Data Scientist,62061
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,62061
thinkCOMPASS,"Concord, ON",Data Scientist,62061
District M,"Montréal, QC",Product Data Scientist,62061
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,62061
Quarter4 Inc.,None,Machine Learning Specialist - Time Series,62061
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",62061
PwC,None,"Deals, Data Analytics, Manager",62061
Neelands,None,Data Scientist,62061
Prodigy Game,None,"Data Scientist, Memberships Modelling",62061
BC IMC,"Victoria, BC",Senior Data Scientist,62061
ZTR,"London, ON",Senior Data Analyst,62061
PayByPhone,"Vancouver, BC",Data Analyst,62061
Geotab,"Oakville, ON",Applied Data Scientist,62061
IFS,"Ottawa, ON",Senior Data Scientist,62061
