Company,Location,Title,Salary
Suncor Energy Services,"Calgary, AB",Data Visualization Analyst (Developer),66789
Wavo,Remote,Media Analyst (Music Marketing) - Remote,66789
Charger Logistics Inc.,None,BI Engineer,66789
7-Eleven Canada,None,CRM Data Analyst,66789
National Tire Distributors,None,Senior Inventory Analyst (NTD),66789
Canada Protection Plan,"Toronto, ON",Data Analyst,66789
Ubisoft,"Montréal, QC",Data Visualization Specialist,66789
SurveyMonkey,"Ottawa, ON",Data Product Analyst III,66789
Providence Care,Canada,Data Analyst,66789
ThinkBeyond Inc.,"BC Place Stadium, BC",Enterprise Data Governance Analyst,66789
Gameloft,"Toronto, ON",Data Analyst,66789
JDI IT,"Saint John, NB",Data Analyst,66789
Tally,"Vancouver, BC",Data Analyst,66789
ThinkLP,"Waterloo, ON",Big Data Analyst,66789
7-Eleven Canada,None,CRM Data Analyst,66789
Aker Solutions,"St. John's, NL",Digitalization & Data Management Analyst,66789
Behavox,"Montréal, QC",Data Analyst,66789
AstraNorth,"Toronto, ON",Big Data Analyst,66789
Merchant North,"Montréal, QC",Business Intelligence Analyst,66789
WestJet,"Calgary, AB",Analyst - Loyalty Strategy,66789
Charger Logistics Inc.,None,BI Engineer,66789
PRA Group Canada,"London, ON",Business Analyst,66789
Spark Power Corp,"Oakville, ON",Business Analyst,66789
Evercore,"Montréal, QC",Data Analyst,66789
agileDSS,"Montréal, QC",Data Analyst / Analyste de données,66789
FCT,"Oakville, ON",Data Governance Analyst,66789
Zero11,"Abbotsford, BC",Data Warehouse Analyst,66789
GHD,"Waterloo, ON",Junior Data Analyst - Relational/SQL Data Bases,66789
MasterCard,"Vancouver, BC",Senior Data Analyst,66789
Magna International Inc.,None,BI Developer/Analyst,66789
Brookfield Annuity,"Toronto, ON",Actuarial Analyst,66789
Mott MacDonald,"Vancouver, BC",Business data analyst,66789
Tervita Corporation,"Calgary, AB",Business Analyst,66789
BC Academic Health Science Network,"Vancouver, BC",Data Analyst,66789
Infinity Technology,"National Capital Region, ON",Data Analyst,66789
Dentons Canada,"Calgary, AB",Data Analyst,66789
National Tire Distributors,None,Senior Inventory Analyst (NTD),66789
WGames Inc.,"Toronto, ON",Data Analyst,66789
Willis Towers Watson,"Montréal, QC",Rewards Analyst,66789
Scotiabank,"Etobicoke, ON",Senior Network Analyst (Data Centre / Critical Facilities),66789
Trans Mountain Corporation Inc.,"Calgary, AB","Land and Permit Interface Analyst, TMEP (term role)",66789
Moneris Solutions Corporation,"Etobicoke, ON",Data Systems Analyst,66789
Lovelytics Canada,"Toronto, ON","Solutions Lead, Data Visualization",66789
The University of Calgary,"Calgary, AB","Data Analyst, International Policy and Trade Research Team,...",66789
North American Palladium,"Thunder Bay, ON",Data Analyst - Business Intelligence,66789
Coast Capital Savings Federal Credit Union,"Vancouver, BC",Data Quality Analyst-Remote,66789
Critical Mass,Alberta,Business Systems Analyst Intern,66789
Eastside Games,Remote,Game Data Analyst,66789
Hopper,Canada,Data Analyst,66789
Lucova,"Toronto, ON",Data Analyst,66789
Nestle,"Montréal, QC",Business Intelligence Intern,66789
Finesse-Tech,British Columbia,Enterprise DBA or Data Analyst,66789
Mitsubishi UFJ Fund Services,"Halifax, NS","Business Data Analyst, Data Management",66789
Carfax,"London, ON",Sr. Data Analyst (ML and R),66789
NTT DATA Services,"Halifax, NS",Healthcare Payer - Data Analyst,66789
Desjardins,"Montréal, QC","Data Analyst, Wealth Management and Life and Health Insuranc...",66789
Grand River Hospital,"Kitchener, ON",Performance Data Analyst - Regional Cancer Program - Full-ti...,66789
Atlantic Packaging Products Ltd.,"Scarborough, ON",Logistics Data Analyst,66789
SADA,"Toronto, ON",Senior Data Analyst,66789
Intelligence House Ltd.,"Calgary, AB",Market Analyst,66789
Xplornet Communications Inc.,"Fredericton, NB",Customer Care Reporting Analyst,66789
Morningstar,"Toronto, ON",Equity Data Analyst,66789
Ada Inc.,"Toronto, ON",Data Analyst,66789
Jumio Corporation,"Montréal, QC",Data Analyst,66789
Scotiabank,"Scarborough, ON",Data Loss Monitoring Analyst,66789
Canfor,British Columbia,Business Analyst,66789
JDI IT,"Saint John, NB",Data Warehouse Analyst,66789
UAP Inc.,None,Business Analyst - Business Intelligence,66789
agileDSS,"Montréal, QC",Data Analyst / Analyste de données,66789
Manulife,"Waterloo, ON","Data Enablement Analyst, Communication & Change Management",66789
First Nations Health Authority,Canada,"Regional Senior Data Analyst - 2 Year Term - (Prince George,...",66789
TD Bank,"Toronto, ON",Modelling/Forecasting Analyst,66789
Roche,"Mississauga, ON",Junior IT Business Analyst,66789
Pure Treats Inc,None,Business Intelligence & Reporting Analyst,66789
BRP,"Valcourt, QC","Business Intelligence, Data Analytics & Insights",66789
Unisys,"Halifax, NS",Business Systems Analyst,66789
BC Academic Health Science Network,"Vancouver, BC",Data Analyst,66789
ZeniMax Media Inc.,"Montréal, QC",Spécialiste en Analyse des données / Data Analyst,66789
SickKids,"Toronto, ON",Data Analyst,66789
Save-On-Foods,"Langley, BC",Business Systems Analyst,66789
Progressa,"North York, ON",Business Analyst,66789
CAPREIT,"Toronto, ON",Data Analyst,66789
Seaspan Ship Management Ltd.,"Vancouver, BC",Data Warehouse Analyst,66789
McAfee,"Waterloo, ON",Senior Data Analyst,66789
Perpetua Labs,"Toronto, ON",Data Analyst - Product Analytics,66789
Bethesda Game Studios,"Montréal, QC",Spécialiste en Analyse des données / Data Analyst,66789
IMP Group,"Halifax, NS",OWSS Program Analyst,66789
theScore Inc.,"Toronto, ON",Data Analyst,66789
"Geosyntec Consultants, Inc.","Guelph, ON",Professional-Environmental Data Analyst,66789
KPMG,"Toronto, ON","Data Analyst, Consultant - IARCS Risk Consulting",66789
RideCo,"Waterloo, ON",Business Data Analyst,66789
Home Hardware Stores Limited,None,Business Systems Analyst,66789
Amilia,"Montréal, QC",Data Analyst,66789
NorthOne,"Toronto, ON","Data Analyst, Growth",66789
RBC,"Toronto, ON","Analyst, Business Initiatives",66789
TELUS,"Toronto, ON",Senior Business Analyst - Customer Experience,66789
Providence Health Care,"Vancouver, BC",Operations Research Analyst,66789
Electronic Arts,"Montréal, QC",Analyste de données Principal/Sr Data Analyst,66789
IDC,"Toronto, ON",Consulting Research Analyst,66789
CTDI,"Oakville, ON",Data Analyst,66789
Postmedia Network Inc.,"Toronto, ON",Media Data Analyst,66789
Concentric Energy Advisors,"Calgary, AB",Depreciation Analyst - Energy/Utilities,66789
Camfil Power Systems,"Laval, QC",Business Strategy Analyst,66789
Parkbridge Lifestyle Communities,"Collingwood, ON",Business Intelligence (BI) Analyst,66789
7-Eleven Canada,None,CRM Data Analyst,66789
Dynasty Power Inc.,"Calgary, AB",Junior Power Analyst,66789
