Company,Location,Title,Salary
Alberta Machine Intelligence Institute,Calgary AB,Machine Learning Intern,15240
Alberta Machine Intelligence Institute,None,Machine Learning Intern,15240
Autometrics Manufacturing Technologies Inc,Vancouver BC,Junior Computer Vision Engineer,35000
MSi Corp (Bell Canada,Montréal QC,Data Scientist,36400
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
MSi Corp (Bell Canada,Montréal QC,BI Developer,41600
Nidish LLC,Remote,Data Scientist,46800
MSi Corp (Bell Canada,Toronto ON,Conversation Designers,52000
DocuPet,Ottawa ON,Data Analyst,70000
Robert Half,None,Data Scientist,70000
Valital Technologies Inc.,Montréal QC,NLP Developer,72500
Valital Technologies Inc.,Montréal QC,NLP Developer,72500
DaoAI Robotics Inc.,Vancouver BC,Deep Learning Engineer (Computer Vision,77128
Juno College of Technology,Toronto ON,Data Science Instructor,77500
UBC Master of Data Science,Vancouver BC,Postdoctoral Fellow–UBC Master of Data Science program,85000
UBC Master of Data Science,Vancouver BC,Postdoctoral Fellow–UBC Master of Data Science program,85000
Ministry of Children Community and Social Service...,Toronto ON,DATA SCIENTIST,90783
Innovation Credit Union,Canada,Data Scientist,92629
Bio Conscious Technologies Inc,Vancouver BC,Machine Learning Engineer,94901
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer (Wireless,95000
Robert Half,None,Machine Learning NLP Developer,95000
Robert Half,None,Machine Learning NLP Developer,95000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
ZeroKey,None,Senior Applied Research Scientist,112500
owl.co,Toronto ON,Data Scientist (Natural Language Processing,135000
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",75999
Charger Logistics Inc.,None,Data Scientist,75999
MaxSold,None,Senior Data Scientist,75999
CakeAI,"Toronto, ON",Data Scientist,75999
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",75999
FORM,None,Data Scientist,75999
Aviva,"Markham, ON",Data Scientist,75999
SickKids,"Toronto, ON",Data Scientist/Bioinformatician,75999
Ubisoft,"Montréal, QC",Data Scientist Assistant – Business (6 month minimum),75999
Shaw Communications,"Calgary, AB",Data Analyst,75999
Bayer,"Mississauga, ON",Data Scientist,75999
Canadian National Railway,None,Data Scientist,75999
Pivotree,"Kanata, ON",Jr. Data Scientist,75999
BMO Financial Group,"Toronto, ON",Data Scientist,75999
Scotiabank,"Toronto, ON",Data Scientist,75999
Yelp,"Toronto, ON",Data Scientist (Remote),75999
Yelp,"Ottawa, ON",Applied Scientist (Remote),75999
Bell Canada,"Don Mills, ON",Data Scientist,75999
Square,"Toronto, ON","Data Scientist, Account Management Automation",75999
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,75999
Grant Thornton,"Toronto, ON",Data Scientist,75999
Best Buy,Canada,Senior Applied Data Scientist,75999
Sonova,"Kitchener, ON",Data Scientist,75999
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,75999
Nakisa,"Montréal, QC",Data Scientist,75999
Kinaxis,"Toronto, ON",Data Scientist,75999
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",75999
Maxa AI,"Montréal, QC",Data Scientist,75999
Zynga,"Toronto, ON",Data Scientist 2,75999
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",75999
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,75999
Paper,"Montréal, QC",Data Scientist,75999
RBC,"Toronto, ON","Data Scientist, Summer Student 2021 Opportunities",75999
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),75999
Air Liquide,"Montréal, QC",Data Science Associate - Montreal,75999
Tangerine Bank,"North York, ON",Data Scientist - Tangerine,75999
Moneris Solutions Corporation,"Etobicoke, ON",Sr Data Scientist,75999
TELUS,"Calgary, AB",Data Scientist,75999
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",75999
Neon,"Vancouver, BC",Data Scientist,75999
Prepr,"Toronto, ON",Machine Learning-Full-Time Summer- Internship,75999
"Thales Canada Inc., Research & Technology",None,Applied AI Scientist (Focus: Deep Learning and Computer Visi...,75999
thinkCOMPASS,"Vaughan, ON",Data Scientist,75999
Geotab,"Oakville, ON",Data Analyst,75999
Guestlogix,Remote,Data Scientist,75999
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",75999
Geotab,"Oakville, ON",Applied Data Scientist,75999
Pelmorex Corp,"Toronto, ON",Data Scientist,75999
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,75999
nugget.ai,"Toronto, ON",Data Scientist,75999
BDO,"Greater Toronto Area, ON",Senior Data Scientist,75999
Wattpad,"Toronto, ON",Senior Data Analyst,75999
Scotiabank,"Toronto, ON",Senior Data Scientist,75999
The Mosaic Company,"Regina, SK",Data Scientist,75999
Huddle,"Moncton, NB",Data Scientist,75999
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,75999
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,75999
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,75999
Trader Corporation,"Toronto, ON","Master, Data Scientist",75999
Accedian Networks,"Ottawa, ON",Data Scientist,75999
Peritus.ai,"Montréal, QC",Data Scientist,75999
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",75999
Lightspark,"Vancouver, BC",Data Scientist,75999
Qube Technologies Inc,"Calgary, AB",Machine Learning Architect,75999
Auvik Networks,Ontario,Data Scientist,75999
Aviva,"Markham, ON","Manager, Data Science",75999
Wenco (a Hitachi Subsidiary),"Richmond, BC",Applied Research Scientist,75999
nugget.ai,"Toronto, ON",Data Scientist,75999
Cerebri AI,"Toronto, ON",Data Scientist,75999
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",75999
Kabam,"Vancouver, BC",Data Scientist,75999
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,75999
MightyHive,"Toronto, ON",Data Scientist,75999
Scarsin,"Markham, ON",Data Scientist/Time Series,75999
Rogers Communications,"Toronto, ON",Sr. Analyst WF Data Science,75999
Deloitte,"Toronto, ON",Data Science Specialist,75999
NTENT,"Toronto, ON",Machine Learning Engineer,75999
Zymeworks,"Vancouver, BC","Associate Scientist, Machine Learning",75999
Fiddlehead,"Moncton, NB",Data Scientist,75999
Vendasta,"Saskatoon, SK",Senior Data Analyst,75999
AltaML Inc./Janalta Interactive Inc.,"Calgary, AB",Associate Machine Learning Developer,75999
Restaurant Brands International,"Toronto, ON","Data Scientist, People Analytics",75999
AltaML Inc./Janalta Interactive Inc.,"Calgary, AB",Associate Machine Learning Developer,75999
"Amazon.com.ca, Inc.","Vancouver, BC",Machine Learning Scientist,75999
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",75999
Praemo,"Kitchener, ON",Data Scientist,75999
Coursera,"Toronto, ON","Senior Data Scientist, Machine Learning",75999
Desjardins,"Montréal, QC","Analyst, Data Science",75999
Deloitte,"Toronto, ON",Data Science Specialist,75999
MightyHive,"Toronto, ON",Intern - Data Science,75999
Aldo Groupe,"Montréal, QC","Specialist, Advanced Analytics",75999
Global Spatial Technology Solutions Inc.,"Dartmouth, NS",Data Scientist - Ocean & the Environment,75999
MightyHive,"Toronto, ON",Data Scientist,75999
Qube Technologies Inc,"Calgary, AB",Machine Learning Architect,75999
PwC,"Toronto, ON","Deals, Data Analytics Generalist, Senior Associate",75999
PwC,"Toronto, ON","Deals, Data Analytics Generalist, Senior Associate",75999
The Valens Company Inc,"Kelowna, BC",Senior Data Analyst,75999
ChilliConnect,"Vancouver, BC","Machine Learning Intern, AI@Unity",75999
CBC/Radio-Canada,Canada,Machine Learning Developer (English Services),75999
Intelex Technologies,Ontario,Machine Learning Developer (ehsAI),75999
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,75999
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,75999
Chisel AI,"Toronto, ON",Machine Learning Scientist,75999
Antuit,Remote,Senior AI / ML Scientist,75999
PepsiCo,"Mississauga, ON",Snr. Manager Advanced Analytics,75999
Microsoft,"Vancouver, BC",Senior Machine Learning Scientist,75999
Coursera,"Toronto, ON","Senior Data Scientist, Machine Learning",75999
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Lead Generation",75999
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),75999
Wysdom.AI,"Richmond Hill, ON",Data Scientist,75999
OMERS,"Toronto, ON","Director, Finance Data & Analytics",75999
Digital Extremes,"London, ON",Senior Data Scientist,75999
Mackenzie Health,"Vaughan, ON",ANALYTICS CONSULTANT,75999
Aviva,"Markham, ON",Property & Specialty Claims Risk Data Analyst,75999
Aviva,"Markham, ON","Senior Data Analyst, Performance and Insights",75999
Achievers,"Toronto, ON",Data Scientist,75999
Square,"Vancouver, BC","Machine Learning Engineer - Modeler, Risk",75999
