Company,Location,Title,Salary
MSi Corp (Bell Canada,Montréal QC,Data Scientist,36400
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Sryas Inc.,Toronto ON,Data Analyst,42500
Agriculture Financial Services Corporation,Lacombe AB,Data Science - Summer Student,50211
DaoAI Robotics Inc.,Vancouver BC,Deep Learning Engineer (Computer Vision,77128
AcuityAds Inc.,Toronto ON,Jr. Data Scientist Machine Learning,80000
UBC Master of Data Science,Vancouver BC,Postdoctoral Fellow–UBC Master of Data Science program,85000
VINN,Victoria BC,Data Scientist,90000
Centennial College,Scarborough ON,Senior Analyst Data Visualization and Analytics,92154
Centennial College,Scarborough ON,Senior Analyst Data Visualization and Analytics,92154
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer (Wireless,95000
BluVec Technologies INC,Surrey BC,data scientist,95000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Staffinity Inc.,None,Data Scientist/Machine Learning Engineer,100000
Power Career Education and Technology Inc.,None,Career Coaching Mentor - Business/UI/UX Design/Education/Dat...,105040
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
CybernetIQ,Waterloo ON,Big Data Engineer,115000
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",82502
Business Development Bank of Canada,None,DATA SCIENTIST,82502
PointClickCare,Remote,Data Scientist,82502
TELUS,"Calgary, AB",Data Scientist,82502
Canadian National Railway,None,Data Scientist,82502
OSL Retail Services Inc,None,Data Scientist,82502
NorthOne,"Toronto, ON",Data Scientist,82502
Two Hat,"Kelowna, BC",Data Scientist,82502
BC Public Service,Canada,RES O 24R - Data Scientist - AMENDMENT,82502
Ernst & Young,"Halifax, NS",Manager Data Analytics,82502
SkipTheDishes,"Calgary, AB",Data Scientist,82502
CIBC,"Toronto, ON",Data Scientist,82502
METRIO,"Montréal, QC",Data Scientist,82502
Temetrix,"Ottawa, ON",DATA SCIENTIST,82502
SickKids,"Toronto, ON",Data Scientist/Bioinformatician,82502
Microsoft,"Vancouver, BC",Data & Applied Scientist,82502
Infostrux Solutions,Remote,"Data Scientist, Remote",82502
Yelp,"Ottawa, ON",Applied Scientist (Remote),82502
Square,"Toronto, ON","Data Scientist, Account Management Automation",82502
Innovyze,Remote,Principal Data Scientist,82502
Twitter,"Toronto, ON",Staff Data Scientist - Product,82502
Rock FOC Technology,"Windsor, ON",Data Scientist,82502
CakeAI,"Toronto, ON",Data Scientist,82502
Kinsol Research,British Columbia,Data Scientist,82502
EY,"Halifax, NS",Staff Data Analyst,82502
Vessi,"Vancouver, BC",Junior Data Scientist,82502
Square,"Toronto, ON","Data Scientist, Account Management Automation",82502
CryptoKitties,"Vancouver, BC","Sr Data Engineer / Scientist (Fraud, AML)",82502
TD Bank,"Toronto, ON",Data Scientist II,82502
Overbond,"Toronto, ON",Junior Data Scientist,82502
Pivotree,"Kanata, ON",Jr. Data Scientist,82502
Slalom Consulting,"Vancouver, BC",Data & Analytics Leader,82502
Sonova,"Kitchener, ON",Data Scientist,82502
ProNavigator,"Kitchener, ON",Senior Data Scientist,82502
Loblaw Companies Limited,"Brampton, ON",Data Scientist(ML-Ops),82502
Jumio Corporation,"Montréal, QC",Data Scientist - Machine Learning,82502
SecurityScorecard,Quebec Province,Senior Data Scientist,82502
Trader Corporation,"Toronto, ON",Data Scientist,82502
Nakisa,"Montréal, QC",Data Scientist,82502
BMO Financial Group,"Toronto, ON",Data Scientist,82502
Vessi,"Vancouver, BC",Junior Data Scientist,82502
Scotiabank,"Toronto, ON",Data Scientist,82502
BMO Financial Group,"Toronto, ON",Data Scientist,82502
Awakedata,"Burnaby, BC",Data Scientist,82502
Accenture,"Toronto, ON",Data Science Consultant,82502
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,82502
PokerStars,"Toronto, ON",Senior Data Analyst,82502
The Chapman Group,"Fredericton, NB",Data Analyst,82502
TELUS,Canada,"Manager, Advanced Analytics & Data Products | TELUS Digital",82502
Amazon Advertising Canada Inc.,"Toronto, ON",Senior Data Scientist - Ads Measurement Science,82502
Canadian National Railway,None,Data Scientist,82502
Business Development Bank of Canada,None,DATA SCIENTIST,82502
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",82502
Bell Canada,None,"Data Scientist, Future Opportunity",82502
Manulife,"Toronto, ON",Data Scientist,82502
Huddle,"Moncton, NB",Data Scientist,82502
Egg Farmers of Canada,"Ottawa, ON",Data Analytics Specialist,82502
TextNow,Canada,"Senior Data Scientist, Product Analytics",82502
The Mosaic Company,"Regina, SK",Data Scientist,82502
Paper,"Montréal, QC",Data Scientist,82502
PHSA,"Vancouver, BC",Senior Statistician - Provincial Blood Coordinating Office,82502
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",82502
OGGN Inc.,Remote,Data Scientist (AI/ML),82502
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Programmatic Bidding",82502
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,82502
Pinterest,"Toronto, ON","Data Scientist, Shopping",82502
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),82502
Fiddlehead,"Moncton, NB",Data Scientist,82502
SMART Technologies,"Calgary, AB",Data Engineer,82502
Triton Digital Canada Inc.,"Montréal, QC",Développeur Big Data // Big Data Developer,82502
Cardinal Path,"Toronto, ON",Data Scientist,82502
Egg Farmers of Canada,"Ottawa, ON",Data Analytics Specialist,82502
