Company,Location,Title,Salary
CFIB,Canada,Data Analyst Intern (Research - Work from home,15000
Federation of Calgary Communities,Calgary AB,analyst database,18720
MSi Corp (Bell Canada,Toronto ON,Data Entry Analyst,20800
Bartech Canada,Oakville ON,marketing analyst,26000
Canadian Global Immigration Consulting,Burnaby BC,Admin Data Analyst,26000
Canadian Global Immigration Consulting,Burnaby BC,Admin Data Analyst,26000
Career Connections Canada Inc.,None,Analyst Quality Control Development (Impurities,28500
Aston Carter,None,KYC Data Analyst,31200
Keyano College,Fort McMurray AB,Database Analyst,35949
VidCruiter,Montréal QC,Marketing Data Analyst,37500
Scott Street Medical Centre,St. Catharines ON,database analyst (DBA,40560
RecallMax,None,Software Data Analyst/ UI designer,46800
TECHSUPPORT.CA CORP,None,Data Analyst,50000
Natural Resources Canada,Ottawa ON,Physical Scientist / Physical science policy and planning an...,52788
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Manitoba Government,Winnipeg MB,Business Analyst,64500
City of London,London ON,Business Systems Analyst (Enterprise Applications (C1425,66346
Dawn InfoTek Inc.,Toronto ON,Data Analyst,67600
Staffworks Canada Ltd.,None,Data Analyst,70000
Staffworks Canada Ltd.,None,Data Analyst,70000
Haldimand County,Simcoe ON,Health & Social Services - Program Evaluator/ Data Analyst,70116
McGill University,Montréal QC,Planning Analyst (BI,70460
Government of Alberta,Edmonton AB,Geospatial Data Analyst,72768
London Health Sciences Centre,London ON,Recruitment Analyst - Recruitment Services,72935
Robert Half,None,Data Analyst,75920
University of British Columbia,University of British Columbia (Vancouver campus BC,Senior Data Analyst,78516
Emily Carr University of Art + Design,Vancouver BC,Business Analyst,81346
University of Victoria,Victoria BC,Senior Business Analyst,83906
Public Health Agency of Canada,Montréal QC,Analyst/Researcher,93900
Insight Global,None,Business Analyst,95000
XF Technologies Inc.,Toronto ON,Data Modeler with BI,97500
Township of Langley,Langley BC,Senior Business Applications Analyst,99600
Ryerson University,Toronto ON,Senior Research Analyst,105578
CorGTA Inc.,None,Data Analyst - 55.00 - 75.00 p/h - Contract,135200
Airswift,None,Data Analyst,165360
Cameco,None,"Analyst, Enterprise Data & Business Intelligence",64239
Prodigy Game,None,"Senior Data Analyst, People Operations",64239
Microsoft,"Vancouver, BC",Data Analyst II - Telemetry,64239
Microsoft,"Vancouver, BC",Data Analyst II,64239
Microsoft,"Vancouver, BC",Senior Data Analyst - Sentiment & NPS,64239
Toyota,Canada,Business Innovation Data Analyst,64239
British Columbia Securities Commission,"Vancouver, BC",Data Analyst,64239
Woodlands Head Office,"Saint John, NB",Data Analyst,64239
Ubisoft,"Montréal, QC","Data Analyst, Subscription",64239
ABB,"Saint-Laurent, QC",Next Generation Summer Student Program 2021 - Data Analyst,64239
Accreon Inc.,"Fredericton, NB",Data Analyst,64239
Electronic Arts,"Vancouver, BC",Data Analyst - DTS Analytics,64239
Ontario Health,"Toronto, ON",Data Analyst,64239
BC Public Service,"Abbotsford, BC",ISL 18R - Junior Business Analyst,64239
H&E Equipment Services,"Headquarters, BC",Business Analyst (IT),64239
BIMM,"Toronto, ON",Data Analyst,64239
Wiley,"Oakville, ON",Data Analyst,64239
InvestorCOM,"Brantford, ON",Data Analyst,64239
AgencyAnalytics,Remote,Data Analyst,64239
Canadian Institute for Health Information,"Ottawa, ON","Analyst, Data Quality",64239
Ingrooves,"Victoria, BC",Data Analyst,64239
Canada Life Assurance Company,"London, ON",Senior Analyst Data & Analytics,64239
Vendasta,"Saskatoon, SK",Senior Data Analyst,64239
Relogix,"Ottawa, ON",Tableau Data Analyst,64239
Altus Group,"Toronto, ON","Technical Business Analyst, Data Lake",64239
McAfee,"Waterloo, ON",Senior Business Analyst - Data Analytics,64239
Vendasta,"Saskatoon, SK",Data Analyst,64239
Kinesso,"Toronto, ON","Kinesso - Data Analyst, Advanced Analytics",64239
University of Waterloo,"Waterloo, ON",Data Analyst,64239
Bold Commerce,"Winnipeg, MB",Senior Data Analyst,64239
PNI Digital Media,"Vancouver, BC","DIGITAL DATA ANALYST, TABLEAU",64239
Scotiabank,"Toronto, ON",Analyst - Business Banking Data Governance,64239
Rogers Communications,"Toronto, ON","Senior Analyst- Data Analytics, Connected Home Performance",64239
Irving Oil,"Saint John, NB",Senior Business Intelligence Analyst,64239
BGIS,"Calgary, AB",Data Centre Analyst,64239
S M Software Solutions Inc,Remote,Business Analyst,64239
Rogers Communications,"Toronto, ON",Business System Analyst,64239
KABS,"Longueuil, QC",Analyste Vérification de données - Data Review Analyst,64239
Article,"Vancouver, BC",Senior Business Analyst,64239
Medavie Blue Cross,"Montréal, QC",Data Analyst,64239
PointClickCare,Remote,Data Insights & Business Analyst,64239
Midland Transport,"Dieppe, NB",Business Analyst,64239
Alberta Health Services,"Calgary, AB",Analyst - Physician Learning Program,64239
Shopify,"Ottawa, ON","Sr. Operations Analyst, TA Operations",64239
CCM Hockey,"Montréal, QC",Global Master Data Analyst,64239
Ubisoft,"Montréal, QC",Business Analyst - CRM,64239
Alithya,"Vancouver, BC",Data Analyst,64239
Cummins Inc.,"Mississauga, ON",Fuel Cell Data Engineer / Analyst,64239
