Company,Location,Title,Salary
Dalhousie University,Halifax NS,Acoustic Data Scientist / Deep Learning Developer,28000
The University of Calgary,Calgary AB,Post Doctoral Associate in Deep Learning Cumming School of...,30000
AppleOne,None,Senior Data Analyst,53650
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Department of Social Development,Fredericton NB,Data Scientist,68757
NORQUEST COLLEGE,Edmonton AB,DATA SCIENTIST,75067
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Plus10,None,Data Scientist,85000
Bluvec Technoligies Inc.,Burnaby BC,Machine Learning Engineer,95000
University of Toronto,Mississauga ON,Sessional Lecturer- BTC 1859H - Data Science in Health I,101874
University of Toronto,Mississauga ON,Sessional Lecturer- BTC 1859H - Data Science in Health I,101874
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Dawn InfoTek Inc.,Toronto ON,Data Scientist,124800
Sun Life Financial,None,Senior Data Scientist,79209
Neelands,None,Data Scientist,79209
Cadre,None,Data Scientist (Remote),79209
Lannick,None,Data Scientist,79209
Earth Rated,"Montréal, QC",Data Scientist,79209
Procom,None,Data Scientist - 307900,79209
TD Bank,"Montréal, QC",Data Scientist I,79209
ICBC,"North Vancouver, BC",Data Scientist,79209
Livestock Water Recycling,"Calgary, AB",Data Scientist Summer Intern,79209
sgsco,"Toronto, ON",Data Scientist,79209
Ciena,"Ottawa, ON",Fall Co op/Intern: Data Scientist,79209
Holmetrics,"Calgary, AB",Data Scientist,79209
Two Hat,"Kelowna, BC",Data Scientist,79209
Amazon Dev Centre Canada ULC,"Toronto, ON",Data Scientist,79209
Scotiabank,"Toronto, ON",Data Scientist,79209
Microsoft,"Vancouver, BC",Data Scientist,79209
Roche,"Mississauga, ON",Data Scientist,79209
Hopper,Canada,Data Scientist,79209
Prospect 33,Canada,Data Scientist,79209
Attabotics,"Calgary, AB",AI Developer / Data Scientist,79209
BRP,"Montréal, QC",HR Data Scientist,79209
Associated Engineering Group of Companies,"Calgary, AB",Climate Data Scientist,79209
Leger,"Toronto, ON",DATA SCIENTIST,79209
BMO Financial Group,"Toronto, ON","Data Analysts & Data Scientists, Fall 2021 (Co-op/Internship...",79209
Loopio,"Toronto, ON",Data Scientist,79209
Best Buy,Canada,Senior Analytics Developer – Data Science,79209
Amazon Dev Centre Canada ULC,Ontario,Applied Scientist - Alexa Education,79209
PointClickCare,Remote,Data Scientist,79209
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),79209
PwC,"Toronto, ON","Analytics, Data Scientist, Senior Associate",79209
TD Bank,"Markham, ON",Senior Analyst - Data Scientist,79209
Holmetrics,"Calgary, AB",Data Scientist,79209
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,79209
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),79209
Twitter,"Toronto, ON",Staff Data Scientist - Product,79209
Ciena,"Ottawa, ON",Fall Co op/Intern: Data Scientist,79209
1QBit,"Vancouver, BC","Applied Scientist, Machine Learning",79209
Geotab,"Oakville, ON","Data Scientist, Technical Trainer",79209
EPAM Systems,"Calgary, AB",Lead Data Scientist,79209
Infostrux Solutions,British Columbia,"Data Scientist, Remote",79209
JANA Corporation,"Aurora, ON",Data Scientist,79209
Koho,Canada,Senior Marketing Data Analyst,79209
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,79209
Providence Health Care,"Vancouver, BC",Junior Data Scientist,79209
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,79209
Clearco,"Toronto, ON",Data Science Co-op,79209
Kal Tire,"Vernon, BC",Data Analytics Specialist,79209
Yelp,"Toronto, ON",Data Science Analyst (Remote),79209
Stantec,"Vancouver, BC",Major Projects Data Scientist,79209
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,79209
BMO Financial Group,"Toronto, ON",Senior Data Analyst,79209
Amazon Dev Centre Canada ULC,"Vancouver, BC",Machine Learning Scientist,79209
Axiom Zen,"Vancouver, BC",Senior Data Scientist,79209
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),79209
AbCellera Biologics,"Vancouver, BC",Data Scientist - Molecular & Cell Engineering,79209
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",79209
Huddle,"Moncton, NB",Data Scientist,79209
BC Public Service,"100 Mile House, BC",RES O 30R - Senior Data Scientist,79209
Audela,"Montréal, QC",Team Lead Data Scientist,79209
Electronic Arts,"Vancouver, BC",Sr. Data Analyst - DTS Analytics,79209
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),79209
Peak Power,"Toronto, ON",Lead Data Scientist,79209
Uken Games,"Toronto, ON",Data Scientist,79209
Chisel AI,"Toronto, ON",Machine Learning Scientist,79209
MasterCard,"Vancouver, BC",Senior Data Scientist,79209
Temetrix,"Ottawa, ON",DATA SCIENTIST,79209
Jumio Corporation,"Montréal, QC",AI/ML Engineer,79209
Cyber Chasse,Canada,Data Science,79209
407 ETR,"Woodbridge, ON",Data Science Intern (1 year contract),79209
Veeva Systems,"Toronto, ON",Senior Data Scientist - Toronto Hub,79209
thinkCOMPASS,"Concord, ON",Data Scientist,79209
Eaton,"Burlington, ON","Eaton Intern - Data Science Specialist - Burlington, ON, Can...",79209
World Vision Canada,"Mississauga, ON","Data Scientist, Analytics & Insights",79209
Summatti,"Waterloo, ON",Data Scientist Coop,79209
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",79209
"Zoom Video Communications, Inc.",Remote,Data Scientist (Security),79209
Scarsin,"Markham, ON",Data Scientist/Time Series,79209
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,79209
SSENSE,"Montréal, QC",Data Scientist - Insights,79209
Paytm Labs,"Toronto, ON","VP, Machine Learning",79209
Agropur,"Saint-Hubert, QC",Director Data & Analytics,79209
Paytm Labs,"Toronto, ON","VP, Machine Learning",79209
Intact,"Quebec City, QC",Data Science Bilingual- 4 Month Co-op/Internship (Fall 2021)...,79209
Aviva,"Toronto, ON",Software Engineer - Machine Learning,79209
Slalom Consulting,"Toronto, ON",Data & Analytics Leader,79209
RWDI,"Guelph, ON",Scientist/Engineer - Applied Climatology,79209
Deepcell,"Mountain View, AB",Head of Data Science / AI,79209
SITA,"Montréal, QC",Senior Data Scientist ML & NLP expert,79209
Vendasta,"Saskatoon, SK",Senior Data Analyst,79209
Ritchie Bros.,"Burnaby, BC","Director, Data Analytics",79209
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),79209
Quandl Inc,"Toronto, ON","Lead Data Scientist, Alternative Data",79209
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,79209
Nuvoola,"Chambly, QC",Data Scientist,79209
Thoughtexchange,Canada,Machine Learning Engineer,79209
PwC,"Montréal, QC","Analytics, Data Analytics Intelligent Automation, Senior Ass...",79209
SomaDetect,Quebec Province,Data Scientist,79209
IFS,"Ottawa, ON",Data Scientist,79209
Article,"Vancouver, BC",Data Analytics Director,79209
Electronic Arts,"Vancouver, BC",Data Analyst,79209
Hyper Hippo,"Baie-d'urfe, QC",Lead Data Scientist,79209
Advanced Analytics and Research Lab (AAARL),"Toronto, ON",Analytics Consultant,79209
Bold Commerce,"Calgary, AB",Senior Data Analyst,79209
"Amazon Web Services Canada, In",Canada,Principal Data Scientist - AWS Professional Services,79209
PwC,"Toronto, ON","Analytics, Data Architect, Senior Associate",79209
Equifax,"Toronto, ON",Data Scientist - Commercial Insights & Modelling,79209
BRP,"Montréal, QC","Marketing Data Science, Team Lead",79209
TELUS,"Toronto, ON",Software Developer – Data Science,79209
Deepcell,"Mountain View, AB",Head of Data Science / AI,79209
Groom & Associes,"Montréal, QC",Data Scientist / Scientifique des données,79209
StackPros Inc.,"Toronto, ON",Senior Big Data Developer,79209
Amazon Dev Centre Canada ULC,Ontario,Business Intelligence Engineer - Thematic Widgets,79209
Carta,"Waterloo, ON",Product Data Scientist,79209
Wish,"Toronto, ON",Data Scientist - Data & Relevancy,79209
Bosch Group,"Waterloo, ON",Deep Learning Intern- Smart Data Selection,79209
Microsoft,"Vancouver, BC",Senior Machine Learning Scientist,79209
Maxa AI,"Montréal, QC",Data Scientist,79209
QHR Technologies Inc,"Calgary, AB",Business Intelligence Developer,79209
LotLinx,"Calgary, AB",Machine Learning & Artificial Intelligence Developer,79209
Splunk,"Vancouver, BC",Applied Scientist (Machine Learning) - Remote BC or Ontario,79209
MSi Corp (Bell Canada),"Toronto, ON",Data Scientist,79209
BluWave-ai,"Ottawa, ON",Machine Learning Scientist (Can be Remote Within Canada),79209
Microsoft,"Montréal, QC",Stagiaire en recherche – compréhension du langage naturel /...,79209
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,79209
Nuvoola,"Chambly, QC",AI Scientist,79209
Thinking Capital,"Toronto, ON",Data Scientist,79209
Agropur,"Saint-Hubert, QC",Director Data & Analytics,79209
"Amazon Web Services Canada, In","Vancouver, BC",Data Lab Architect,79209
Quandl Inc,"Toronto, ON","Lead Data Scientist, Alternative Data",79209
Carta,"Waterloo, ON",Machine Learning Engineer,79209
StackPros Inc.,"Toronto, ON",Big Data Developer,79209
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",79209
Stradigi AI (Française),"Montréal, QC",Data Scientist,79209
Quantifi,"Calgary, AB",Senior Data Scientist,79209
The University of Calgary,"Calgary, AB","Assistant Professor, Applied Data Science, Faculty of Scienc...",79209
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,79209
RWDI,"Guelph, ON",Scientist/Engineer - Applied Climatology,79209
Cardinal Path,"Toronto, ON",Data Scientist,79209
BusPatrol,"Montréal, QC",Scientifique de données / Data Scientist,79209
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,79209
Guestlogix,Remote,Data Scientist,79209
Kabam,"Vancouver, BC",Data Scientist,79209
KANTAR,"Toronto, ON",Customer Analytics Director,79209
Rogers Communications,"Brampton, ON",Senior Wireless Data Scientist,79209
Deloitte,"Toronto, ON","Manager, Data Analytics, Financial Advisory",79209
ACV Auctions,"Toronto, ON",Sr. Analytics Engineer,79209
Paytm,"Toronto, ON","VP, Machine Learning",79209
Scribendi,"Chatham-Kent, ON",Machine Learning Engineer,79209
BC Public Service,"100 Mile House, BC",RES O 27R - Data Scientist,79209
General Motors,Ontario,Data Engineer/Analyst - Active Safety & Autonomous Data Reco...,79209
Facebook,"Toronto, ON","Research Intern, Eye Tracking - Machine Learning (PhD)",79209
