Company,Location,Title,Salary
Novacene AI Corp.,Ottawa ON,Natural Language Processing (NLP Engineer,25000
Manitoba Government,Winnipeg MB,Data Scientist,74867
Juno College of Technology,Toronto ON,Data Science Instructor,77500
HQ,Toronto ON,Junior Data Science Developer,80000
Mishon Inc,Remote,Data Scientist,83200
Dawn InfoTek Inc.,Toronto ON,Data Scientist,83200
Plus10,None,Data Scientist,85000
City of Regina,Regina SK,Business Intelligence Administrator,85072
eHealth Saskatchewan,Regina SK,Data Scientist,95815
Staffinity Inc.,None,Data Scientist - Sports Analytics,100000
SAI FI Consultants Inc,Vancouver BC,Sr. Data Modeler/Data Analyst,135200
TELUS International Inc.,Edmonton AB,Data Analyst/Engineer,161200
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,90504
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,90504
EPAM Systems,"Calgary, AB",Lead Data Scientist,90504
Ubisoft,"Montréal, QC",Data Scientist,90504
Bell Canada,"Montréal, QC",Data Scientist,90504
Microsoft,"Vancouver, BC",Data & Applied Scientist,90504
Thales Group,"Montréal, QC",Data Scientist Intern,90504
Shopify,"Toronto, ON",Fall 2021 Data Science Internship,90504
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,90504
Microsoft,"Vancouver, BC",Data Scientist,90504
Procom,None,Data Analytical Specialist/Scientist - 308493,90504
Koho,"Toronto, ON",Data Scientist,90504
LSEG (London Stock Exchange Group),"London, ON",Data Scientist,90504
Pani Energy Inc,"Victoria, BC",Data Scientist,90504
Microsoft,"Vancouver, BC",Senior Applied Data Scientist,90504
Loopio,"Toronto, ON",Data Scientist,90504
Carta,"Waterloo, ON",Product Data Scientist,90504
Aritzia,"Vancouver, BC","Data & Analytics - Senior Manager, Analytics Engineering",90504
Ubisoft,"Montréal, QC","Data Analyst, Subscription",90504
Two Hat,"Kelowna, BC",Data Scientist,90504
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),90504
BASF,"Mississauga, ON",Data Scientist Engineer,90504
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,90504
Microsoft,"Vancouver, BC",Data Science Manager,90504
Shopify,"Toronto, ON",Fall 2021 Data Science Internship,90504
The University of Calgary,"Calgary, AB","Data Scientist, Community Health Sciences, Cumming School of...",90504
Temetrix,"Ottawa, ON",DATA SCIENTIST,90504
Microsoft,"Vancouver, BC",Senior Data & Applied Scientist - Content Recommendation,90504
Microsoft,"Vancouver, BC",Senior Applied Data Scientist,90504
Aviva,"Montréal, QC",Data Scientist,90504
Absorb LMS,"Calgary, AB",Applied Data Scientist,90504
SomaDetect,"Kitchener, ON",Data Scientist,90504
nugget.ai,"Vancouver, BC",Data Engineer/Scientist,90504
Kinsol Research,British Columbia,Data Scientist,90504
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,90504
Alberta Machine Intelligence Institute,None,Machine Learning Intern,90504
Prodigy Game,None,"Data Scientist, Memberships Modelling",90504
Canadian National Railway,None,Data Scientist,90504
Sécurité XGuard,None,Data Scientist,90504
Neelands,None,Data Scientist,90504
Electrical Safety Authority,"Mississauga, ON",Data Scientist,90504
Audela,"Montréal, QC",Team Lead Data Scientist,90504
Infostrux Solutions,British Columbia,"Data Scientist, Remote",90504
SomaDetect,"Kitchener, ON",Data Scientist,90504
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,90504
"Canadian Bank Note Company, Limited","Ottawa, ON",Data Scientist,90504
nugget.ai,"Vancouver, BC",Data Engineer/Scientist,90504
Jungle Scout,Remote,Staff Data Scientist (Remote),90504
Telesat,"Ottawa, ON",Data Scientist,90504
Huddle,"Moncton, NB",Data Scientist,90504
"Amazon.com.ca, Inc.","Vancouver, BC",Decision Scientist - Devices,90504
Overbond,"Toronto, ON",Data Scientist,90504
Koïos Intelligence,"Montréal, QC",Data scientist,90504
Stantec,"Calgary, AB",Geospatial Data Scientist,90504
MSi Corp (Bell Canada),"Halifax, NS",Data Scientist,90504
Lightspark,"Vancouver, BC",Data Scientist,90504
Ingrooves,"Victoria, BC",Data Analyst,90504
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",90504
Summatti,"Brunswick, ON",Data Scientist,90504
"Amazon.com.ca, Inc.","Vancouver, BC",Machine Learning Scientist,90504
Infostrux Solutions,British Columbia,"Data Scientist, Remote",90504
Electrical Safety Authority,"Mississauga, ON",Data Scientist,90504
Coursera,"Toronto, ON","Data Scientist, Decision Science",90504
Audela,"Montréal, QC",Team Lead Data Scientist,90504
Sécurité XGuard,None,Data Scientist,90504
Neelands,None,Data Scientist,90504
Prodigy Game,None,"Data Scientist, Memberships Modelling",90504
Canadian National Railway,None,Data Scientist,90504
Prodigy Game,None,"Data Scientist, Revenue & Modelling",90504
CBC/Radio-Canada,"Montréal, QC",Data Scientist (French Services),90504
Nakisa,"Montréal, QC",Data Scientist,90504
OGGN Inc.,Remote,Data Scientist (AI/ML),90504
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),90504
PointClickCare,Remote,Data Scientist,90504
Scotiabank,"Toronto, ON","Data Scientist, Modelling & Segmentation",90504
Google,"Waterloo, ON","Cloud Technical Solutions Developer, Big Data, Google Cloud",90504
Transit App,"Montréal, QC",Data Scientist,90504
Eaton,"Burlington, ON","Eaton Intern - Data Science Specialist - Burlington, ON, Can...",90504
Amazon Dev Centre Canada ULC,"Ottawa, ON","Senior Data Scientist, AWS Security- Ottawa/Toronto",90504
[24]7.ai,"Toronto, ON",Data Science Intern,90504
Scotiabank,"Toronto, ON","Data Scientist - Customer Insights, Data & Analytics",90504
Rogers Communications,"Brampton, ON",Sr. Data Analyst/Developer,90504
DataRobot,"Toronto, ON",Customer Facing Data Scientist,90504
Scotiabank,"Toronto, ON",Contract - Data Scientist,90504
thinkCOMPASS,"Concord, ON",Data Scientist,90504
Summatti,"Waterloo, ON",Data Scientist Coop,90504
EY,"Halifax, NS",Staff Data Analyst,90504
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,90504
