Company,Location,Title,Salary
BC Public Service,"Victoria, BC",RES O 21R - Junior Data Analyst,64276
RBC,"Toronto, ON",Data Governance Analyst,64276
Alithya,"Vancouver, BC",Data Analyst,64276
TELUS,Canada,Planning & Forecasting Analyst – Consumer Contact Centre Ope...,64276
Loblaw Companies Limited,"Brampton, ON","Analyst, Costing Master Data",64276
Charles River Laboratories,"Senneville, QC",ECG Data Analyst - Safety Pharmacology 1,64276
Visual Knowledge Share ltd,None,Technical Business Analyst,64276
Eminence Organics,None,Human Resources Analyst,64276
Manulife,None,Electronic File Analyst,64276
"Tyler Technologies, Inc.",None,Data Analyst,64276
None,None,Data Analyst – Voice of Customer,64276
Merchant Processor Solutions,None,Sales Intelligence Analyst,64276
i-Open Technologies,"Abbotsford, BC","Data Analyst, PPC and SEO",64276
Motoinsight,Remote,Data Support Analyst,64276
Stocksy United,"Victoria, BC",Data Analyst,64276
Charles River Laboratories,"Senneville, QC",ECG Data Analyst - Safety Pharmacology 1,64276
University of Waterloo,"Waterloo, ON",Junior Data Analyst,64276
Teck Resources Limited,"Sparwood, BC",Environmental Data Analyst,64276
Biesse,"Mirabel, QC",Sales Intelligence Analyst,64276
Dialpad,British Columbia,Senior Data Analyst,64276
Electronic Arts,"Vancouver, BC",Fall 2021 Data Analyst Co-Op (Sports Analytics),64276
resulta,"Bedford, QC",Data Visualization Specialist,64276
IMAX Corporation,"Mississauga, ON",Data Quality Analyst - 7 month contract,64276
The Co-operators,"Quebec City, QC",BI Analyst III - Developer,64276
Tucows,"Toronto, ON",Data Analyst - Remote,64276
Biesse,"Mirabel, QC",Sales Intelligence Analyst,64276
Heart & Stroke,Remote,IT Data Analyst,64276
Microsoft,"Vancouver, BC",Data Analyst,64276
CNOOC International,"Calgary, AB",Analyst - Data Engineering and Analytics,64276
Scotiabank,"Toronto, ON",Data Analyst,64276
Vendasta,"Saskatoon, SK",Senior Data Analyst,64276
Canadian Institute for Health Information,"Ottawa, ON","Analyst, Data Governance and Standards Office (DGSO)",64276
Eminence Organics,None,Human Resources Analyst,64276
Merchant Processor Solutions,None,Sales Intelligence Analyst,64276
None,None,Data Analyst – Voice of Customer,64276
Manulife,None,Electronic File Analyst,64276
"Tyler Technologies, Inc.",None,Data Analyst,64276
Lucros Partners,Canada,Category Analyst,64276
First West Credit Union,"Langley, BC",Senior Research Analyst,64276
BMW Group Financial Services Canada,"Toronto, ON","Data Analyst Intern, Controlling (12 Months)",64276
Capgemini,"Brampton, ON",Data Analyst,64276
Oxford Properties,"Toronto, ON","Data Analyst, Legal Operations (1 Year Contract)",64276
Bulletproof,Prince Edward Island,Microsoft Data Analyst/Engineer,64276
LandSolutions LP,"Calgary, AB",Senior GIS Analyst,64276
Plains Midstream Canada,"Calgary, AB","Commercial Emerging Talent (CET), Analyst",64276
Kal Tire,None,Sr. Data Analyst,64276
CGI Inc,"Toronto, ON",Alteryx / Tableau Data Analyst,64276
Intact,"Montréal, QC","IT Business Analyst specialist, Data Governance",64276
EllisDon Corporation,"Mississauga, ON",Construction Data Analyst,64276
Société Générale,"Montréal, QC",Business Analyst (Record Mgmt),64276
Lululemon,"Vancouver, BC",MP&A Business Solutions Analyst,64276
Numeris,"North York, ON",Data Insights Analyst,64276
EllisDon Corporation,"Mississauga, ON",Construction Data Analyst,64276
Bell Canada,"Montréal, QC","Analyst, Business Intelligence",64276
BMO Financial Group,"Toronto, ON",Business analyst,64276
Grand River Hospital,"Kitchener, ON",Clinical Data Analyst,64276
Deloitte,"Toronto, ON","Analyst, Business Data Steward, Marketing",64276
Infostrux Solutions,"Quebec City, QC","Technical business Analyst, Remote",64276
Geotab,"Oakville, ON",Workforce Real Time Analyst,64276
CDW,None,Sales Analyst,64276
Nortak Software Ltd.,"Ottawa, ON",Programmer/Analyst with BI,64276
QHR Technologies Inc,None,Data Analyst,64276
RBC,Ontario,"Data Analyst, Fall 2021 Student Opportunities (8 Months Only...",64276
CTDI,"Oakville, ON",Data Analyst,64276
Thinkific,"Vancouver, BC","Data Analyst, Product",64276
Trillium Health Partners,"Mississauga, ON","Senior Data Analyst, Oncology PRCC",64276
Trilliant,"Concord, ON",Data Analyst,64276
"AMZN CAN Fulfillment Svcs, ULC","Brampton, ON",People Insights Analyst,64276
Longo's,"Vaughan, ON",Business Intelligence (BI) Analyst,64276
Certarus Ltd.,"Calgary, AB",Business Intelligence Analyst,64276
resulta,"Bedford, QC",Data Visualization Specialist,64276
ZeniMax Media Inc.,"Montréal, QC",Spécialiste en Analyse des données / Data Analyst,64276
Willis Towers Watson,"Vancouver, BC",Retirement Actuarial Analyst (University) - Vancouver,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
None,None,None,64276
