Company,Location,Title,Salary
Bold Commerce,"Calgary, AB",Senior Data Analyst,78818
AltaML Inc.,"Calgary, AB",Associate Machine Learning Developer (Cohort 5),78818
360insights,"Moncton, NB",Data Analyst,78818
Square,"Toronto, ON","Data Scientist, Point of Sale & Customers",78818
Microsoft,"Vancouver, BC",Senior Data Scientist,78818
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,78818
DataRobot,"Toronto, ON",Customer Facing Data Scientist,78818
Axiom Zen,"Vancouver, BC",Senior Data Scientist,78818
Stantec,"Vancouver, BC",Major Projects Data Scientist,78818
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,78818
Manulife,"Toronto, ON",Data Scientist,78818
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),78818
Peritus.ai,"Montréal, QC",Data Scientist,78818
Paper,"Montréal, QC",Data Scientist,78818
Manulife,"Toronto, ON",Data Scientist,78818
PNI Digital Media,"Vancouver, BC",DIGITAL DATA ANALYST,78818
CBC/Radio-Canada,Canada,Machine Learning Developer (English Services),78818
TELUS,"Vancouver, BC",Business Consultant (Repair Analytics),78818
Sonder,"Montréal, QC","Pricing Data Scientist | Data Scientist, Tarification",78818
YORKVILLE UNIVERSITY & TORONTO FILM SCHOOL,"North York, ON",Data Scientist,78818
Microsoft,"Vancouver, BC",Data Analyst,78818
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",78818
Antuit,Remote,Lead Data Scientist,78818
Electrical Safety Authority,"Mississauga, ON",Data Analyst,78818
Procom,None,Machine Learning Software Developer - 301693,78818
Egg Farmers of Canada,"Ottawa, ON",Data Analytics Specialist,78818
VOTI Detection,"Saint-Laurent, QC",Machine Learning/AI Scientist,78818
Hill+Knowlton Strategies,"Vancouver, BC",Data Analyst,78818
BMO Financial Group,"Toronto, ON",Data Scientist,78818
Peak Power,"Toronto, ON",Lead Data Scientist,78818
Alberta Motor Association,"Edmonton, AB","Lead, Data Science",78818
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",78818
Geotab,"Oakville, ON",Applied Data Scientist,78818
WGames Inc.,"Toronto, ON",Data Scientist,78818
TELUS,"Vancouver, BC",Business Consultant (Repair Analytics),78818
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",78818
Sun Life Financial,None,Senior Data Scientist,78818
MaxSold,None,Data Scientist,78818
Neelands,None,Data Scientist,78818
Charger Logistics Inc.,None,Data Scientist,78818
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",78818
Ameya Cloud Solutions,"Mississauga, ON",Azure Sr. Data Analyst,78818
Auvik Networks,Ontario,Data Scientist,78818
Aviva,"Markham, ON",VP Data Science – Price Modeling and Actuarial Innovation,78818
Grant Thornton,"Toronto, ON",Data Scientist,78818
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",78818
nugget.ai,"Toronto, ON",Data Scientist,78818
Manulife,"Toronto, ON",Senior Data Analyst,78818
BMO Financial Group,"Toronto, ON",Data Scientist,78818
Groom & Associes,"Montréal, QC",Data Scientist / Scientifique des données,78818
Secret Location,"Toronto, ON","Manager, Data & Analytics",78818
Eastside Games,Remote,Game Data Analyst,78818
AltaML Inc.,"Calgary, AB",Machine Learning Team Lead,78818
OSL Retail Services Inc,"Mississauga, ON",Data Scientist,78818
Rodan Energy Solutions Inc.,"Mississauga, ON",Senior Meter Data Analyst,78818
Roche,"Mississauga, ON",Global Analytics Solution Leader,78818
1QBit,"Vancouver, BC",Senior Machine Learning Scientist,78818
Intact,"Toronto, ON",Data Scientist Technical Lead (Toronto),78818
Triton Digital Canada Inc.,"Montréal, QC",Développeur Big Data // Big Data Developer,78818
First Nations Health Authority,Canada,"Regional Senior Data Analyst - 2 Year Term - (Prince George,...",78818
Brookfield Asset Management,"Toronto, ON",Data Analyst,78818
Faire,"Kitchener, ON",Senior Analytics Engineer,78818
Torstar,"Toronto, ON",Data Scientist,78818
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,78818
Central 1 Credit Union,"Vancouver, BC","Technical Product Director, Data Analytics",78818
Square,"Toronto, ON","Machine Learning Engineer - Modeler, Risk",78818
Deloitte,"Toronto, ON",Data Science Manager,78818
Geotab,"Oakville, ON",Data Analyst,78818
First Nations Health Authority,Canada,"Regional Senior Data Analyst - 2 Year Term - (Prince George,...",78818
Brookfield Asset Management,"Toronto, ON",Data Analyst,78818
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,78818
Faire,"Kitchener, ON",Senior Analytics Engineer,78818
Torstar,"Toronto, ON",Data Scientist,78818
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,78818
Central 1 Credit Union,"Vancouver, BC","Technical Product Director, Data Analytics",78818
Square,"Toronto, ON","Machine Learning Engineer - Modeler, Risk",78818
Deloitte,"Toronto, ON",Data Science Manager,78818
407 ETR,"Woodbridge, ON",Sr Data Scientist,78818
Geotab,"Oakville, ON",Data Analyst,78818
Teck Resources Limited,"Vancouver, BC","Specialist, Digital Analytics Deployment, Water or Tailings",78818
Rogers Communications,"Toronto, ON","Head of Data, Insights & Analytics",78818
Yelp,"Toronto, ON",Software Engineer - Big Data (Remote),78818
Blockthrough,"Toronto, ON",Director of Data Science,78818
