Company,Location,Title,Salary
MSi Corp (Bell Canada,Ottawa ON,Data Science Programmer,31200
MSi Corp (Bell Canada,Quebec City QC,Business Intelligence Developer,31200
McGill University,Montréal QC,Research Associate (deep learning & cybersecurity,31865
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Goodbye Graffiti,Vancouver BC,Data Analyst (Contract,51000
Government of Canada,Montréal QC,Data Scientist Intern,53040
Robert Half,None,Data Scientist,70000
Technology Smart Inc,None,Intermediate Machine Learning Engineer,80380
Altis Recruitment,None,Data Scientist,90000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
CyberCoders,None,Sr. Machine Learning Engineer - Facial Recognition Models,140000
MaxSold,None,Data Scientist,63908
Procom,None,Data Scientist - 306198,63908
Absorb LMS,"Calgary, AB",Applied Data Scientist,63908
Tableau,"Vancouver, BC","Lead Applied Data Scientist, NLP",63908
IBM,"Markham, ON",Data Scientist Intern (8 Months),63908
IBM,"Ottawa, ON",Data Scientist,63908
PointClickCare,Remote,Data Scientist,63908
Altus Group,"Toronto, ON",Data Scientist,63908
Kezber,"Drummondville, QC",DATA SCIENTIST,63908
SkipTheDishes,"Calgary, AB",Data Scientist,63908
SOTI Inc.,"Mississauga, ON",Data Scientist,63908
Stantec,"Calgary, AB",Geospatial Data Scientist,63908
Visier Inc.,"Vancouver, BC",Senior Data Scientist,63908
Apotex Inc.,"Etobicoke, ON","Student Data Scientist, Production Technical (12-16 Months)",63908
SimpTek Technologies,Nova Scotia,Student Data Scientist,63908
None,None,Business Intelligence and Analytics Developer,63908
National Bank of Canada,"Montréal, QC",Data Scientist Credit Risk Models,63908
DataRobot,"Toronto, ON",Customer Facing Data Scientist,63908
Manifest Climate,"Toronto, ON",Data Analyst,63908
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,63908
Kinsol Research,British Columbia,Data Scientist,63908
CakeAI,"Toronto, ON",Data Scientist,63908
Launchtrip,"Vancouver, BC",A.I. / Data Scientist,63908
Cymax Stores,"Vancouver, BC",Data Analyst,63908
CGI Inc,"Sherbrooke, QC",Data Scientist,63908
Compute Canada,Remote,Senior Data Analyst,63908
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,63908
Infostrux Solutions,Remote,"Data Scientist, Remote",63908
CakeAI,"Toronto, ON",Data Scientist,63908
Antuit,Remote,Lead Data Scientist,63908
Sonova,"Kitchener, ON",Data Scientist,63908
Launchtrip,"Vancouver, BC",A.I. / Data Scientist,63908
Cisco Systems,"Vancouver, BC","Data Scientist, Product Metrics and A/B Testing",63908
METRIO,"Montréal, QC",Data Scientist,63908
Summatti,"Kitchener, ON",Data Scientist,63908
NorthOne,"Toronto, ON",Data Scientist,63908
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,63908
The Mosaic Company,"Regina, SK",Data Scientist,63908
Cisco Systems,"Vancouver, BC",Data Science/NLP Engineer,63908
Sonova,"Kitchener, ON",Data Scientist,63908
National Bank of Canada,"Montréal, QC",Data Scientist Client Data Valorization,63908
Deepcell,"Mountain View, AB",Research Data Scientist,63908
Grant Thornton,"Toronto, ON",Data Scientist,63908
Pinterest,"Toronto, ON","Data Scientist, Shopping",63908
Axiom Zen,"Vancouver, BC",Senior Data Scientist,63908
BOEING,"Vancouver, BC",Senior Data Scientist,63908
Avanade,"Calgary, AB",Data Science Consultant,63908
Axiom Zen,"Vancouver, BC","Senior Data Engineer / Scientist (Fraud, AML)",63908
METRIO,"Montréal, QC",Data Scientist,63908
Splunk,"Vancouver, BC",Applied Scientist- Remote BC or Ontario,63908
The Mosaic Company,"Regina, SK",Data Scientist,63908
Ingrooves,"Victoria, BC",Data Scientist,63908
Deepcell,"Mountain View, AB",Head of Data Science / AI,63908
Aviva,"Markham, ON",Senior Data Analyst,63908
