Company,Location,Title,Salary
Dalhousie University,Halifax NS,Acoustic Data Scientist / Deep Learning Developer,28000
AppleOne,None,Senior Data Analyst,53650
ClickDishes Inc.,Vancouver BC,data analyst - informatics and systems,56000
Manitoba Government,Winnipeg MB,Data Scientist,74867
Imperial Tobacco Canada,None,Data Scientist,75000
Mishon Inc,Remote,Data Scientist,83200
Dawn InfoTek Inc.,Toronto ON,Data Scientist,83200
City of Regina,Regina SK,Business Intelligence Administrator,85072
Alcohol and Gaming Commission of Ontario,Toronto ON,DATA SCIENTIST,86625
eHealth Saskatchewan,Regina SK,Data Scientist,95815
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
Zepp Health,Vancouver BC,Senior Data Scientist,107500
University of Waterloo,"Waterloo, ON",Data Scientist,77886
Providence Health Care,"Vancouver, BC",Junior Data Scientist,77886
BOEING,"Vancouver, BC",Data Scientist,77886
MasterCard,"Vancouver, BC",Data Scientist,77886
Bell Canada,"Montréal, QC",Data Scientist,77886
Microsoft,"Vancouver, BC",Data Scientist,77886
Microsoft,"Vancouver, BC",Data & Applied Scientist,77886
Jumio Corporation,"Montréal, QC",Data Scientist - Risk Scoring,77886
Ubisoft,"Montréal, QC",Data Scientist,77886
Koho,Canada,Data Scientist,77886
CGI,"Saguenay, QC",Data Scientist,77886
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,77886
LSEG (London Stock Exchange Group),"London, ON",Data Scientist,77886
Two Hat,"Kelowna, BC",Data Scientist,77886
Yelp,"Vancouver, BC",Applied Scientist (Remote),77886
Pani Energy Inc,"Victoria, BC",Data Scientist,77886
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),77886
Loopio,"Toronto, ON",Data Scientist,77886
TouchTunes / PlayNetwork,"Montréal, QC",Data Science Intern,77886
Aritzia,"Vancouver, BC","Data & Analytics - Senior Manager, Data Platform Engineering",77886
Oracle,"Vancouver, BC",Senior Data Scientist,77886
Microsoft,"Vancouver, BC",Data Science Manager,77886
Carta,"Waterloo, ON",Product Data Scientist,77886
BASF,"Mississauga, ON",Data Scientist Engineer,77886
Microsoft,"Vancouver, BC",Senior Applied Data Scientist,77886
Peritus.ai,"Montréal, QC",Data Scientist,77886
Yelp,"Vancouver, BC",Applied Scientist (Remote),77886
TD Bank,"Montréal, QC",Data Scientist I,77886
Rock FOC Technology,"Windsor, ON",Data Scientist,77886
Microsoft,"Vancouver, BC",Senior Applied Data Scientist,77886
Electrical Safety Authority,"Mississauga, ON",Data Scientist,77886
Sheridan College,"Oakville, ON","Professor, Data Science (Part-time)",77886
Loblaw Companies Limited,"Brampton, ON",Data Scientist,77886
"Canadian Bank Note Company, Limited","Ottawa, ON",Data Scientist,77886
Cymax Group,"Vancouver, BC",Data Scientist,77886
BC Public Service,"100 Mile House, BC",RES O 30R - Senior Data Scientist,77886
nugget.ai,"Vancouver, BC",Data Engineer/Scientist,77886
PointClickCare,Remote,Data Scientist,77886
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,77886
TD Bank,"Montréal, QC",Data Scientist I,77886
Overbond,"Toronto, ON",Data Scientist,77886
BC Public Service,"100 Mile House, BC",RES O 30R - Senior Data Scientist,77886
Koïos Intelligence,"Montréal, QC",Data scientist,77886
Goldman Sachs,"Toronto, ON",Machine Learning/Analytics Engineer - Data Lake,77886
Infostrux Solutions,British Columbia,"Data Scientist, Remote",77886
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,77886
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",77886
Wish,"Toronto, ON",Data Scientist - Data & Relevancy,77886
Twitter,"Toronto, ON",Staff Data Scientist - Product,77886
Lightspark,"Vancouver, BC",Data Scientist,77886
nugget.ai,"Vancouver, BC",Data Engineer/Scientist,77886
BusPatrol,"Montréal, QC",Scientifique de données / Data Scientist,77886
Publicis Sapient,"Toronto, ON",Senior Associate Data Science And Analytics - Implementation,77886
Fiddlehead,"Moncton, NB",Data Scientist,77886
IFS,"Ottawa, ON",Senior Data Scientist,77886
Stantec,"Calgary, AB",Geospatial Data Scientist,77886
District M,"Montréal, QC",Product Data Scientist,77886
Shopify,"Toronto, ON",Fall 2021 Data Science Internship,77886
CBC/Radio-Canada,"Montréal, QC",Data Scientist (French Services),77886
Autodesk,"Montréal, QC",Senior Data Analyst,77886
Sonova,"Kitchener, ON",Data Scientist,77886
PointClickCare,Remote,Data Scientist,77886
Transit App,"Montréal, QC",Data Scientist,77886
Hopper,Canada,Data Scientist,77886
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,77886
District M,"Montréal, QC",Product Data Scientist,77886
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,77886
Best Buy,Canada,Senior Data Analyst – Logistics,77886
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),77886
Fiddlehead,"Moncton, NB",Data Scientist,77886
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,77886
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,77886
Stantec,"Calgary, AB",Geospatial Data Scientist,77886
Twitter,"Toronto, ON",Data Scientist - Product Data Science,77886
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,77886
Summatti,"Waterloo, ON",Data Scientist Coop,77886
Twitter,"Toronto, ON",Staff Data Scientist - Product,77886
Opencare,Remote,"Data Analyst, Co-op (4-8 months) - Summer 2021",77886
BluWave-ai,"Ottawa, ON",Machine Learning Scientist (Can be Remote Within Canada),77886
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,77886
Microsoft,Canada,Specialist Global Black Belt AI/ML,77886
Nakisa,"Montréal, QC",Data Scientist,77886
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,77886
RBC,"Toronto, ON",Senior Data Scientist,77886
Jumio Corporation,"Montréal, QC",AI/ML Engineer,77886
RBC,"Toronto, ON","Associate Director, Data Aggregation & Analytics",77886
Triton Digital Canada Inc.,"Montréal, QC",Développeur Big Data // Big Data Developer,77886
Chisel AI,"Toronto, ON",Machine Learning Scientist,77886
SSENSE,"Montréal, QC",Data Scientist - Insights,77886
Awakedata,"Burnaby, BC",Data Scientist,77886
Relogix,"Ottawa, ON",Tableau Data Analyst,77886
Slalom Consulting,"Vancouver, BC",Data & Analytics Leader,77886
Deepcell,"Mountain View, AB",Head of Data Science / AI,77886
