Company,Location,Title,Salary
LeapGrad Corp.,Toronto ON,Data Science Intern (NOT Remote,20800
LeapGrad Corp.,Toronto ON,Data Science Intern (NOT Remote,20800
MSi Corp (Bell Canada,Toronto ON,Data Scientist,31200
Agriculture Financial Services Corporation,Lacombe AB,Data Science - Summer Student,50211
IDES CANADA INC,Whitchurch-Stouffville ON,Machine Learning Engineer/Data Scientist,65000
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
VINN,Victoria BC,Data Scientist,90000
Sports Betting Platform,Remote,Sports Betting Python Developer (Data Science team,90000
BluVec Technologies INC,Surrey BC,data scientist,95000
Power Career Education and Technology Inc.,None,Career Coaching Mentor - Business/UI/UX Design/Education/Dat...,105040
Diligen,None,Machine Learning Engineer (Canada Remote,131210
Diligen,None,Machine Learning Engineer (Canada Remote,131210
Diligen,None,Machine Learning Engineer (Canada Remote,131210
Diligen,None,Machine Learning Engineer (Canada Remote,131210
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",82192
Business Development Bank of Canada,None,DATA SCIENTIST,82192
Pani Energy Inc,"Victoria, BC",Data Scientist,82192
TELUS,"Calgary, AB",Data Scientist,82192
PointClickCare,Remote,Data Scientist,82192
ICTC,"Calgary, AB",Junior Data Analyst (2021-0065),82192
SimpTek Technologies,Nova Scotia,Student Data Scientist,82192
Absorb LMS,"Calgary, AB",Applied Data Scientist,82192
CIBC,"Toronto, ON",Data Scientist,82192
Lumentum Operations LLC,"Ottawa, ON",Data Scientist,82192
Two Hat,"Kelowna, BC",Data Scientist,82192
Accenture,"Toronto, ON",Senior Data Scientist,82192
BC Public Service,Canada,RES O 24R - Data Scientist - AMENDMENT,82192
Microsoft,"Vancouver, BC",Data Scientist,82192
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,82192
Rock FOC Technology,"Windsor, ON",Data Scientist,82192
SkipTheDishes,"Calgary, AB",Data Scientist,82192
DataRobot,"Toronto, ON",Customer Facing Data Scientist,82192
Bowen Group,None,"DIRECTOR, DATA SCIENCE",82192
Vancity,"Vancouver, BC",Data Scientist and Analyst Consultant,82192
Aviva,"Markham, ON",Data Scientist,82192
CGI Inc,"Ottawa, ON",Data Scientist,82192
Mosaic North America,"Toronto, ON","Scientist, Data",82192
Yelp,Remote,Data Scientist (Remote),82192
Kinsol Research,British Columbia,Data Scientist,82192
Yelp,"Ottawa, ON",Applied Scientist (Remote),82192
CakeAI,"Toronto, ON",Data Scientist,82192
Microsoft,"Vancouver, BC",Data & Applied Scientist,82192
Prodigy Game,None,"Data Science Manager, Memberships Modelling",82192
Kinsol Research,British Columbia,Data Scientist,82192
Prodigy Game,None,"Senior Data Analyst, Game",82192
Aviva,"Markham, ON",Data Scientist,82192
Huddle,"Moncton, NB",Data Scientist,82192
Prodigy Game,None,"Applied Scientist, Revenue & Modelling",82192
Prodigy Game,None,"Senior Data Analyst, Sales & Educational Partnerships",82192
Scotiabank,"Toronto, ON","Data Scientist, Marketing Services",82192
Equifax,"Toronto, ON",Debt Strategy Analyst / Data Scientist,82192
Equifax,"Toronto, ON",Data Scientist,82192
Trader Corporation,"Toronto, ON",Data Scientist,82192
Innovyze,Remote,Principal Data Scientist,82192
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,82192
Equifax,"Toronto, ON",Debt Strategy Analyst / Data Scientist,82192
Shift Technology,"Toronto, ON",Data Scientist - Canada,82192
PokerStars,"Toronto, ON",Senior Data Analyst,82192
Fiddlehead,"Moncton, NB",Data Scientist,82192
The Mosaic Company,"Regina, SK",Data Scientist,82192
Integra Data & Analytic Solutions,"Calgary, AB",DATA SCIENTIST,82192
Slalom Consulting,"Toronto, ON",Data & Analytics Leader,82192
TELUS,Canada,"Manager, Advanced Analytics & Data Products | TELUS Digital",82192
SnapTravel,"Toronto, ON",Senior Data Analyst,82192
360insights,"Moncton, NB",Data Analyst,82192
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",82192
Business Development Bank of Canada,None,DATA SCIENTIST,82192
Nakisa,"Montréal, QC",Data Scientist,82192
360insights,"Moncton, NB",Data Analyst,82192
Makeship,Remote,Senior Data Analyst,82192
Microsoft,"Vancouver, BC",Senior Data Scientist,82192
Deepcell,"Mountain View, AB",Research Data Scientist,82192
SecurityScorecard,Quebec Province,Senior Data Scientist,82192
Manulife,"Toronto, ON",Data Scientist,82192
Antuit,Remote,Lead Data Scientist,82192
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,82192
Rogers Communications,"Toronto, ON","Senior Data Scientist, Customer Data",82192
Axiom Zen,"Vancouver, BC",Senior Data Scientist,82192
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",82192
Nextdoor,"Toronto, ON",Data Scientist - Member Experience,82192
Geotab,"Oakville, ON",Data Scientist,82192
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",82192
PNI Digital Media,"Vancouver, BC",DIGITAL DATA ANALYST,82192
The Mosaic Company,"Regina, SK",Data Scientist,82192
Paper,"Montréal, QC",Data Scientist,82192
MasterCard,"Vancouver, BC",Data Scientist,82192
Microsoft,"Vancouver, BC",Data Analyst,82192
Loblaw Companies Limited,"Brampton, ON",Data Scientist(ML-Ops),82192
