Company,Location,Title,Salary
Inland Empire United Way,Riverside ON,211 Data Analyst,22880
Thames Valley Family Health Team,London ON,Data Analyst,26728
Manpower,None,Data Analyst / Data Auditor,29400
Manpower,None,Data Analyst / Data Auditor,29400
Manpower,None,Data Analyst / Data Auditor,29400
Manpower,None,Data Analyst / Data Auditor,29400
MSi Corp (Bell Canada,Quebec City QC,Business Intelligence Developer,31200
Pacific Smoke,Markham ON,BI & ERP Analyst,32500
Powernode Computer Inc.,Markham ON,database analyst,36400
PRECISIONheor,Vancouver BC,research analyst health policy,40000
Data Ad,Montréal QC,Junior Programmer Analyst,40000
1st Call Industrial Ltd.,Mississauga ON,data warehouse analyst,40560
District of West Vancouver,West Vancouver BC,Capital Asset Analyst,41984
West Kelowna (City,West Kelowna BC,GIS Analyst,44012
City of West Kelowna,West Kelowna BC,GIS Analyst,44012
Primco,Calgary AB,artificial intelligence analyst,46800
ICC,Alliston ON,Reporting & Data Analyst,47500
City of Windsor,Windsor ON,Data Analyst,53643
Horizon Health Network,Miramichi NB,Miramichi HR Systems and Data Analyst (N-B PCN 1757179,54444
Dealer Media,None,Data Analyst/Administrative Assistant,57500
County of Simcoe,Midhurst ON,Sustainable Operations Program Analyst,61110
National Defence,Victoria BC,Geomatics Analyst - Inventory Process,66323
Labrador-Grenfell Health,St. Anthony NL,Computer Programmer/Analyst,66955
District School Board of Niagara,St. Catharines ON,Student Data Analyst,69577
Giftagram,Toronto ON,Data Analyst,70000
Ministry of Natural Resources and Forestry,Lindsay ON,REGIONAL AQUATIC SCIENCE ANALYST,72332
PHSA,Vancouver BC,Data Analyst Health Surveillance - BC Centre for Disease Con...,76377
Shared Health,Winnipeg MB,Public Health Contact Centre - Data and Statistical Analyst,76554
Public Service Commission of Canada,Canada,Policy and Data Analyst - Careers for Persons with Disabilit...,77619
Ministry of Education,Toronto ON,DATA AND SYSTEMS ANALYST,80782
City of Toronto,Toronto ON,HRO COMPLAINTS & RESEARCH ANALYST,83410
David Aplin Group,None,Data Visualization Specialist,85000
City of Toronto,Toronto ON,RESEARCH ANALYST 1,90823
City of Calgary,Calgary AB,Business Analyst,92684
Indeed,Remote,Technical Business Analyst,93000
KD Exclusive Consulting Inc,Greater Toronto Area ON,Data Analyst,98800
Agro Alternative Canada,Vancouver BC,Marketing Research Analyst,104000
Agro Alternative Canada,Vancouver BC,Marketing Research Analyst,104000
Suncor Energy Services,None,Data Visualization Analyst (Developer),59134
BioScript Solutions,None,Data Analyst,59134
Brother Canada,None,Associé à la gestion des talents émergents - Analyste de don...,59134
AIG,None,VALIDUS RE - Actuarial Analyst,59134
BMW Group Financial Services Canada,"Toronto, ON","Data Analyst Intern, Controlling (12 Months)",59134
Alberta Energy Regulator,"Calgary, AB","Summer Student, Data Analyst",59134
Enmax,"Calgary, AB",Planning Data Analyst,59134
Loblaw Companies Limited,"Brampton, ON",Customer Data Collection Analyst,59134
Alberta Health Services,Canada,Senior Analyst,59134
avenue living,"Calgary, AB","Analyst, Data & Research",59134
TransAlta,"Calgary, AB",Junior Data Analyst (12 Months Temporary),59134
Silver Hills Bakery,None,Business Development Analyst,59134
BGIS,"Calgary, AB",Data Centre Analyst,59134
StoryIQ,Remote,Data Visualization and Business Intelligence Trainer,59134
ICBC,"Guilford, ON",Workforce Scheduling Analyst,59134
Ubisoft,"Montréal, QC",Data Analyst Assistant,59134
Mitsubishi UFJ Fund Services,"Halifax, NS",Data Quality Analyst,59134
Hexagon,"Calgary, AB",Senior Business & Data Analyst,59134
eBay Inc.,"Toronto, ON",Data Insights Analyst - Intern,59134
Stantec,"Calgary, AB","Analyst, Data Management",59134
NB Power Energy,"Fredericton, NB",Business Analyst,59134
Tekion,Canada,Data Services Analyst - Canada,59134
Hexagon,"Calgary, AB",Senior Business & Data Analyst,59134
Vendasta,"Saskatoon, SK",Senior Data Analyst,59134
eBay Inc.,"Toronto, ON",Data Insights Analyst - Intern,59134
Germain Hôtels,"Toronto, ON",Data Analyst,59134
Loblaw Companies Limited,"Brampton, ON",Data Science Analyst,59134
TELUS,"Edmonton, AB",Data Analysts,59134
Golf Town Limited,"Vaughan, ON",Quality Assurance Analyst,59134
Procom,None,Data Analyst - 306580,59134
Cummins Inc.,"Mississauga, ON",Fuel Cell Data Engineer / Analyst,59134
Intact,"Anjou, QC",IT Data Analyst,59134
Cognizant Technology Solutions,"Toronto, ON",Big Data QA Analyst,59134
EllisDon Corporation,"Mississauga, ON",Data Analyst,59134
JLL,"Calgary, AB",Research Analyst,59134
Eastside Games,Remote,Game Data Analyst,59134
Ubisoft,"Halifax, NS",Data Analyst,59134
Munich RE,"Toronto, ON",Data Analyst,59134
Trafigura,"Calgary, AB",Senior Compliance Analyst,59134
Stelco,"Hamilton, ON",Pricing Analyst Co-op,59134
Roche,"Mississauga, ON",Compliance Insights Analyst (Pharma Quality),59134
Microsoft,"Vancouver, BC",Data Analyst,59134
Tangerine Bank,"North York, ON",EDW Testing Analyst -Tangerine,59134
Alithya,"Vancouver, BC",Data Analyst,59134
Omega solutions inc,"Edmonton, AB",Business Intelligence Analyst (Data and Analytics),59134
KPMG,"Vancouver, BC","Business Analyst, Global Infrastructure Advisory",59134
Intact,"Anjou, QC",IT Data Analyst,59134
Bureau Veritas,"Mississauga, ON",HRMS Operator/Data Analyst - HRMS Instrumentation Lab,59134
TELUS,Canada,Data Engineer / Analyst - Customer 360,59134
Ludia,"Montréal, QC",Business Analyst Intern,59134
CARQUEST Canada,"Toronto, ON",Merchandising/ Inventory Analyst,59134
Shared Health,Manitoba,Data Integrity Analyst,59134
Koho,"Toronto, ON",Senior Marketing Data Analyst,59134
TC Energy,"Calgary, AB",Project Controls Analyst,59134
FIRSTONTARIO CREDIT UNION,None,Business Analyst,59134
TELUS,Canada,Data Governance Analyst,59134
TELUS,"Edmonton, AB",Data Analysts,59134
Hootsuite,Ontario,"Data Analyst, Marketing",59134
Geotab,"Toronto, ON",Business Analyst - Data Operations,59134
Moz,British Columbia,Sr. Data Analyst,59134
Communitech Technology Association,"Kitchener, ON",Data Analyst,59134
FlightHub,"Montréal, QC",Junior Data Analyst,59134
The Home Depot Canada,None,ECommerce Brand Advocate Analyst,59134
ISAAC Instruments,"Saint-Bruno-de-Montarville, QC",Quality Assurance Analyst,59134
Loblaw Companies Limited,"Brampton, ON",Data Science Analyst,59134
Parkland Corporation,"Calgary, AB",Business Analyst (1 year term),59134
Pattison Outdoor Advertising,"Mississauga, ON",Market Research Analyst,59134
Fedcap Canada,"Hamilton, ON",Data & Reporting Analyst,59134
Dentons Canada,"Calgary, AB",Data Analyst,59134
Enrich Software Corp.,"Calgary, AB",Technical Business Analyst,59134
Omega AS,"St. John's, NL",Database Analyst,59134
RBC,"Bedford, NS",Senior Business / Data Quality Analyst,59134
Xplornet Communications Inc.,"Markham, ON",Data Analyst,59134
Ubisoft,"Halifax, NS",Data Analyst,59134
AECOM,"Edmonton, AB",Data Analyst Intern,59134
Activation Laboratories Ltd.,"Ancaster, ON",Data Analyst,59134
Alithya,"Vancouver, BC",Data Analyst,59134
Marsh and McLennan,"Toronto, ON",Business Data Analyst,59134
Manulife,"Toronto, ON",Senior Data Analyst,59134
Capgemini,"Brampton, ON",Data Analyst,59134
Canadian Niagara Hotels,"Niagara Falls, ON",Junior Data Analyst,59134
