Company,Location,Title,Salary
ProCogia,Vancouver BC,Data Science Consultant,35000
MSi Corp (Bell Canada,Ottawa ON,Data Scientist,36400
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
MSi Corp (Bell Canada,Montréal QC,BI Developer,41600
Hamilton Health Sciences Corporation,Hamilton ON,Senior Business Analyst - Data & Analytics,45624
Global Affairs Canada,Ottawa ON,Data Scientist/Data Analyst - Student,50939
Notik,Montréal QC,Data Analyst,57500
IDES CANADA INC,Whitchurch-Stouffville ON,Machine Learning Engineer/Data Scientist,65000
Solid State of Mind Inc.,Montréal QC,Machine Learning Developer,70000
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Ministry of Children Community and Social Service...,Toronto ON,DATA SCIENTIST,90783
Innovation Credit Union,Canada,Data Scientist,92629
BluVec Technologies INC,Surrey BC,data scientist,95000
Canadian Security Intelligence Service,Ottawa ON,Data Scientist,105705
ZeroKey,None,Senior Applied Research Scientist,112500
Charger Logistics Inc.,None,Data Scientist,68559
None,None,Senior Applied Data Scientist,68559
autoTRADER.ca,None,Data Scientist,68559
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",68559
Kinaxis,"Toronto, ON",Data Scientist,68559
LNG Canada Development Inc.,"Calgary, AB","Data Engineer - Data and Analytics, Information",68559
Dell Technologies,"Toronto, ON",Marketing Data Scientist (100% Remote),68559
Targeted Talent,"St. John's, NL",Data Scientist,68559
Scotiabank,"Toronto, ON",Data Scientist,68559
EnPowered,"Kitchener, ON",Data Scientist,68559
GoDaddy,British Columbia,Data Scientist - Domain Registrar and Investors,68559
Air Liquide,"Montréal, QC",Data Science Associate - Montreal,68559
Geotab,"Oakville, ON",Data Analyst,68559
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,68559
BluWave-ai,"Ottawa, ON",Data Analyst (New Graduates),68559
Maxa AI,"Montréal, QC",Data Scientist,68559
"Amazon Web Services Canada, In",Ontario,Data/ML Engineer,68559
Best Buy,Canada,Senior Applied Data Scientist,68559
Nakisa,"Montréal, QC",Data Scientist,68559
BRP,"Valcourt, QC",Data Scientist,68559
Paper,"Montréal, QC",Data Scientist,68559
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",68559
Numerator,Remote,"Data Engineer, Data Science",68559
Temetrix,"Ottawa, ON",DATA SCIENTIST,68559
Canada Life Assurance Company,"Toronto, ON",Junior Data Scientist Co-op,68559
Stradigi AI,"Montréal, QC",Data Scientist,68559
Kinsol Research,British Columbia,Data Scientist,68559
TextNow,Canada,"Senior Data Scientist, Product Analytics",68559
Koïos Intelligence,"Montréal, QC",Data scientist,68559
Oxford Properties,"Toronto, ON",Data Scientist Co-op (Summer 2021 4-month Term),68559
AIR MILES,"Montréal, QC","Data Scientist, Co-Op",68559
Antuit.ai,"Toronto, ON",Lead Data Scientist,68559
autoTRADER.ca,None,"Master, Data Scientist",68559
Intelex Technologies,Ontario,Machine Learning Developer (ehsAI),68559
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,68559
Groupe Dynamite Inc.,"Mont-royal, QC",Data Scientist,68559
Oracle,"Kitchener, ON",Data Scientist,68559
Pinterest,"Toronto, ON","Data Scientist, Shopping",68559
Zesty.ai,"Montréal, QC",Data Scientist (Machine Learning),68559
Manifest Climate,"Toronto, ON",Data Scientist,68559
nugget.ai,"Toronto, ON",Data Scientist,68559
Electronic Arts,"Vancouver, BC",Corporate Strategy Data Science Intern (Summer 2021),68559
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,68559
Scotiabank,"Toronto, ON",Senior Data Scientist,68559
Financement agricole Canada,"Regina, SK",Data Scientist (Senior Economist),68559
Neon,"Vancouver, BC",Data Scientist,68559
Otomashen Inc,None,Azure Data analytics,68559
Perpetua Labs,"Toronto, ON",Forward Deployed Data Scientist,68559
Rogers Communications,"Toronto, ON",Data Scientist,68559
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",68559
Farm Credit Canada,"Regina, SK",Data Scientist (Senior Economist),68559
BC Public Service,"Vernon, BC",STO 21R - GIS Data Analyst,68559
thinkCOMPASS,"Vaughan, ON",Data Scientist,68559
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),68559
Wysdom.AI,"Richmond Hill, ON",Data Scientist,68559
Grant Thornton,"Toronto, ON",Data Scientist,68559
RB,"Mississauga, ON",Data Scientist,68559
Wave,"Toronto, ON",Machine Learning Co-op - May 2021,68559
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",68559
Otomashen Inc,None,Azure Data analytics,68559
CUSTOMER EXPERIENCE/EXPRIÉNCE CLIENT,"Don Mills, ON","Product Manager, Data Science",68559
Deepcell,"Mountain View, AB",Research Data Scientist,68559
Auvik Networks,Ontario,Data Scientist,68559
ThinkBeyond Inc,"Toronto, ON",Data Analytical Specialist/Scientist - Intermediate,68559
Aurora Cannabis,"Vancouver, BC",Data Scientist,68559
Accedian Networks,"Ottawa, ON",Data Scientist,68559
KPMG,"Montréal, QC","Data Analytics and Implementation Lead, KPMG Lighthouse",68559
Coursera,"Toronto, ON","Senior Data Scientist, Decision Science",68559
Teck Resources Limited,"Vancouver, BC",Senior Data Scientist - RACE21,68559
Peritus.ai,"Montréal, QC",Data Scientist,68559
Avanade,"Calgary, AB",Data & AI Technical Architect-CoE,68559
Judi.ai,"Vancouver, BC",VP Data Science,68559
autoTRADER.ca,None,"Master, Data Scientist",68559
Asana,"Vancouver, BC",Data Scientist,68559
Torstar,"Toronto, ON",Data Scientist,68559
Cerebri AI,"Toronto, ON",Data Scientist,68559
TELUS,"Toronto, ON",Data Scientist,68559
Hach,"Vancouver, BC",Data Science Co-op,68559
Wawanesa,"Winnipeg, MB",Data Scientist I,68559
Trader Corporation,"Toronto, ON","Master, Data Scientist",68559
Chisel AI,"Toronto, ON",Machine Learning Scientist,68559
Microsoft,"Vancouver, BC",Senior Data Scientist,68559
Ernst & Young,"Toronto, ON","Data, Apps, and Modern BI Technical Consultant",68559
Loblaw Companies Limited,"Toronto, ON",Data Scientist,68559
Otomashen Inc,None,Azure Data analytics,68559
Picovoice Inc,"Vancouver, BC",Deep Learning Engineer,68559
Vector Institute,"Toronto, ON",Applied Machine Learning Intern,68559
Suncor Energy Services,None,Analytics Design and Delivery Leader,68559
Qool Media Holdings,"Venice, AB","Principal Data Scientist, Recommendation Engine",68559
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,68559
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,68559
Chisel AI,"Toronto, ON",Machine Learning Scientist,68559
Yelp,"Toronto, ON",Data Science Manager - Marketplaces (Remote),68559
Picovoice Inc,"Vancouver, BC",Deep Learning Engineer,68559
Ingrooves,"Victoria, BC",Data Scientist,68559
The Mosaic Company,"Regina, SK",Data Scientist,68559
Vendasta,"Saskatoon, SK",Senior Data Analyst,68559
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",68559
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,68559
Geotab,"Oakville, ON",Applied Data Scientist,68559
Unity Technologies,"Vancouver, BC","Machine Learning Intern (ML-Agents), AI@Unity",68559
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,68559
IBM,"Markham, ON",Conversational Artificial Intelligence Engineer,68559
Munich RE,"Toronto, ON",LIFE Data Science Co-op (2021 Summer – Toronto),68559
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,68559
Agropur,"Saint-Hubert, QC",Director Data & Analytics,68559
Yelp,Remote,Software Engineer - Big Data (Remote),68559
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",68559
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,68559
Desjardins,"Montréal, QC","Senior Advisor, Data Science",68559
IQVIA,Ontario,Data Analyst,68559
Millennium 1 Solutions,None,Business Insight Data Analyst,68559
BC Public Service,"Victoria, BC",RES O 24R - Senior Data Analyst,68559
Perpetua Labs,"Toronto, ON",Data Science Engineer,68559
Providence Health Care,"Vancouver, BC",Data Scientist,68559
Picovoice Inc,"Vancouver, BC",Applied Speech Scientist,68559
ALÉO Canada,"Montréal, QC",Machine Learning & Cloud Designer Summer Intern,68559
