Company,Location,Title,Salary
Dunroe,None,Data Scientist (Summer Intern,15600
Dunroe,None,Data Scientist (Summer Intern,15600
RVezy,Ottawa ON,Jr. Data Scientist (Summer Student,26000
Legacy Leaders Inc,None,Data Scientist Intern,40560
DMG BLOCKCHAIN SOLUTIONS,Vancouver BC,Junior Data Scientist,54000
W.I.T.H. Digital,Dollard-Des Ormeaux QC,Data Scientist,60000
Aqua Silva Resource Management Ltd.,Langley BC,Intermediate Applied Scientist,70940
BC Pension Corporation,Victoria BC,Data Analyst,75922
Global Strategy Lab,Toronto ON,Social Epidemiologist; Quant. Social Scientist; Applied Bios...,80000
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
PulseMedica,Edmonton AB,Machine Learning Engineer,89187
PulseMedica,Edmonton AB,Machine Learning Engineer,89187
Innovation Credit Union,Canada,Data Scientist,92629
eHealth Saskatchewan,Regina SK,Data Scientist,95815
Speridian Technologies Canada,Toronto ON,Data Engineer/Big Data,208000
Neelands,None,Data Scientist,73459
The Home Depot Canada,None,"Data Scientist/Engineer, Decision Analytics",73459
TEKsystems,None,Jr Data Scientist,73459
Scotiabank,"Toronto, ON",Data Scientist,73459
Summatti,"Waterloo, ON",Data Scientist Coop,73459
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,73459
IBM,"Montréal, QC",Data Scientist,73459
[24]7.ai,"Toronto, ON",Data Science Intern,73459
Coursera,"Toronto, ON",Data Scientist (entry-level),73459
Alberta Energy Regulator,"Calgary, AB","Student, Data Scientist",73459
Highwood Emissions Management Inc.,"Calgary, AB",Data Scientist,73459
Axiom Zen,"Vancouver, BC","Data Scientist, Fraud Operations",73459
Telesat,"Ottawa, ON",Data Scientist,73459
Overbond,"Toronto, ON",Data Scientist,73459
Hopper,Canada,Data Scientist,73459
Electrical Safety Authority,"Mississauga, ON",Data Scientist,73459
Verus Analytics,"Toronto, ON","Senior Data Scientist, Artificial Intelligence Research",73459
Thinking Capital,"Toronto, ON",Data Scientist,73459
MobSquad,"Calgary, AB",Data Scientist,73459
SkipTheDishes,"Calgary, AB",Data Scientist,73459
Prenuvo Inc,Remote,Machine Learning Applied Scientist,73459
Minevest Ltd.,"Toronto, ON",Data Scientist Intern,73459
Locus Systems Inc.,"Toronto, ON",Data Analytical Specialist/ Scientist,73459
Scotiabank,"Toronto, ON",Contract - Data Scientist,73459
Uken Games,"Toronto, ON",Data Scientist,73459
Amazon Dev Centre Canada ULC,"Vancouver, BC",Decision Scientist - Devices,73459
Associated Engineering Group of Companies,"Calgary, AB",Climate Data Scientist,73459
Best Buy,Canada,Senior Applied Data Scientist,73459
TELUS,"Edmonton, AB",Data Analysts,73459
Loblaw Digital,"Toronto, ON",Data Scientist (Growth & Marketing),73459
Loblaw Companies Limited,"Brampton, ON",Data Scientist,73459
Deloitte,"Toronto, ON","Data Scientist, Omnia AI",73459
Cyber Chasse,Canada,Data Science,73459
SkipTheDishes,"Calgary, AB",Data Scientist,73459
Maxa AI,"Montréal, QC",Data Scientist,73459
Kezber,"Drummondville, QC",DATA SCIENTIST,73459
MobSquad,"Calgary, AB",Data Scientist,73459
BC Public Service,"Victoria, BC",BAND 2 - Senior Data Scientist,73459
BASF,"Mississauga, ON",Data Scientist Engineer,73459
Amazon Dev Centre Canada ULC,"Toronto, ON",Data Engineer - Advertising Analytics Data Pipeline,73459
Best Buy,Canada,Senior Applied Data Scientist,73459
Veeva Systems,"Toronto, ON",Principal Data Scientist,73459
Microsoft,"Vancouver, BC",Data & Applied Scientist 2,73459
Microsoft,"Vancouver, BC",Data Scientist,73459
TD Bank,"Montréal, QC",Data Scientist I,73459
TELUS,"Edmonton, AB",Data Analysts,73459
CakeAI,"Toronto, ON",Data Scientist,73459
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,73459
Stantec,"Vancouver, BC",Major Projects Data Scientist,73459
Procom,None,Data Scientist - 307900,73459
Innovyze,Remote,Principal Data Scientist,73459
RWDI,"Guelph, ON",Scientist/Engineer - Applied Climatology,73459
Nakisa,"Montréal, QC",Data Scientist,73459
Oracle,"Vancouver, BC",Senior Data Scientist,73459
Microsoft,"Vancouver, BC",Data Scientist,73459
Novisto,"Montréal, QC",Data Scientist,73459
Innovyze,Remote,Principal Data Scientist,73459
Transit App,"Montréal, QC",Data Scientist,73459
Hexagon,"Calgary, AB",Senior Business & Data Analyst,73459
OSL Retail Services Inc,"Mississauga, ON",Data Scientist,73459
PRA Health Sciences,Remote,Central Data Scientist,73459
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",73459
Deepcell,"Mountain View, AB",Head of Data Science / AI,73459
Sonova,"Kitchener, ON",Data Scientist,73459
Loblaw Companies Limited,Canada,Senior Data Scientist- People Analytics,73459
