Company,Location,Title,Salary
University of Manitoba,Winnipeg MB,Postdoctoral Researcher (Deep Learning and Bioinformatics,22500
MSi Corp (Bell Canada,Montréal QC,Data Scientist,31200
McGill University,Montréal QC,Research Associate (deep learning & cybersecurity,31865
Government of Canada,Montréal QC,Data Scientist Intern,53040
AutoMetrics Manufacturing Technologies Inc,Vancouver BC,Computer Vision Engineer - Machine learning,57200
Robert Half,None,Data Scientist,70000
Robert Half,None,Data Scientist,70000
City of Regina,Regina SK,Business Intelligence Administrator,85072
Sports Betting Platform,None,Sports Betting Python Developer (Data Science team,90000
Sports Betting Platform,Remote,Sports Betting Python Developer (Data Science team,90000
BluVec Technologies INC,Surrey BC,data scientist,95000
CyberCoders,None,Senior ML Engineer - Computer Vision for Facial Recognition,145000
MaxSold,None,Data Scientist,70073
Sun Life Financial,None,Data Scientist,70073
Charger Logistics Inc.,None,Data Scientist,70073
Prodigy Game,None,"Data Scientist, Revenue & Modelling",70073
None,None,Business Intelligence and Analytics Developer,70073
CARSTAR Canada,None,Data Scientist,70073
BC Public Service,"Victoria, BC",RES O 27R - Data Scientist,70073
Loblaw Companies Limited,"Brampton, ON",Data Scientist,70073
Absorb LMS,"Calgary, AB",Applied Data Scientist,70073
CGI Inc,"Ottawa, ON",Data Scientist,70073
Loblaw Digital,"Toronto, ON",Data Scientist,70073
Salesforce,"Vancouver, BC","Lead Applied Data Scientist, NLP - Tableau",70073
Aviva,"Markham, ON",VP Data Science – Price Modeling and Actuarial Innovation,70073
SkipTheDishes,"Calgary, AB",Data Scientist,70073
Altus Group,"Toronto, ON",Data Scientist,70073
DataRobot,"Toronto, ON",Customer Facing Data Scientist,70073
TandemLaunch,"Montréal, QC","Data Scientist (co-founder, startup)",70073
Yelp,"Vancouver, BC",Applied Scientist (Remote),70073
Profitable Software Inc.,"Vancouver, BC",Junior Data Scientist,70073
SimpTek Technologies,Nova Scotia,Student Data Scientist,70073
TELUS,"Calgary, AB",Data Scientist,70073
"DUFF AND PHELPS, LLC","Toronto, ON","Senior Data Scientist, Artificial Intelligence Research",70073
University of Reading,Ontario,Data Scientist - KTP Associate,70073
St. Michael's Hospital,"Toronto, ON",Data Analyst - Data Science & Advanced Analytics,70073
Guestlogix,Remote,Data Scientist,70073
Yelp,"Toronto, ON",Data Scientist (Remote),70073
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",70073
Axiom Zen,"Vancouver, BC","Senior Data Engineer / Scientist (Fraud, AML)",70073
Quartech Systems Ltd,"Vancouver, BC","Int-Sr Data Analyst - Contract, Vancouver",70073
TELUS,Canada,"Manager, Advanced Analytics & Data Products | TELUS Digital",70073
Mosaic North America,"Toronto, ON","Scientist, Data",70073
Cymax Stores,"Vancouver, BC",Sr Data Analyst,70073
ProNavigator,"Kitchener, ON",Senior Data Scientist,70073
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,70073
BOEING,"Vancouver, BC",Senior Data Scientist,70073
National Bank of Canada,"Montréal, QC",Data Scientist IFRS9 Provisioning Models,70073
Sonova,"Kitchener, ON",Data Scientist,70073
OGGN Inc.,Remote,Data Scientist (AI/ML),70073
METRIO,"Montréal, QC",Data Scientist,70073
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",70073
McKinsey & Company,"Montréal, QC",Data Scientist - QuantumBlack,70073
Grant Thornton,"Toronto, ON",Data Scientist,70073
American Express,"Toronto, ON",Data Analyst/Senior Data Analyst,70073
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",70073
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,70073
Huddle,"Moncton, NB",Data Scientist,70073
MasterCard,"Vancouver, BC",Data Scientist,70073
Nakisa,"Montréal, QC",Data Scientist,70073
Square,"Toronto, ON","Data Scientist, Account Management Automation",70073
Lightspark,"Vancouver, BC",Data Scientist,70073
Shift Technology,"Toronto, ON",Data Scientist - Canada,70073
Apply Digital,"Vancouver, BC",Data Scientist,70073
Deepcell,"Mountain View, AB",Research Data Scientist,70073
CryptoKitties,"Vancouver, BC","Senior Data Engineer / Scientist (Fraud, AML)",70073
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,70073
National Bank of Canada,"Montréal, QC",Data Scientist Credit Risk Models,70073
CBC/Radio-Canada,"Montréal, QC",Data Scientist (French Services),70073
Grant Thornton,"Toronto, ON",Data Scientist,70073
Square,"Toronto, ON","Data Scientist, Account Management Automation",70073
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",70073
Shift Technology,"Toronto, ON",Data Scientist - Canada,70073
METRIO,"Montréal, QC",Data Scientist,70073
Slalom Consulting,"Vancouver, BC",Data & Analytics Leader,70073
Coffee Meets Bagel,"Toronto, ON",Senior Product Data Scientist,70073
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,70073
Capital One,"Toronto, ON","Senior Associate, Data Analyst",70073
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,70073
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",70073
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",70073
Vendasta,"Saskatoon, SK",Senior Data Analyst,70073
BRP,"Montréal, QC","Lead, Data Scientist",70073
Peak Power,"Toronto, ON",Lead Data Scientist,70073
Scarsin,"Markham, ON",Data Scientist/Time Series,70073
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",70073
Coursera,"Toronto, ON","Senior Data Scientist, Decision Science",70073
PNI Digital Media,"Vancouver, BC",DIGITAL DATA ANALYST,70073
Agropur,"Saint-Hubert, QC",Director Data & Analytics,70073
Chi Square Economics,"Toronto, ON","HEAD OF ECONOMIC CONSULTING AND DATA SCIENCE – TORONTO, CANA...",70073
McKinsey & Company,"Montréal, QC",Senior Data Scientist - QuantumBlack,70073
EY,"Halifax, NS",Staff Data Analyst,70073
Overbond,"Toronto, ON",Director of Data Science,70073
Providence Health Care,"Vancouver, BC",Data Scientist,70073
WSP,"Thornhill, ON",Data Science Solution Developer,70073
Pivotree,"Kanata, ON",Jr. Data Scientist,70073
Rogers Communications,"Toronto, ON","Head of Data, Insights & Analytics",70073
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),70073
Bold Commerce,"Calgary, AB",Senior Data Analyst,70073
Aviva,"Markham, ON",Manager Product Management – Data Science,70073
BMO Financial Group,"Toronto, ON",Data Scientist,70073
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,70073
Geotab,"Oakville, ON",Applied Data Scientist,70073
BrainStation,"Vancouver, BC","Educator, Data Scientist",70073
MNP,"Calgary, AB",Business Intelligence Specialist (Analytics),70073
MobSquad,"Calgary, AB",Data Scientist,70073
PwC,"Toronto, ON",Analytics - Analytics Generalist - Senior Associate,70073
Kabam,"Vancouver, BC",Data Scientist,70073
Procom,None,Junior Project Manager/ BA - Data Analytics - 303051,70073
Thomson Reuters,"Toronto, ON",Applied Research Scientist - Machine Learning,70073
TextNow,Canada,"Senior Data Scientist, Product Analytics",70073
Procom,None,Junior Project Manager/ BA - Data Analytics - 303051,70073
Moz,British Columbia,Sr. Data Analyst,70073
Aviva,"Markham, ON",Machine Learning Engineer,70073
Manifest Climate,"Toronto, ON",Data Analyst,70073
BrainStation,"Vancouver, BC","Educator, Data Scientist",70073
IBM,"Markham, ON",Hybrid Cloud Data Analyst,70073
Apply Digital,"Vancouver, BC",Data Scientist,70073
Kent & Essex Mutual Insurance Company,"Chatham-Kent, ON",Business Intelligence Analyst,70073
Fourien,"Edmonton, AB",Machine learning specialist,70073
Chi Square Economics,"Toronto, ON","HEAD OF ECONOMIC CONSULTING AND DATA SCIENCE – TORONTO, CANA...",70073
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",70073
Teck Resources Limited,"Vancouver, BC","Specialist, Digital Analytics Deployment, Water or Tailings",70073
Giant Tiger,"Ottawa, ON",Business Systems Analyst - BI,70073
WSP,"Thornhill, ON",Data Science Solution Developer,70073
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,70073
McAfee,"Waterloo, ON",Senior Data Analyst,70073
MNP,"Calgary, AB",Business Intelligence Specialist (Analytics),70073
Instacart,"Toronto, ON",Senior Data Scientist,70073
Microsoft,"Vancouver, BC",Senior Machine Learning Scientist,70073
Electronic Arts,"Vancouver, BC",Senior Data Scientist - EA SPORTS Security,70073
Thoughtexchange,Canada,Machine Learning Engineer,70073
Capital One,"Toronto, ON","Senior Associate, Data Analyst",70073
O2E Brands,"Vancouver, BC",Senior Data Analyst - O2E Brands,70073
BrainStation,"Vancouver, BC","Educator, Data Scientist",70073
Boast Capital,None,Machine Learning Engineer,70073
Infinity Technology,"National Capital Region, ON",Data Scientist,70073
Bayshore HealthCare,"Mississauga, ON",Business Intelligence Analyst,70073
McAfee,"Waterloo, ON",Senior Data Analyst,70073
MindGeek Careers,"Montréal, QC",Senior Data Scientist,70073
HSB BI&I,"Toronto, ON",Director- Data Strategy & Analytics,70073
CIBC,"Toronto, ON",Sr. Data Scientist,70073
1QBit,"Vancouver, BC",Senior Machine Learning Scientist,70073
Crescendo Technology,"Toronto, ON",Machine Learning Engineer/Data Scientist,70073
Tonal,"Toronto, ON","Manager, Data Science - Research & Analytics TORONTO, ONSOFT...",70073
PointClickCare,Remote,Senior Data Analyst,70073
Deloitte,"Toronto, ON","SAP - Data & AI Specialist, Omnia AI",70073
Condominium Authority of Ontario,"Toronto, ON","Senior Analytics Advisor, Data & Insights",70073
Chisel AI,"Toronto, ON",Machine Learning Scientist,70073
IHS Markit,"Calgary, AB",2021 Summer Internship - Financial Risk Analytics - Software...,70073
