Company,Location,Title,Salary
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Elections Ontario,Toronto ON,Information Analyst,33194
Manitoba Government,Winnipeg MB,Data Scientist,74867
HQ,Toronto ON,Junior Data Science Developer,80000
Mishon Inc,Remote,Data Scientist,83200
Plus10,None,Data Scientist,85000
Bakker Tailored Staffing,None,Data Analyst,90480
Innovation Credit Union,Canada,Data Scientist,92629
eHealth Saskatchewan,Regina SK,Data Scientist,95815
Prodigy Game,None,"Data Scientist, Memberships Modelling",72309
Prodigy Game,None,"Data Scientist, Revenue & Modelling",72309
Prodigy Game,None,"Data Scientist, Marketing & Web Analytics",72309
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",72309
MasterCard,"Vancouver, BC",Data Scientist,72309
CGI,"Saguenay, QC",Data Scientist,72309
Ubisoft,"Montréal, QC",Data Scientist,72309
Thales Group,"Montréal, QC",Data Scientist Intern,72309
Providence Health Care,"Vancouver, BC",Data Scientist,72309
Randstad,None,Int/Sr Data Scientist - Mississauga,72309
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,72309
Coursera,"Toronto, ON",Data Scientist (entry-level),72309
Axiom Zen,"Vancouver, BC",Senior Data Scientist,72309
Ubisoft,"Montréal, QC","Data Analyst, Subscription",72309
Loopio,"Toronto, ON",Data Scientist,72309
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business,72309
TouchTunes / PlayNetwork,"Montréal, QC",Data Science Intern,72309
Carta,"Waterloo, ON",Product Data Scientist,72309
Aviva,"Montréal, QC",Data Scientist,72309
Article,"Vancouver, BC",Data Analytics Director,72309
Microsoft,"Vancouver, BC",Senior Data Scientist,72309
Numerator,Remote,"Data Engineer, Data Science",72309
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",72309
Rock FOC Technology,"Windsor, ON",Data Scientist,72309
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,72309
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,72309
Huddle,"Moncton, NB",Data Scientist,72309
Electrical Safety Authority,"Mississauga, ON",Data Scientist,72309
Summatti,"London, ON",Data Scientist,72309
Telesat,"Ottawa, ON",Data Scientist,72309
TD Bank,"Montréal, QC",Data Scientist I,72309
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,72309
BC Public Service,"100 Mile House, BC",RES O 30R - Senior Data Scientist,72309
Opta Information Intelligence Corp.,"Markham, ON",Data Scientist,72309
Two Hat,"Kelowna, BC",Data Scientist,72309
Sonder,"Montréal, QC",Pricing Data Scientist,72309
Overbond,"Toronto, ON",Data Scientist,72309
Geotab,"Oakville, ON",Applied Data Scientist,72309
Autodesk,"Montréal, QC",Senior Data Analyst,72309
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,72309
Koïos Intelligence,"Montréal, QC",Data scientist,72309
RBC,"Toronto, ON",Senior Data Scientist,72309
RBC,"Toronto, ON","Data Scientist, RBC Ventures (Ampli)",72309
[24]7.ai,"Toronto, ON",Data Science Intern,72309
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",72309
Chisel AI,"Toronto, ON",Machine Learning Scientist,72309
Cineplex,"Toronto, ON","Vice President, Data Science & Analytics",72309
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business,72309
Audela,"Montréal, QC",Team Lead Data Scientist,72309
Guestlogix,Remote,Data Scientist,72309
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,72309
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",72309
CakeAI,"Toronto, ON",Data Scientist,72309
BusPatrol,"Montréal, QC",Scientifique de données / Data Scientist,72309
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,72309
IQVIA,"Kirkland, QC",Sr Data Scientist,72309
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",72309
DataRobot,"Toronto, ON",Customer Facing Data Scientist,72309
StackPros Inc.,"Toronto, ON",Big Data Developer,72309
Numerator,Remote,"Data Engineer, Data Science",72309
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,72309
Geotab,"Oakville, ON",Applied Data Scientist,72309
Antuit,Remote,Lead Data Scientist,72309
RBC,"Toronto, ON","Associate Director, Data Aggregation & Analytics",72309
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,72309
Electronic Arts,"Vancouver, BC",Data Scientist - EA SPORTS Security,72309
TalentSphere Staffing Solutions,None,Machine Learning and AI Developer,72309
IFS,"Ottawa, ON",Senior Data Scientist,72309
IBM,"Montréal, QC",Big Data Engineer,72309
Facebook,"Montréal, QC","Research Intern, Artificial Intelligence",72309
Digital Extremes,"London, ON","Data Scientist: Pricing, Fraud, Monetization",72309
Summatti,"Waterloo, ON",Data Scientist Coop,72309
Microsoft,"Montréal, QC",Scientifique des données et appliqué/ Data & Applied Scienti...,72309
CAE Inc.,"Saint-Laurent, QC","Analyste des données, intelligence artificielle / AI Data An...",72309
Shift Technology,"Toronto, ON",Data Scientist - Canada,72309
[24]7.ai,"Toronto, ON",Data Science Intern,72309
Hach,"Vancouver, BC",Aquatic Informatics - Sr. Data Scientist,72309
OGGN Inc.,Remote,Data Scientist (AI/ML),72309
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),72309
National Bank of Canada,"Montréal, QC",Senior Data scientist,72309
Google,"Waterloo, ON","Cloud Technical Solutions Developer, Big Data, Google Cloud",72309
BC IMC,"Victoria, BC",Senior Data Scientist,72309
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,72309
thinkCOMPASS,"Concord, ON",Data Scientist,72309
Praemo,"Kitchener, ON",Data Scientist,72309
Awakedata,"Burnaby, BC",Data Scientist,72309
StackPros Inc.,"Toronto, ON",Data Science Engineer,72309
407 ETR,"Woodbridge, ON",Data Science Intern (1 year contract),72309
Oracle,"Toronto, ON",Principal Data Scientist,72309
Mistplay,"Montréal, QC",Senior Data Analyst,72309
Cerebri AI,"Toronto, ON",Data Scientist,72309
IQVIA,"Kirkland, QC",Sr Data Scientist,72309
Cineplex,"Toronto, ON","Vice President, Data Science & Analytics",72309
Cyber Chasse,Canada,Data Science,72309
TELUS,Canada,BI Analyst,72309
Vendasta,"Saskatoon, SK",Senior Data Analyst,72309
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",72309
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,72309
Twitter,"Toronto, ON",Data Scientist - Product Data Science,72309
BASF,"Mississauga, ON",Data Scientist Engineer,72309
Axiom Zen,"Vancouver, BC",Senior Data Scientist,72309
SSENSE,"Montréal, QC",Data Scientist - Insights,72309
Yelp,"Calgary, AB",Software Engineer - Machine Learning (Remote),72309
Canadian Red Cross,"Ottawa, ON","Senior Director-Knowledge, Data Analytics and Insights",72309
Alberta Machine Intelligence Institute,"Edmonton, AB",Machine Learning Intern,72309
Best Buy,Canada,Senior Applied Data Scientist,72309
SkipTheDishes,"Calgary, AB",Data Scientist,72309
Prodigy Game,None,"Data Scientist, Revenue & Modelling",72309
Neelands,None,Data Scientist,72309
Power Factors,None,"Data Scientist, Solar & Storage (Remote)",72309
Prodigy Game,None,"Data Scientist, Memberships Modelling",72309
Quarter4 Inc.,None,Machine Learning Specialist - Time Series,72309
Nuvoola,"Chambly, QC",AI Scientist,72309
Big Viking Games,Ontario,Data Analyst,72309
WSP,"Thornhill, ON",Data Science Solution Developer,72309
Malwarebytes,Ontario,Principal Data Scientist,72309
BMW Group Financial Services Canada,"Toronto, ON","Data Analyst Intern, Controlling (12 Months)",72309
Minevest Ltd.,"Vaughan, ON",Data Scientist Intern,72309
Microsoft,"Vancouver, BC",Data Analyst,72309
MindGeek Careers,"Montréal, QC",Senior Data Scientist,72309
Avanade,"Calgary, AB",Data Science Consultant,72309
Facebook,"Montréal, QC","Postdoctoral Researcher, Artificial Intelligence",72309
Paytm,"Toronto, ON","VP, Machine Learning",72309
Aviva,"Markham, ON",Manager Product Management – Data Science,72309
VOTI Detection,"Saint-Laurent, QC",Machine Learning/AI Scientist,72309
Tonal,"Toronto, ON","Analyst, Marketing Analytics TORONTO, ONMARKETING",72309
MindGeek Careers,"Montréal, QC",Senior Data Scientist,72309
Loblaw Companies Limited,"Brampton, ON","Director, Data Science",72309
Ontario Securities Commission,"Toronto, ON",Analytics and Data Strategy Lead,72309
Kabam,"Vancouver, BC",Data Scientist,72309
Aviva,"Montréal, QC",Machine Learning Engineer,72309
IBM,"Ottawa, ON",Data Scientist and Managing Strategy Consultant,72309
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,72309
StandardAero,"St. John's, NL",Business Intelligence Architect,72309
BC IMC,"Victoria, BC",Senior Data Scientist,72309
PwC,"Calgary, AB","Deals, Data Analytics, Manager",72309
Facebook,"Montréal, QC","Postdoctoral Researcher, Artificial Intelligence",72309
Procom,None,Data Analytical Specialist/Scientist - 308493,72309
Morgan Stanley,"Montréal, QC",Big Data for Reliability Engineering,72309
Oracle,"Toronto, ON",Principal Data Scientist,72309
Staples Canada,"Richmond Hill, ON","Data Scientist, Supply Chain/Customer Profitability",72309
Apply Digital,"Vancouver, BC",Data Scientist,72309
Jane.com,"Toronto, ON",Data Analyst - Marketing and Customer Insights,72309
Loblaw Companies Limited,"Brampton, ON",Sr. Identity Data Analyst,72309
Facebook,"Montréal, QC","Research Intern, Machine Learning for Image Synthesis (PhD)",72309
Qlik,"Ottawa, ON",Analytics Engineer (SQL),72309
BMO Financial Group,"Toronto, ON",Controls Machine Learning/AI Data Scientist,72309
Microsoft,"Montréal, QC",Stagiaire en recherche – compréhension du langage naturel /...,72309
RBC,"Toronto, ON","Associate Director, Data Aggregation & Analytics",72309
infarm,Ontario,Senior Data Analyst,72309
Ernst & Young,"Halifax, NS",Manager Data Analytics,72309
Scribendi,"Chatham-Kent, ON",Machine Learning Engineer,72309
Aviva,"Markham, ON","Manager, Data Science Engineering",72309
Aviva,"Toronto, ON",Product Manager - Data Science,72309
Adante Consulting,"Toronto, ON",BI Analyst,72309
Rodan Energy Solutions Inc.,"Mississauga, ON",Senior Meter Data Analyst,72309
