Company,Location,Title,Salary
Toronto Explore & Learn,Toronto ON,Data Scientist / Machine Learning Expert,18720
Afra Data Science Inc.,Vancouver BC,Data Scientist,32500
Korbit Technologies Inc.,Montréal QC,Data Science Teaching Assistant,39520
City of Edmonton,Edmonton AB,Data Analytics Work Experience Student (LRT Data Analytics,51376
Aerotek,None,Data Science Engineer,63440
EDU4U Canada,None,AI and Data Science College Director,70000
Manitoba Government,Winnipeg MB,Manager Data Analytics,74423
Imperial Tobacco Canada,Montréal QC,Data Scientist,75000
NORQUEST COLLEGE,Edmonton AB,DATA SCIENTIST,75067
Juno College of Technology,Toronto ON,Data Science Instructor,77500
Plus10,None,Data Scientist,85000
Techie Inc.,Toronto ON,Data Scientist Engineer,87500
DAITA Inc.,None,Data Scientist,90000
DAITA Inc.,None,Data Scientist,90000
DAITA Inc.,None,Data Scientist,90000
City of Edmonton,Edmonton AB,Data Scientist,102724
Nova Scotia Community College,Dartmouth NS,2021-122 - Research Scientist Applied Energy Research - Iva...,105949
Agriculture and Agri-Food Canada,Ottawa ON,Senior Data Science Analyst,106520
Zepp Health,None,Senior Data Scientist,107500
Zepp Health,Vancouver BC,Senior Data Scientist,107500
Zepp Health,None,Senior Data Scientist,107500
Prodigy Game,None,"Data Scientist, Memberships Modelling",78939
AIR MILES,None,Analytics & Insights Analyst,78939
Nuance,None,Stagiaire en Science des Données (Automne 2021) - Data Scien...,78939
Cadre,None,Data Scientist (Remote),78939
Insight Global,None,Data Scientist / Business Data Analyst,78939
Lannick,None,Data Scientist,78939
Moneris Solutions Corporation,"Etobicoke, ON",Data Scientist,78939
Criteo,"Vancouver, BC",Data Scientist,78939
Roche,"Mississauga, ON",Data Scientist,78939
Microsoft,"Vancouver, BC",Data and Applied Scientist,78939
Oxford Properties,"Toronto, ON",Data Scientist,78939
Hopper,Canada,Data Scientist,78939
Ubisoft,"Montréal, QC",Data Scientist,78939
Rogers Communications,"Toronto, ON",Data Scientist,78939
Bombardier,"Dorval, QC",Digital Data Scientist,78939
Vanguard,"Toronto, ON",Senior Data Scientist,78939
Yelp,"Toronto, ON",Data Science Analyst (Remote),78939
Manulife,"Toronto, ON",Data Scientist,78939
Veeva Systems,"Toronto, ON",Data Scientist - Commercial Analytics,78939
Infostrux Solutions,Remote,"Data Scientist, Remote",78939
Aviva,"Markham, ON",Data Scientist,78939
Deepcell,"Mountain View, AB",Research Data Scientist,78939
Loopio,"Toronto, ON",Data Scientist,78939
Miovision,Remote,Senior Data Scientist,78939
Kinsol Research,British Columbia,Data Scientist,78939
Risk Solutions,"Surrey, BC",Data Scientist,78939
IQVIA,"Kirkland, QC","Associate Director, Data Science/Machine Learning",78939
Two Hat,"Kelowna, BC",Data Scientist,78939
Yelp,"Ottawa, ON",Software Engineer - Machine Learning (Remote),78939
Parkland Corporation,"Calgary, AB",Data Scientist,78939
Yelp,"Toronto, ON",Applied Scientist - Trust and Safety (Remote),78939
Ubisoft,"Montréal, QC",Data Scientist – Statistics (User Research Lab),78939
Loblaw Digital,"Toronto, ON",Staff Data Scientist,78939
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",78939
Intact,"Montréal, QC","Actuary/Data Scientist, Hong Kong Support, Intact Lab",78939
OGGN Inc.,Remote,Data Scientist (AI/ML),78939
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),78939
MasterCard,"Vancouver, BC",Senior Data Scientist,78939
Absorb LMS,"Calgary, AB",Applied Data Scientist,78939
Coursera,Remote,"Data Science Intern, Decision Science (Fall 2021) - Canada",78939
Rogers Communications,"Brampton, ON",Senior Wireless Data Scientist,78939
National Bank of Canada,"Montréal, QC",Senior Data Scientist,78939
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,78939
RBC,"Toronto, ON","Manager, Data Scientist AML Transaction Monitoring",78939
Leger,"Toronto, ON",DATA SCIENTIST,78939
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,78939
Cerebri AI,"Toronto, ON",Data Scientist,78939
Stantec,"Vancouver, BC",Major Projects Data Scientist,78939
TD Bank,"Montréal, QC",Data Scientist I,78939
Loblaw Companies Limited,"Brampton, ON","Senior Data Scientist, People Analytics",78939
Microsoft,"Vancouver, BC",Sr. Data & Applied Scientist,78939
Twitter,"Toronto, ON",Data Scientist - Product Data Science,78939
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",78939
Infinity Technology,"National Capital Region, ON",Senior Data Scientist,78939
Microsoft,"Vancouver, BC",Data Analyst,78939
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,78939
Coursera,Remote,"Data Science Intern, Machine Learning (Fall 2021) - Canada",78939
Loblaw Companies Limited,"Brampton, ON","Senior Data Scientist, People Analytics",78939
Oracle,"Vancouver, BC",Senior Data Scientist,78939
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",78939
"AMZN CAN Fulfillment Svcs, ULC","Toronto, ON",Senior Data Scientist,78939
Transit App,"Montréal, QC",Data Scientist,78939
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,78939
EY,"Halifax, NS",Staff Data Analyst,78939
Ernst & Young,"Montréal, QC","Senior consultant, Data and Analytics",78939
PwC,"Ottawa, ON","Analytics, Data Testing, Manager",78939
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,78939
ARGO,"Markham, ON",Data Scientist,78939
Ontario Teachers' Pension Plan,"Toronto, ON",Intern- Data Analytics (4 month contract),78939
Microsoft,"Vancouver, BC",Intern Opportunities for Students – Data & Applied Sciences...,78939
Jungle Scout,Remote,Staff Data Scientist (Remote),78939
Kraft Heinz Company,"Don Mills, ON",Data Scientist II,78939
RBC,"Toronto, ON",Senior Data Scientist,78939
Tigre Géant,"Ottawa, ON",Insights and Analytics Analyst,78939
Praemo,"Kitchener, ON",Data Scientist,78939
PHSA,"Vancouver, BC","Data Scientist, Data, Analytics, Evaluation and Reporting (D...",78939
Microsoft,"Vancouver, BC",Senior Data Scientist,78939
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",78939
Scotiabank,"North York, ON","Manager, Data Science",78939
Kainos,"Toronto, ON",Lead Data Scientist,78939
