Company,Location,Title,Salary
Dunroe,None,Data Scientist (Summer Intern,15600
Dunroe,None,Data Scientist (Summer Intern,15600
LeapGrad Corp.,St. Catharines ON,Data Science Intern (NOT Remote,20800
Guiker,Montréal QC,Data Scientist Intern,27500
MSi Corp (Bell Canada,Toronto ON,BI Developer,31200
PHSA,Burnaby BC,Business Intelligence Data Developer,41256
Niricson Software Inc.,Victoria BC,Jr. Machine Learning Engineer,55000
Aqua Silva Resource Management Ltd.,Langley BC,Intermediate Applied Scientist,70940
Mishon Inc,Remote,Data Scientist,83200
Niagara Region,Niagara ON,Data Scientist,84010
Mastech InfoTrellis,Ottawa ON,Data Scientist,88452
Public Services and Procurement Canada,Gatineau QC,Data Analyst and Data Scientist,93900
BluVec Technologies INC,Surrey BC,data scientist,95000
City of Richmond Hill,Richmond Hill ON,Supervisor Data and Analytics,117248
TalentSphere Staffing Solutions,None,Data Scientist,59979
IBM,"Ottawa, ON",Data Scientist,59979
Grey Owl Engineering,"Calgary, AB",Data Scientist/Analyst – Summer Placement,59979
CNOOC International,"Calgary, AB",Data Scientist / Data Science Engineer,59979
Highwood Emissions Management Inc.,"Calgary, AB",Data Scientist,59979
Alberta Energy Regulator,"Calgary, AB","Student, Data Scientist",59979
SkipTheDishes,"Calgary, AB",Data Scientist,59979
Kinaxis,"Toronto, ON",Data Scientist,59979
RBC,"Toronto, ON",Research Data Scientist,59979
MobSquad,"Calgary, AB",Data Scientist,59979
Amazon Dev Centre Canada ULC,"Vancouver, BC",Decision Scientist - Devices,59979
Loblaw Companies Limited,"Brampton, ON",Data Scientist,59979
RWDI,"Guelph, ON",Scientist/Engineer - Applied Climatology,59979
Infostrux Solutions,"Quebec City, QC","Data Scientist, Remote",59979
Prenuvo Inc,Remote,Machine Learning Applied Scientist,59979
Pani Energy Inc,"Victoria, BC",Data Scientist,59979
Hopper,Canada,Data Scientist,59979
CGI Inc,"Montréal, QC",Data Scientist,59979
Electrical Safety Authority,"Mississauga, ON",Data Scientist,59979
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,59979
Telesat,"Ottawa, ON",Data Scientist,59979
SomaDetect,"Kitchener, ON",Data Scientist,59979
RBC,"Toronto, ON",Senior Data Scientist,59979
TD Bank,"Montréal, QC",Data Scientist I,59979
Summatti,"Kitchener, ON",Data Scientist,59979
Oracle,"Toronto, ON",Principal Data Scientist,59979
Kinsol Research,British Columbia,Data Scientist,59979
Awakedata,"Burnaby, BC",Data Scientist,59979
PRA Health Sciences,Remote,Central Data Scientist,59979
Rock FOC Technology,"Windsor, ON",Data Scientist,59979
Lakeland College,"Vermilion, AB",Applied Research Scientist - Canola & Other Oilseed Crops,59979
McAfee,"Waterloo, ON",Sr. Data Scientist - Experimentation,59979
Veeva Systems,"Toronto, ON",Senior Data Scientist,59979
Summatti,"Kitchener, ON",Data Scientist,59979
Sonova,"Kitchener, ON",Data Scientist,59979
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,59979
Blakely Inc.,"Aurora, ON",Data Analyst,59979
BDO,"Calgary, AB",Senior Data Scientist,59979
Microsoft,"Vancouver, BC",Data Scientist,59979
Avanade,"Calgary, AB",Data Science Consultant,59979
TELUS,"Edmonton, AB",Data Analysts,59979
Guestlogix,Remote,Data Scientist,59979
BC Public Service,"Victoria, BC",RES O 27R - Data Scientist AMENDED,59979
Koïos Intelligence,"Montréal, QC",Data scientist,59979
Best Buy,Canada,Senior Applied Data Scientist,59979
Grant Thornton,"Toronto, ON",Data Scientist,59979
IBM,"Ottawa, ON",Data Scientist and Managing Strategy Consultant,59979
Twitter,"Toronto, ON",Data Scientist - Product Data Science,59979
Stantec,"Calgary, AB",Geospatial Data Scientist,59979
Geotab,"Oakville, ON",Data Scientist,59979
Lululemon,"Vancouver, BC",Senior Data Scientist,59979
Ernst & Young,"Toronto, ON",Canadian Assurance – Digital Audit Summer Internship,59979
CakeAI,"Toronto, ON",Data Scientist,59979
Amazon Dev Centre Canada ULC,"Vancouver, BC",Machine Learning Scientist,59979
Kezber,"Drummondville, QC",DATA SCIENTIST,59979
Scotiabank,"Toronto, ON","Director, Data Science",59979
Aviva,"Toronto, ON","Manager, Data Science",59979
SOTI Inc.,"Mississauga, ON",Data Scientist,59979
Best Buy,Canada,Senior Applied Data Scientist,59979
Deepcell,"Mountain View, AB",Research Data Scientist,59979
PointClickCare,Remote,Data Scientist,59979
Pinterest,"Toronto, ON","Data Scientist, Shopping",59979
nugget.ai,"Toronto, ON",Data Scientist,59979
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",59979
Amazon Dev Centre Canada ULC,"Vancouver, BC",Machine Learning Scientist,59979
Best Buy,Canada,Analytics Developer,59979
