Company,Location,Title,Salary
Ernst & Young,"Halifax, NS",Manager Data Analytics,92179
Scotiabank,"Toronto, ON","Director, Data Science",92179
Bowen Group,None,MACHINE LEARNING ARCHITECT,92179
Jane.com,"Toronto, ON",Junior Data Analyst,92179
Jane.com,"Toronto, ON",Data Analyst - Marketing and Customer Insights,92179
Kabam,"Vancouver, BC",Data Scientist,92179
Sonder,"Montréal, QC","Pricing Data Scientist | Data Scientist, Tarification",92179
PNI Digital Media,"Vancouver, BC",DIGITAL DATA ANALYST,92179
Cineplex,"Toronto, ON","Vice President, Data Science & Analytics",92179
Best Buy,Canada,Analytics Developer,92179
Quartech Systems Ltd,"Vancouver, BC","Int-Sr Data Analyst - Contract, Vancouver",92179
Twitter,"Toronto, ON",Staff Data Scientist - Product,92179
KPMG,"Montréal, QC","Senior Data Scientist, KPMG Lighthouse",92179
AbCellera Biologics,"Vancouver, BC",Machine Learning Scientist - Sequence Space,92179
Kabam,"Vancouver, BC",Data Scientist,92179
The University of Calgary,"Calgary, AB","Assistant Professor, Fundamental Data Science, Department of...",92179
AltaML Inc.,"Calgary, AB",Machine Learning Team Lead,92179
Rogers Communications,"Toronto, ON","Head of Data, Insights & Analytics",92179
Services Conseils IntelliSoft inc.,"Montréal, QC",Data Scientist,92179
Affirm,Ontario,Pricing Analytics Manager - Partnerships,92179
The Economical Insurance Group,"Waterloo, ON",Advanced Analytics Operations Analyst,92179
Yelp,"Toronto, ON",Data Science Analyst (Remote),92179
American Express,"Toronto, ON",Data Analyst/Senior Data Analyst,92179
MSi Corp (Bell Canada),"Toronto, ON",Power BI Developer,92179
CAE Inc.,"Saint-Laurent, QC",Scientifique des données / Data Scientist,92179
SOTI Inc.,"Mississauga, ON",Senior Data Scientist,92179
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,92179
Mackenzie Health,"Vaughan, ON",ANALYTICS CONSULTANT,92179
Intelex Technologies,Ontario,Machine Learning Developer (ehsAI),92179
Lightspark,"Vancouver, BC",Data Scientist,92179
Cestar College of Business Health and Technology -...,"Toronto, ON",Artificial Intelligence Instructor,92179
MasterCard,"Vancouver, BC",Data Scientist,92179
Deloitte,"Toronto, ON","Machine Learning Operations (ML Ops) Engineer, Omnia AI",92179
Toyo Tires Canada,"Richmond, BC",Logistics Coordinator,92179
McAfee,"Waterloo, ON",Senior Data Analyst,92179
Facebook,"Montréal, QC","Postdoctoral Researcher, Artificial Intelligence",92179
Lone Wolf Technologies,"Brampton, ON",Sr. Machine Learning Engineer,92179
Coursera,"Toronto, ON","Senior Data Scientist, Decision Science",92179
Temetrix,"Ottawa, ON",SENIOR DATA SCIENTIST,92179
StackPros Inc.,"Toronto, ON",Data Science Engineer,92179
MSi Corp (Bell Canada),"Toronto, ON",Power BI Developer,92179
Tally,"Vancouver, BC",Data Analyst,92179
Aviva,"Markham, ON","Manager, Data Science Engineering",92179
RBC,"Toronto, ON",Fraud Research and Analytics Manager,92179
American Express,"Toronto, ON",Data Analyst/Senior Data Analyst,92179
Aviva,"Markham, ON",Head of Fraud Analytics,92179
Zscaler,"Burnaby, BC",Software Engineer Intern (Machine Learning Platform Team - S...,92179
First Nations Health Authority,Canada,"Regional Senior Data Analyst - 2 Year Term - (Prince George,...",92179
Triton Digital Canada Inc.,"Montréal, QC",Développeur Big Data // Big Data Developer,92179
Blockthrough,"Toronto, ON",Director of Data Science,92179
Amazon Dev Centre Canada ULC,"Toronto, ON",Senior Data Scientist,92179
Canadian Tire,"Toronto, ON",Senior Data Analyst,92179
"LotusFlare, Inc.","Toronto, ON",Data Scientist / Engineer,92179
Torstar,"Toronto, ON",Data Scientist,92179
Ballard Power Systems Inc.,"Burnaby, BC",Data Analyst,92179
Tonal,"Toronto, ON","Senior Data Scientist TORONTO, ONSOFTWARE",92179
Agropur,"Saint-Hubert, QC",Director Data & Analytics,92179
Prenuvo Inc,"Vancouver, BC",Data Engineer - Machine Learning,92179
