Company,Location,Title,Salary
Dunroe,Calgary AB,Data Scientist (Summer Intern,15600
Department of Social Development,Fredericton NB,Data Scientist,68757
Manitoba Government,Winnipeg MB,Data Scientist,74867
Manitoba Government,Winnipeg MB,Data Scientist,74867
Juno College,Toronto ON,Part-Time Content Creator - Data Analytics,104000
Cadre,None,Data Scientist (Remote),67618
CBC/Radio-Canada,Canada,Machine Learning Developer (English Services),67618
Earth Rated,"Montréal, QC",Data Scientist,67618
SAQ - Société des Alcools du Québec,"Montréal, QC","Analyste, intelligence d’affaires (data scientist)",67618
Amazon Dev Centre Canada ULC,"Toronto, ON",Data Scientist,67618
ICBC,"North Vancouver, BC",Data Scientist,67618
TD Bank,"Montréal, QC",Data Scientist I,67618
Microsoft,"Vancouver, BC",Data & Applied Scientist,67618
Ubisoft,"Montréal, QC",Data Scientist – Statistics (User Research Lab),67618
Ubisoft,"Montréal, QC",Data Scientist,67618
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,67618
Microsoft,"Vancouver, BC",Data Scientist,67618
Microsoft,"Vancouver, BC",Applied Scientist 1,67618
Loopio,"Toronto, ON",Data Scientist,67618
Leger,"Toronto, ON",DATA SCIENTIST,67618
Microsoft,"Vancouver, BC",Data Scientist,67618
Black Professionals in Tech Network,"Toronto, ON",Data Scientist,67618
Prospect 33,Canada,Data Scientist,67618
Two Hat,"Kelowna, BC",Data Scientist,67618
University of Waterloo,"Waterloo, ON",Data Scientist,67618
Ubisoft,"Montréal, QC",Data Scientist,67618
Absorb LMS,"Calgary, AB",Applied Data Scientist,67618
Fujitsu,"Vancouver, BC","Operations Research Scientist/Data Scientist - Vancouver, Ca...",67618
IFS,"Ottawa, ON",Data Scientist,67618
TELUS,"Toronto, ON",Software Developer – Data Science,67618
RBC,Ontario,"Data Scientist, Fall 2021 Student Opportunities (8 Months On...",67618
Equifax,"Toronto, ON",Data Scientist - Commercial Insights & Modelling,67618
Twitter,"Toronto, ON",Staff Data Scientist - Product,67618
Munich RE,"Toronto, ON",Data Scientist / Senior Data Scientist - North American Inte...,67618
PwC,"Toronto, ON","Analytics, Data Scientist, Senior Associate",67618
Providence Health Care,"Vancouver, BC",Junior Data Scientist,67618
ArcelorMittal Dofasco,"Hamilton, ON",Researcher - Data Science,67618
Holmetrics,"Calgary, AB",Data Scientist,67618
PwC,"Toronto, ON","Analytics, Data Solution Architect, Manager",67618
Ciena,"Ottawa, ON",Fall Co op/Intern: Data Scientist,67618
Roche,"Mississauga, ON",Data Scientist,67618
Cyber Chasse,Canada,Data Science,67618
Yelp,"Toronto, ON",Lead Data Scientist - Core Local Business (Remote),67618
Kal Tire,"Vernon, BC",Data Analytics Specialist,67618
Thomson Reuters,"Toronto, ON",Applied Research Scientist - Machine Learning,67618
PHSA,"Vancouver, BC","Data Analyst, Clinical Division",67618
DataRobot,"Toronto, ON",Customer Facing Data Scientist,67618
TD Bank,"Markham, ON",Senior Analyst - Data Scientist,67618
TextNow,Canada,"Senior/Staff Data Scientist, Product Analytics",67618
"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",Applied Scientist (L6),67618
Carta,"Waterloo, ON",Product Data Scientist,67618
Equifax,"Toronto, ON",Data Scientist - Innovation & Attributes,67618
Microsoft,"Vancouver, BC",Senior Applied Data Scientist,67618
Brex,Remote,"Data Science Manager, Credit",67618
Bowen Group,None,"DIRECTOR, DATA SCIENCE",67618
Stradigi AI,"Montréal, QC",Data Scientist,67618
Overbond,"Toronto, ON",Data Scientist,67618
Coursera,"Toronto, ON","Data Scientist, Decision Science",67618
Yelp,"Vancouver, BC",Applied Scientist (Remote),67618
Koïos Intelligence,"Montréal, QC",Data scientist,67618
StackAdapt,"Toronto, ON",Data Scientist / Senior Data Scientist,67618
Huddle,"Moncton, NB",Data Scientist,67618
Tonal,"Toronto, ON","Senior Data Scientist, GANs TORONTO, ONSOFTWARE",67618
Amazon Dev Centre Canada ULC,"Vancouver, BC",Machine Learning Scientist,67618
Temetrix,"Ottawa, ON",DATA SCIENTIST,67618
OGGN Inc.,Remote,Data Scientist (AI/ML),67618
Teck Resources Limited,"Vancouver, BC",Data Scientist - RACE21,67618
Novisto,"Montréal, QC",Data Scientist,67618
Pinterest,"Toronto, ON","Staff Machine Learning Engineer, Shopping Discovery",67618
Uken Games,"Toronto, ON",Data Scientist,67618
Ada Inc.,"Toronto, ON",Senior Machine Learning Scientist,67618
Numerator,Remote,Machine Learning Engineer,67618
Microsoft,"Vancouver, BC",Data Science,67618
BIOS Health,"Montréal, QC",Machine Learning Researcher,67618
Goldman Sachs,"Toronto, ON",Machine Learning/Analytics Engineer - Data Lake,67618
SkipTheDishes,"Calgary, AB",Data Scientist,67618
TextNow,Canada,"Senior/Staff Data Scientist, Product Analytics",67618
Avanade,"Calgary, AB",Data AI Territory Industry Offering Lead Western Canada,67618
Canadian Red Cross,"Ottawa, ON","Senior Director-Knowledge, Data Analytics and Insights",67618
Chisel AI,"Toronto, ON",Machine Learning Scientist,67618
CAE Inc.,"Saint-Laurent, QC","Analyste des données, intelligence artificielle / AI Data An...",67618
Nakisa,"Montréal, QC",Data Scientist,67618
Paytm Labs,"Toronto, ON","VP, Machine Learning",67618
Rogers Communications,"Toronto, ON",Data Scientist,67618
