Company,Location,Title,Salary
Grand River Hospital,"Kitchener, ON",Clinical Data Analyst,54508
Charger Logistics Inc.,None,Senior Data Analyst,54508
Prodigy Game,None,"Senior Data Analyst, Parents",54508
SickKids,"Toronto, ON",Data Analyst,54508
The Co-operators,Canada,Data Modelling and Reporting Analyst,54508
Rakuten Kobo Inc.,None,Pricing Analyst,54508
BMO Financial Group,"Toronto, ON",Data Quality Analyst,54508
Abbott Laboratories,"Ottawa, ON","Intermediate Clinical Data Analyst, Abbott Point of Care (Ot...",54508
Absorb LMS,"Calgary, AB",Data/Reporting Analyst,54508
BMO Financial Group,"Toronto, ON","Risk Reporting Analyst, Summer 2021 (Co-op/Internship) - 4 M...",54508
Vale,None,Human Resources Analyst,54508
Grand River Hospital,"Kitchener, ON",Clinical Data Analyst,54508
Rakuten Kobo Inc.,None,Pricing Analyst,54508
Charger Logistics Inc.,None,Senior Data Analyst,54508
Intact,"Anjou, QC",IT Data Analyst,54508
Cogeco Connexion Inc,"Burlington, ON",CPE Network Specialist & Data Analyst,54508
Lululemon,"Vancouver, BC",Data Analyst,54508
Canada Life Assurance Company,"Winnipeg, MB",BI / Data Analyst,54508
IGG.com Canada,"Vancouver, BC",Game Data Analyst,54508
Bell Canada,"Montréal, QC","Data Analyst, Business Intelligence",54508
BMO Financial Group,"Toronto, ON","Data Analyst - Business Operations, Summer 2021 (Co-op/Inter...",54508
Suncor Energy Services,"Calgary, AB",Performance Analyst (Operations and Logistics),54508
CIBC,"Toronto, ON","Analyst or Associate, Corporate Banking",54508
EmergiTel,None,Business Analyst 1,54508
Coast Capital Savings Federal Credit Union,"Surrey, BC",Data Management Analyst,54508
TC Energy,"Calgary, AB",Commercial Excellence Data Analyst,54508
The Economical Insurance Group,"Toronto, ON",Junior Actuarial Analyst,54508
SnapTravel,"Toronto, ON",Data Analyst Intern,54508
Sprout Therapy,Quebec Province,Data Analyst - Remote,54508
TJX Canada,"Mississauga, ON","Logistics Analyst, Offshore",54508
Aviva,"Markham, ON",Senior Data Analyst,54508
PokerStars,"Toronto, ON",Senior Data Analyst,54508
TJX Canada,"Mississauga, ON",Business Intelligence & Data Analyst,54508
AXIS Insurance,"Halifax, NS",Data Analyst,54508
Jamieson Laboratories Ltd.,"Windsor, ON",Master Data Analyst,54508
Bureau Veritas,"Mississauga, ON",HRMS Operator/Data Analyst - HRMS Instrumentation Lab,54508
TD Bank,"Toronto, ON",Modelling/Forecasting Analyst,54508
Parallel Domain,"Vancouver, BC",Data Quality Analyst,54508
theScore Inc.,"Toronto, ON",Reporting Analyst,54508
Loblaw Companies Limited,"Brampton, ON","Analyst, Loyalty Program Management",54508
Allstate Canada,None,OPERATIONS REPORTING ANALYST,54508
Charger Logistics Inc.,None,Senior Data Analyst,54508
Lafarge Canada,None,Logistics Analyst,54508
CI Financial,None,Investment Policy Analyst,54508
Softchoice,None,"Analyst, Risk and Compliance",54508
North American Palladium,"Thunder Bay, ON",Data Analyst - Business Intelligence,54508
Valtech North America,"Toronto, ON",Business Analyst,54508
Rogers Communications,"Mississauga, ON",Senior Digital Analyst,54508
BC Public Service,"Campbell River, BC","BAND 1 - Strategic Planning Analyst, Diversity and Inclusion",54508
Desjardins,"Aurora, ON",Advisory Analyst - Network Performance and Business Insights,54508
None,None,Business Intelligence and Analytics Developer,54508
BMO Financial Group,"Calgary, AB","Analyst, Global Markets, Corporate Sales & Structuring, Ener...",54508
Earth Rangers,"Woodbridge, ON",Data Analyst,54508
ProCogia,"Toronto, ON",Data Analyst lll,54508
Bureau Veritas,"Mississauga, ON",HRMS Operator/Data Analyst - HRMS Instrumentation Lab,54508
TJX Canada,"Mississauga, ON","Logistics Analyst, Offshore",54508
American Express,"Toronto, ON",Data Analyst/Senior Data Analyst,54508
KPMG,"Toronto, ON","Data Analyst, Talent Analytics (6 Month Contract)",54508
Mavtek,"Montréal, QC",Risk Analyst,54508
AltaLink,"Calgary, AB",Business Analyst Reporting Specialist,54508
Minto Group Inc.,"Toronto, ON",Market Reseach Analyst,54508
Parkland Corporation,"Calgary, AB",Business Analyst (1 year term),54508
Vancouver Coastal Health,"Vancouver, BC",CST Business Support Analyst,54508
PHSA,"Langley, BC","Inventory Analyst Buyer, Supply Chain Operations",54508
theScore,"Toronto, ON",Reporting Analyst,54508
Minto Group Inc.,"Toronto, ON",Market Reseach Analyst,54508
Dentons Canada,"Calgary, AB",Data Analyst,54508
BC Public Service,"Port McNeill, BC",STO 21R - GIS Analyst,54508
MDA,"Kanata, ON",Business Analyst Student,54508
Brookfield Asset Management,"Toronto, ON",Data Analyst,54508
University of Waterloo,"Waterloo, ON",Junior Data Analyst,54508
JLL,"Calgary, AB",Research Analyst,54508
Calgary West Central Primary Care Network,"Calgary, AB",Data Warehouse Analyst,54508
Pet Valu,None,"Lead Business Analyst, Retail",54508
Parkland Corporation,"Calgary, AB",Business Analyst (1 year term),54508
Moz,British Columbia,Sr. Data Analyst,54508
Canon Canada,"Brampton, ON",Pricing Associate Analyst - Product,54508
Assent Compliance Inc,"Ottawa, ON",Data Analyst - Contract,54508
Jonas Software,"Markham, ON",Customer Solution Analyst,54508
BMO Financial Group,"Barrie, ON",Technology Analyst,54508
Hasbro,"Toronto, ON",Sr Sales Analyst,54508
Lucros Partners,Canada,Category Analyst,54508
Wunderman Thompson,"Toronto, ON",Data Analyst,54508
CAPCO,"Toronto, ON",Data Analyst - Platform Zero,54508
Knight Therapeutics,Canada,Analyst – Business Intelligence,54508
Ubisoft,"Montréal, QC",Data Visualization Specialist,54508
HKJ Marketing,"Richmond, BC",Data Analyst,54508
Modatek Systems,"Milton, ON",Inventory Analyst,54508
KPMG,"Toronto, ON",Actuarial Analyst,54508
Aviva,"Markham, ON","Senior Analyst, Data Insights - Property Claims",54508
Samsung Electronics,"Vancouver, BC",Data Analyst,54508
Vancouver Coastal Health,"Vancouver, BC",CST Business Support Analyst,54508
QHR Technologies Inc,"Kelowna, BC",Data Analyst,54508
Workplace Safety North,"Timmins, ON",Data Warehouse Analyst,54508
Bold Commerce,"Calgary, AB",Senior Data Analyst,54508
Lucova,"Toronto, ON",Data Analyst,54508
Calgary West Central Primary Care Network,"Calgary, AB",Data Warehouse Analyst,54508
Trimble,"Langley, BC",Technical Support Analyst,54508
Shared Health,Manitoba,Project Analyst,54508
BMO Financial Group,"Calgary, AB","Analyst, Global Markets, Corporate Sales & Structuring, Ener...",54508
Scotiabank,"Etobicoke, ON",Senior Network Analyst (Data Centre / Critical Facilities),54508
Sun Life Financial,"Toronto, ON","Analyst, Pharmaceutical Agreements and Negotiations",54508
Kerr Financial Consultants,"Montréal, QC",Investment Management DATA ANALYST,54508
Bayer,"Mississauga, ON",Lead Statistical Analyst,54508
FCT,"Oakville, ON",Data Governance Analyst,54508
Wattpad,"Toronto, ON",Senior Data Analyst,54508
CAPCO,"Toronto, ON",Data Analyst - Platform Zero,54508
MDA,"Kanata, ON",Business Analyst Student,54508
Canadian Institute for Health Information,"Ottawa, ON","Senior Analyst, Organ Donation and Transplantation (ODT), In...",54508
Prodigy Game,None,"Senior Data Analyst, Educators",54508
Suncor Energy Services,None,Data Visualization Analyst (Developer),54508
Fraserway RV,None,Data Analyst/Engineer,54508
